,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
493,49.313,44.072,-1.088,1.602,-1.551,1.503
494,151.529,147.005,-1.801,-0.363,2.764,-0.425
495,146.448,107.018,0.459,-0.162,2.239,-0.997
496,124.066,110.275,-0.183,-1.546,-0.21,2.901
497,116.475,110.639,0.825,-1.33,-0.104,2.856
498,84.869,82.527,0.972,2.111,-1.191,1.502
499,115.294,105.294,0.902,-1.023,-3.098,0.082
500,147.538,132.102,1.308,0.9,1.93,-1.044
501,97.584,85.944,1.366,-0.585,1.672,-1.564
502,66.991,64.49,2.097,0.363,0.59,-2.498
503,91.299,83.353,-1.22,0.099,-2.621,0.736
504,125.247,85.258,0.934,1.606,2.554,-0.951
505,79.298,77.246,1.688,-0.606,0.452,-2.659
506,128.389,123.805,-1.432,-1.471,1.603,-1.658
507,90.712,90.346,0.194,0.726,2.735,-0.591
508,114.753,95.781,1.246,1.44,2.058,-1.124
509,131.296,125.301,-0.33,-0.564,2.194,-0.83
510,284.533,277.558,1.167,2.263,-2.619,0.539
511,109.859,106.983,-0.584,-0.226,2.157,-1.229
512,107.74,79.657,-0.795,0.161,-2.027,0.893
513,351.448,346.524,-0.429,-0.428,-1.816,1.281
514,138.534,122.793,-1.57,0.445,-2.771,0.204
515,95.098,65.636,1.937,-0.232,-1.663,1.607
516,96.698,42.154,-0.876,0.985,-1.423,2.076
517,64.583,63.926,0.716,-0.966,-1.847,1.242
518,89.095,78.248,2.09,1.219,1.897,-0.944
519,124.896,111.754,-0.214,0.01,-0.432,2.683
520,60.244,48.419,-1.739,0.767,-0.973,2.53
521,92.225,90.24,0.268,1.27,0.863,-2.358
522,240.642,202.341,0.755,0.743,-0.171,2.767
523,104.896,96.799,0.97,-0.354,1.74,-2.416
524,134.463,123.933,0.322,0.615,2.616,-0.456
525,86.521,68.794,-0.569,1.119,1.754,-1.43
526,218.385,163.263,-0.611,-1.842,-0.004,-3.14
527,126.17,125.418,-0.151,1.49,-2.787,0.187
528,113.076,95.322,-1.086,-0.818,-0.817,2.011
529,139.606,69.227,0.981,1.642,-1.764,1.509
530,143.479,131.822,1.339,0.738,2.674,-0.264
531,112.299,83.691,-1.493,-0.415,-2.1,1.036
532,116.612,109.986,1.384,0.01,-0.763,2.361
533,176.8,152.192,1.198,0.401,0.842,-2.246
534,99.953,86.831,-0.009,-0.116,2.407,-0.755
535,93.105,87.66,0.168,2.169,2.398,-0.743
536,40.458,38.222,1.24,-1.627,-2.464,0.787
537,105.302,101.682,1.129,1.006,-1.748,1.084
538,145.718,142.659,0.183,-0.57,2.807,-0.181
539,101.232,53.713,-0.439,-1.663,-0.972,1.97
540,152.244,149.726,-1.756,-1.425,-1.811,1.24
541,237.471,203.062,0.643,0.407,-2.026,1.333
542,244.16,199.725,1.062,0.903,0.403,-2.858
543,90.209,79.253,0.409,-1.741,0.605,-2.449
544,104.068,95.637,0.252,-1.743,2.266,-0.851
545,116.098,111.092,-1.407,-1.314,-1.204,1.924
546,122.334,76.051,1.508,1.076,1.128,-2.614
547,113.434,111.203,-0.041,0.997,-2.379,0.725
548,91.786,74.031,2.11,1.638,-0.491,2.737
549,125.582,122.261,0.697,-0.552,2.282,-0.883
550,190.544,175.837,-0.293,-0.809,-0.258,-1.401
551,196.166,172.83,-1.666,-0.742,0.504,-3.062
552,107.753,97.261,1.28,1.449,0.432,-2.716
553,102.572,82.241,0.471,1.219,2.127,-2.098
554,80.226,76.504,0.738,1.907,1.668,-1.478
555,94.875,89.019,-1.334,-1.897,1.56,-0.997
556,161.132,80.469,0.255,0.185,0.097,-2.081
557,23.705,23.193,2.276,-1.708,-0.192,-2.662
558,122.769,122.17,-0.333,-0.974,1.993,-1.06
559,90.395,84.74,-1.23,-1.455,-2.015,1.111
560,77.468,76.475,-0.812,-2.372,-2.858,0.236
561,50.668,32.17,0.313,-2.236,1.799,-1.161
562,106.184,66.766,0.999,2.022,-0.005,2.895
563,108.524,61.201,-0.398,1.794,-0.727,-2.465
564,74.96,54.068,1.472,-1.215,-0.101,2.725
565,108.043,92.251,-0.811,-0.049,2.067,-1.597
566,90.7,87.298,1.726,1.47,-1.694,1.716
567,168.818,144.654,0.113,1.53,2.265,-0.672
568,120.597,86.794,1.078,0.675,0.321,2.891
569,107.316,74.287,0.913,-0.583,1.418,-0.213
570,90.97,83.554,1.486,1.718,-1.761,1.27
571,90.959,84.47,2.143,1.101,-0.342,2.817
572,102.739,87.233,1.564,1.113,2.74,-0.347
573,125.864,121.97,-1.669,-0.313,-2.427,0.688
574,140.531,102.726,1.008,-0.897,0.932,1.989
575,92.831,87.515,-0.776,-0.271,-1.366,1.61
576,82.403,73.086,-0.44,-2.081,-2.635,1.422
577,116.271,81.997,1.683,1.847,-2.337,0.312
578,107.849,91.38,-0.883,-1.681,-1.747,2.473
579,369.334,311.219,0.192,-0.483,-2.932,-0.439
580,101.418,92.114,1.016,0.122,0.004,3.074
581,149.036,89.742,0.949,1.41,-1.667,0.869
582,101.085,91.86,1.545,1.403,1.884,-1.119
583,199.711,199.145,0.886,-0.263,-1.677,1.501
584,114.731,66.388,0.361,1.596,-1.975,0.997
585,160.015,74.279,-0.358,1.452,2.446,-1.216
586,64.314,35.133,2.032,-0.387,-1.944,1.41
587,121.74,117.018,0.589,-0.711,-3.016,0.173
588,88.116,82.293,0.862,1.48,-0.388,2.718
589,212.985,193.909,-1.425,-0.876,0.345,-2.829
590,124.877,109.738,-0.135,-2.073,-1.401,1.702
591,168.374,139.673,0.563,0.79,-2.424,0.129
592,106.131,95.2,-0.644,-1.02,-0.153,-2.911
593,78.233,76.138,2.485,0.739,2.294,-0.741
594,115.957,65.062,1.901,0.611,1.154,-1.086
595,103.826,100.769,1.095,2.422,3.033,-0.14
596,47.888,37.301,1.789,-1.009,0.035,-2.885
597,120.964,118.484,0.624,1.203,-1.734,1.441
598,108.649,108.16,-0.274,-1.483,-0.307,2.862
599,81.131,71.803,-2.014,-0.354,1.6,-1.435
600,82.033,78.561,-0.342,1.3,-1.909,1.299
601,44.664,40.068,1.766,-0.964,2.999,0.059
602,365.314,357.461,-0.762,-0.498,1.468,-1.661
603,136.653,119.79,0.854,0.28,-0.321,2.731
604,196.435,144.647,0.63,-0.556,-1.343,1.682
605,102.081,91.016,0.129,0.698,2.91,-0.375
606,128.488,118.186,0.991,0.038,-1.485,1.62
607,85.877,73.691,0.323,-1.427,-2.784,0.657
608,290.633,175.429,0.649,0.747,-0.859,2.286
609,124.465,112.988,1.203,-1.01,2.275,-0.915
610,82.988,80.831,-2.377,-1.199,3.082,-0.054
611,204.467,193.069,-0.288,0.781,-0.597,2.519
612,126.834,96.361,-0.76,1.359,1.068,-1.973
613,83.215,79.577,0.714,-0.811,0.113,-2.949
614,102.923,92.819,-1.188,-1.333,1.325,-1.634
615,85.907,85.528,0.786,1.913,0.895,-2.083
616,63.626,62.607,0.958,-0.904,-1.71,1.466
617,79.186,66.311,-1.581,1.156,-1.575,1.64
618,121.071,119.997,-1.548,-1.462,0.213,-2.456
619,87.437,87.319,-0.115,-0.402,0.523,-2.623
620,108.141,63.942,1.005,-0.129,1.401,-2.031
621,131.498,109.626,-1.056,0.451,-0.95,2.405
622,197.172,195.139,1.075,2.289,0.074,-3.112
623,79.198,69.502,-0.216,-1.882,-2.356,-0.119
624,95.444,92.166,-1.978,-0.675,2.641,-0.371
625,157.113,149.367,-1.244,-1.253,0.334,-2.868
626,119.968,76.991,-0.197,-0.05,-0.603,2.642
627,48.362,44.946,-1.048,1.535,-3.108,0.498
628,87.127,70.286,-0.918,0.422,-2.193,0.834
629,102.215,94.894,2.09,0.818,1.618,-1.681
630,100.007,94.876,-0.744,-0.593,2.231,-0.918
631,174.791,98.657,0.479,1.505,-1.914,0.505
632,175.967,29.36,1.355,-1.035,2.742,-1.676
633,114.032,99.238,1.701,1.954,-2.271,0.773
634,77.624,36.3,2.274,-0.489,0.233,-2.288
635,252.253,93.675,-1.523,-0.284,2.727,-0.541
636,139.642,100.51,1.438,-0.662,1.58,-0.968
637,104.217,68.805,-0.934,1.344,0.055,2.693
638,189.113,180.696,-0.441,-0.409,2.448,-0.664
639,102.596,82.145,0.613,0.985,1.634,-1.693
640,65.458,46.061,-0.836,1.558,2.45,-0.992
641,95.27,86.259,-1.858,-1.429,2.991,-0.175
642,85.911,84.321,-0.557,-1.539,-2.631,0.589
643,93.911,92.976,-1.422,0.548,0.591,-2.616
644,167.084,72.043,0.65,0.348,-0.591,2.388
645,233.144,31.653,-0.751,0.265,2.273,-0.24
646,77.741,76.784,0.734,-0.253,0.266,-2.936
647,80.81,80.645,-0.978,0.452,-2.381,0.875
648,252.337,198.528,0.294,1.497,-2.739,-0.066
649,167.795,60.454,1.489,0.214,-0.976,1.725
650,132.91,112.21,1.749,1.791,-0.207,2.637
651,162.567,158.195,1.342,0.887,0.044,-3.07
652,105.877,78.533,-0.726,0.492,2.446,-0.526
653,67.083,39.078,1.086,-1.873,1.483,-1.067
654,148.411,76.441,-0.276,-1.089,-1.266,-2.947
655,125.044,101.351,0.559,1.629,2.593,-0.726
656,121.208,119.757,-0.841,-0.325,1.251,-1.89
657,86.857,74.451,-0.965,0.028,-0.482,2.767
658,89.231,81.32,1.326,0.474,3.077,-0.074
659,139.306,70.284,0.598,-1.421,2.04,-1.435
660,148.546,146.925,-2.255,-0.552,-1.639,1.505
661,53.181,52.386,-1.544,1.064,0.196,-2.627
662,284.988,277.842,-0.757,-0.531,1.026,-2.112
663,206.931,29.422,0.327,-1.689,-1.428,-3.125
664,90.646,85.778,1.744,-0.01,1.331,-1.653
665,86.385,83.05,-1.015,-0.074,2.435,-0.561
666,128.548,84.301,2.107,0.026,0.178,2.481
667,102.196,99.746,-1.422,-1.358,-1.294,1.763
668,101.923,78.968,0.45,0.648,0.097,2.782
669,103.059,91.388,-1.819,-1.054,2.743,-0.372
670,108.981,90.585,0.494,0.395,1.866,-1.413
671,226.47,193.138,1.256,-0.068,-1.845,1.77
672,95.632,93.308,2.006,1.381,-2.175,0.881
673,117.086,43.985,0.25,-2.13,-1.86,1.77
674,112.958,105.187,-0.006,-0.16,-2.669,0.579
675,88.279,81.883,-0.261,0.797,-1.82,1.264
676,109.66,100.774,1.834,0.473,2.754,-0.478
677,98.602,89.9,1.593,0.992,2.532,-0.629
678,117.296,93.105,-1.112,-1.569,0.952,-3.017
679,93.779,86.251,0.159,1.323,1.266,-2.021
680,98.758,90.72,-0.662,-1.655,-0.331,2.699
681,96.641,95.735,0.658,1.288,0.71,-2.458
682,141.761,138.072,-0.09,0.553,0.373,-2.728
683,101.572,68.748,-0.473,-1.312,1.773,-1.244
684,163.136,146.738,2.052,-0.42,-0.157,2.648
685,120.353,101.297,-0.274,0.004,-2.703,0.374
686,95.743,88.86,2.193,2.28,0.011,-2.956
687,142.87,114.149,0.578,0.187,0.69,-2.648
688,86.318,76.172,1.179,0.043,-2.297,0.794
689,81.971,76.448,-0.587,-1.897,1.652,-1.559
690,62.527,59.645,-1.954,0.003,-2.305,0.874
691,114.388,112.909,-2.182,-2.376,2.949,-0.414
692,199.673,46.737,-0.585,-1.826,-1.118,2.763
693,83.296,57.504,-1.42,-0.001,1.521,-1.629
694,99.14,81.943,0.095,0.117,-0.544,2.628
695,56.2,51.488,0.44,-2.038,0.14,-2.818
696,127.596,118.053,0.597,-0.385,1.403,-1.708
697,137.505,69.792,-0.274,0.318,0.637,-2.372
698,98.795,49.479,1.814,0.147,-0.176,2.226
699,138.109,132.894,2.044,1.759,-3.088,0.16
700,102.496,74.268,1.387,0.946,-2.85,0.176
701,120.484,101.786,-1.889,-0.769,-0.822,2.989
702,213.411,203.52,1.981,1.541,1.143,-1.944
703,193.378,154.118,-0.61,-0.58,-2.06,0.961
704,65.861,59.733,-1.826,-0.028,-0.959,2.164
705,97.664,85.753,2.335,1.143,3.091,0.052
706,134.39,116.377,1.099,0.948,-0.469,2.622
707,78.439,58.032,-1.122,0.903,-2.134,0.598
708,103.024,92.445,-2.212,-2.365,1.624,-1.597
709,100.315,100.211,1.081,1.066,-2.933,0.271
710,65.039,60.663,0.848,-0.909,-3.022,0.472
711,116.365,106.869,0.319,-0.599,-1.131,2.086
712,123.342,78.39,0.153,0.554,-0.643,1.958
713,83.415,82.428,1.744,2.437,1.301,-1.828
714,72.544,15.21,-0.908,2.482,0.316,-2.11
715,216.458,203.309,0.334,1.306,0.984,-2.056
716,255.479,209.016,-0.403,-0.397,1.415,-1.327
717,44.938,41.833,-1.52,1.503,2.613,-0.505
718,93.472,88.525,-0.524,-0.485,-1.857,1.21
719,127.329,111.137,0.931,1.53,-0.636,2.551
720,129.842,119.29,1.066,0.202,-1.914,1.116
721,96.457,87.519,2.007,1.162,-1.641,1.464
722,85.984,84.017,0.057,1.933,1.646,-1.734
723,91.392,87.102,0.237,0.026,1.874,-1.286
724,177.769,95.292,-0.202,-0.051,1.81,-1.716
725,263.397,235.739,-0.67,-2.073,-0.089,-3.113
726,87.33,84.319,1.255,0.302,0.074,-3.096
727,95.534,87.251,-1.733,-0.844,-1.857,1.545
728,111.373,107.497,-0.83,0.111,0.223,-2.961
729,102.251,100.124,0.737,2.095,-2.137,1.009
730,69.499,61.233,0.208,1.852,0.466,-2.761
731,89.522,42.966,-1.1,1.281,-0.79,-2.582
732,101.125,99.237,0.945,1.017,2.798,-0.244
733,119.483,116.641,-0.14,-0.437,-0.482,2.712
734,107.435,98.731,-1.389,-1.354,-2.839,0.204
735,87.47,80.688,0.308,-0.018,0.062,-3.017
736,135.026,130.996,-1.476,-0.693,1.285,-1.688
737,193.852,99.894,0.187,0.548,-1.251,2.376
738,127.839,94.844,-0.771,-1.408,-1.291,2.084
739,95.06,62.161,0.761,2.032,2.253,-0.378
740,85.45,52.618,-2.089,-0.124,-1.661,1.453
741,82.201,79.86,-0.27,-1.341,2.098,-1.006
742,99.224,93.557,-1.444,-1.097,2.032,-0.805
743,125.426,118.117,-0.494,0.659,2.615,-0.487
744,98.06,77.765,-0.219,1.189,2.747,-0.76
745,98.578,78.884,-2.099,-1.603,-1.907,1.169
746,33.356,31.83,-1.839,1.566,0.574,-1.727
747,73.398,70.463,-1.19,1.244,2.236,-0.837
748,103.636,94.612,0.802,1.279,-1.766,1.405
749,98.107,89.919,0.495,1.439,1.412,-1.798
750,100.199,95.409,1.104,0.624,-0.992,1.999
751,58.407,47.933,-1.776,0.88,2.124,-0.124
752,146.675,118.699,0.065,-0.44,-2.93,-0.127
753,134.382,133.567,-2.136,-1.576,-0.545,2.89
754,247.859,232.977,-0.045,0.279,-2.599,0.501
755,119.763,104.985,-1.993,-1.682,3.118,0.078
756,94.813,85.141,1.697,0.386,-0.136,-2.109
757,152.924,144.709,0.347,1.746,-0.304,2.917
758,213.988,130.135,-1.88,-1.708,1.191,-2.126
759,96.919,93.107,-1.874,-0.547,-1.101,1.938
760,100.551,92.761,-0.518,0.739,3.045,-0.121
761,124.384,93.114,1.78,1.344,-1.466,1.524
762,121.462,118.505,1.015,-0.193,0.279,-2.992
763,146.433,126.817,-1.424,-2.474,0.893,-2.144
764,107.596,103.377,-1.458,-0.795,-1.537,1.67
765,138.267,135.319,1.383,1.619,-0.723,2.401
766,140.062,128.877,0.702,0.521,-1.614,1.729
767,177.721,170.731,-1.51,-1.243,1.961,-1.159
768,191.211,177.905,0.548,0.341,-2.744,0.373
769,65.9,62.859,-0.084,1.676,1.534,-1.642
770,81.79,65.221,-0.102,1.541,-1.457,1.576
771,128.814,84.424,-1.191,-0.604,2.339,-0.671
772,105.478,100.639,-1.38,-0.265,1.505,-1.69
773,64.695,48.42,1.836,-0.355,2.021,-1.354
774,91.322,89.561,0.852,0.01,1.87,-0.925
775,85.458,77.423,-0.536,0.523,0.387,-2.449
776,96.743,95.218,-0.534,-1.293,2.447,-0.645
777,177.881,138.963,0.545,1.524,-1.644,1.483
778,144.15,26.37,-1.614,0.424,2.661,-1.751
779,102.011,85.218,0.367,-0.758,-2.2,-0.266
780,79.704,74.491,-0.103,-1.407,1.442,-1.691
781,86.726,84.427,-1.667,-2.268,0.587,-2.637
782,120.482,100.303,0.179,1.06,-1.469,1.717
783,165.744,136.286,-0.057,0.276,1.167,-1.829
784,104.016,75.448,-0.998,-1.099,-1.849,1.026
785,82.638,71.907,-0.337,0.859,2.975,-0.287
786,248.66,69.316,-0.279,-0.62,-1.507,2.548
787,169.648,167.514,0.797,0.816,-2.051,1.122
788,160.831,113.467,-2.019,-0.626,-1.506,2.145
789,148.501,94.774,-1.01,0.075,0.294,-3.066
790,93.645,48.777,0.421,-1.379,-3.104,0.333
791,148.32,146.953,1.567,1.598,-0.916,2.209
792,134.741,131.456,1.144,1.393,-0.559,2.974
793,102.009,96.751,-1.925,-1.268,2.666,-0.445
794,117.49,93.941,1.308,0.938,-1.635,2.164
795,144.015,72.675,-1.006,-1.41,2.367,-0.234
796,79.596,70.403,0.174,1.423,-1.719,1.805
797,94.536,93.882,1.269,1.244,0.648,-2.53
798,117.202,60.252,-0.799,-1.617,2.653,-0.564
799,93.024,81.777,0.961,1.732,-1.183,1.974
800,142.197,103.758,-1.386,-0.732,2.759,0.944
801,85.338,84.458,-1.883,-0.616,-2.262,1.066
802,107.832,96.549,-1.204,-0.65,1.488,-1.711
803,354.372,336.323,-1.6,-0.006,2.032,-1.134
804,153.391,103.947,-1.193,-1.864,2.422,-0.696
805,196.454,168.056,-0.254,1.137,-1.641,1.623
806,104.895,91.402,0.17,-2.055,-1.339,2.258
807,103.038,84.433,1.575,2.241,1.216,-2.104
808,104.439,41.068,0.239,-1.575,2.975,0.295
809,62.11,50.285,-1.497,-2.391,-0.225,-3.029
810,91.66,82.226,0.899,1.772,1.779,-1.473
811,55.579,45.457,-0.952,2.149,-0.685,2.475
812,155.478,155.02,1.314,-0.453,2.272,-0.795
813,179.682,173.164,1.512,1.443,2.042,-1.064
814,95.426,75.844,-0.06,-1.415,-2.939,0.057
815,139.618,132.616,-1.692,-1.92,1.802,-1.319
816,94.182,86.669,-0.432,-1.527,-0.734,2.447
817,203.339,193.046,-0.334,-0.141,2.802,-0.339
818,125.359,95.175,-0.165,-1.275,1.656,-1.846
819,100.393,85.208,-0.678,-1.201,-2.929,0.884
820,105.818,105.056,1.757,0.93,2.74,-0.508
821,74.741,73.288,1.346,-0.27,2.856,-0.005
822,82.21,79.127,0.481,1.848,0.607,-2.558
823,141.829,93.454,0.924,1.354,0.373,-2.499
824,90.582,90.329,1.17,2.329,2.595,-0.499
825,87.887,48.807,1.139,-1.26,-0.287,2.604
826,107.003,102.342,-2.106,-1.672,0.067,-3.068
827,92.776,83.345,-0.378,-1.374,2.434,-0.625
828,93.981,92.356,1.015,2.49,1.425,-1.727
829,99.243,96.386,0.089,1.595,-2.949,0.255
830,91.332,90.825,2.129,1.546,1.642,-1.625
831,110.907,88.769,-0.507,0.147,2.106,-1.108
832,94.774,84.248,1.111,0.508,-2.87,0.328
833,82.25,64.383,2.352,0.631,-3.029,0.092
834,97.17,76.175,1.08,-0.317,-1.38,1.783
835,82.609,68.212,0.593,1.811,-0.132,-2.895
836,90.36,69.335,-1.436,-0.219,-1.548,1.674
837,49.57,30.126,1.271,-1.918,1.802,0.373
838,93.457,85.143,-1.664,-1.574,-1.362,1.545
839,140.092,82.527,-1.067,-1.78,2.483,-1.253
840,45.715,32.223,1.74,-1.338,1.493,-1.715
841,64.013,59.618,2.15,0.102,-1.979,1.113
842,94.377,93.188,-0.505,-0.25,2.883,-0.424
843,110.854,101.939,0.228,0.728,1.823,-1.253
844,61.998,56.793,-0.971,1.398,-2.992,0.008
845,114.532,87.134,1.326,-0.653,0.673,-2.072
846,103.78,94.677,-1.391,0.567,1.81,-1.094
847,90.968,88.605,-0.903,-0.983,0.148,-3.006
848,109.186,63.773,2.028,0.837,1.261,-1.28
849,186.106,179.598,1.936,0.859,3.032,-0.094
850,160.466,112.434,1.441,0.854,-2.587,-0.259
851,87.49,83.729,-1.487,-0.219,2.096,-1.122
852,151.524,137.685,-0.866,-1.884,2.062,-1.167
853,85.978,83.495,0.24,-0.755,-1.306,2.028
854,119.47,106.581,1.412,1.476,-1.618,1.64
855,93.502,91.22,-0.934,-0.106,-2.243,0.763
856,133.505,129.606,0.955,0.895,2.882,-0.266
857,56.145,51.985,-0.579,1.934,-2.889,0.491
858,85.342,79.319,2.048,1.167,-1.407,1.638
859,138.193,79.67,-0.134,-0.403,0.352,3.117
860,55.447,51.533,-0.938,1.601,-2.316,0.481
861,108.061,82.514,-1.372,-1.454,2.829,-0.025
862,93.619,78.872,-0.221,0.255,-3.026,-0.117
863,58.034,27.19,1.042,-2.305,0.147,-2.707
864,129.159,65.495,1.595,0.744,0.744,-1.779
865,65.181,60.989,-1.109,0.84,2.265,-0.858
866,106.174,88.231,-1.129,-0.3,0.378,-2.367
867,84.537,73.531,0.418,1.748,2.074,-0.319
868,102.238,52.362,-0.853,1.075,2.422,-1.485
869,320.348,190.489,-0.543,-1.658,-0.91,0.718
870,172.756,80.336,-0.671,-1.439,1.39,-1.728
871,75.522,65.483,-0.609,1.871,0.609,-2.581
872,100.351,73.057,-0.193,-1.406,1.858,-1.096
873,99.117,96.679,-2.232,-1.291,-1.998,1.159
874,97.991,97.066,0.738,1.407,2.661,-0.354
875,121.459,119.305,-2.416,-1.345,3.076,-0.13
876,76.595,76.318,-0.164,1.14,2.209,-0.89
877,64.055,54.456,-2.059,0.357,-2.794,0.419
878,103.753,64.199,0.911,1.93,-1.125,1.74
879,90.104,56.948,-2.093,-0.608,-0.293,-3.131
880,67.127,45.758,0.889,-1.679,-2.232,1.259
881,129.808,117.062,2.297,1.444,-0.702,2.988
882,137.555,58.024,-0.297,-0.833,-2.439,1.007
883,96.218,60.393,2.15,-0.009,1.152,-1.727
884,54.089,51.074,0.227,2.469,-0.722,2.409
885,87.637,67.495,-0.116,-1.874,2.301,-0.632
886,95.286,83.798,-1.306,-1.861,0.736,-2.535
887,257.673,256.642,-1.885,-0.559,-0.716,2.531
888,113.903,108.63,-1.77,-1.051,2.983,-0.344
889,147.161,135.204,0.329,1.356,-1.583,1.53
890,93.491,89.723,0.392,0.058,1.654,-1.496
891,66.449,21.294,0.96,-2.231,1.486,0.429
892,58.407,54.493,0.036,-2.352,-1.784,1.309
893,85.571,83.07,-0.195,1.288,3.103,-0.076
894,187.155,131.513,1.446,2.332,-1.481,2.155
895,80.807,80.536,0.297,2.269,2.674,-0.475
896,99.631,86.809,0.093,1.009,-2.088,1.156
897,95.288,89.113,-1.258,-1.453,1.934,-1.11
898,88.215,84.155,0.039,-1.135,0.771,-2.482
899,67.973,57.186,0.496,-1.503,0.784,-2.55
900,132.35,118.33,1.465,2.168,-0.7,2.404
901,115.86,87.495,-0.727,0.202,-2.213,0.877
902,95.182,73.274,-0.5,0.378,1.915,-1.021
903,96.37,89.228,-2.147,-1.19,1.7,-1.257
904,108.854,77.299,0.247,0.79,2.499,-0.782
905,126.816,89.804,2.176,1.372,0.813,-2.604
906,370.403,365.772,-0.822,-1.504,0.297,-2.806
907,111.857,102.398,1.291,1.947,-1.123,1.031
908,185.554,165.835,-0.086,1.466,-1.113,2.157
909,101.052,96.806,-0.947,-0.097,-0.45,2.703
910,91.506,73.722,1.847,0.252,0.167,-3.07
911,202.032,175.948,-1.05,-1.977,1.663,-1.258
912,162.16,140.658,1.102,1.639,-2.083,1.267
913,210.197,210.083,1.198,0.832,-2.589,0.567
914,99.122,94.666,2.376,1.907,-2.11,1.622
915,115.065,80.827,0.623,-0.243,1.692,-0.972
916,93.476,88.241,-0.19,-0.381,-1.46,2.078
917,133.088,79.309,0.814,0.335,1.005,-2.429
918,93.433,82.562,-1.097,0.196,1.013,-2.132
919,101.781,81.676,2.201,1.869,0.761,-2.539
920,44.208,41.351,-0.824,1.995,-0.44,2.373
921,78.755,78.225,-0.896,0.09,0.329,-2.723
922,93.846,78.904,1.256,0.371,-0.889,1.978
923,128.53,78.353,1.816,1.272,-0.644,1.93
924,82.955,64.935,-1.398,0.771,-0.629,-2.568
925,140.12,101.664,-0.52,-1.173,1.256,-1.609
926,92.808,90.301,-0.245,-0.269,-1.32,1.743
927,70.082,66.766,-1.119,0.412,2.855,-0.501
928,102.782,94.015,-1.622,-1.034,-2.352,0.844
929,92.829,63.989,-0.173,1.56,-2.016,0.867
930,166.989,142.419,1.352,0.735,0.16,-2.759
931,81.296,65.311,1.649,0.341,-2.322,1.061
932,104.044,102.249,1.469,0.569,1.802,-1.377
933,89.203,79.766,0.554,1.905,0.161,-2.608
934,144.065,123.158,-1.304,-0.934,0.932,-2.255
935,125.152,108.355,-0.332,1.031,-2.564,0.557
936,76.608,76.2,0.072,-1.348,2.602,-0.522
937,101.458,94.706,0.526,0.508,-0.238,3.13
938,135.534,121.547,-1.385,-1.599,1.143,-1.9
939,104.217,97.243,-1.298,-1.349,1.564,-1.555
940,122.478,122.156,1.692,0.61,-1.982,1.08
941,67.875,64.037,0.577,2.496,-1.007,2.777
942,93.765,87.532,-0.107,0.743,2.278,-0.902
943,206.767,196.38,0.935,-1.3,0.69,-2.417
944,223.191,161.126,-0.184,1.638,0.513,-2.707
945,133.275,130.873,-1.484,-2.081,1.053,-2.101
946,107.581,106.274,2.353,1.871,0.897,-2.369
947,272.878,204.145,0.062,0.342,-2.491,0.502
948,235.082,105.567,-0.124,1.7,-1.636,1.685
949,84.056,55.702,-0.402,-2.485,1.782,-1.246
950,121.764,116.04,-0.574,-1.474,2.514,-0.696
951,78.575,73.604,-0.017,-1.528,-0.991,2.205
952,94.184,84.256,-0.936,-1.724,0.946,-2.253
953,79.009,78.184,-1.74,0.246,1.967,-1.247
954,122.117,114.735,0.376,1.44,2.127,-1.096
955,84.748,74.963,-0.936,0.13,2.431,-0.426
956,165.361,156.488,1.246,1.451,-2.016,1.078
957,95.376,77.659,-1.124,-0.587,0.788,-2.256
958,32.177,31.032,-2.386,1.26,-1.674,1.415
959,128.048,85.641,1.712,2.036,1.324,-1.977
960,91.263,88.257,1.274,1.171,-2.61,0.331
961,97.078,94.395,-0.122,-0.192,-2.821,0.027
962,74.259,73.339,-1.688,-0.095,3.047,-0.144
963,94.307,91.699,2.415,2.298,1.205,-2.022
964,123.05,99.803,0.377,1.104,-0.602,2.596
965,148.335,147.366,1.034,0.937,2.653,-0.369
966,224.367,94.702,1.517,0.608,-2.462,0.918
967,191.327,179.005,-0.94,-0.74,-3.043,0.169
968,87.539,86.092,-0.551,-0.416,-2.18,0.909
969,69.495,59.224,1.081,-1.133,-0.262,2.904
970,135.874,72.03,-0.037,0.169,1.93,-1.619
971,140.957,134.135,1.47,1.929,-0.687,2.355
972,91.192,66.702,-1.304,-0.37,-2.027,1.146
973,52.664,50.973,-2.014,0.341,2.597,-0.57
974,169.814,167.309,0.985,0.627,1.401,-1.734
975,150.051,135.481,0.684,-0.116,-0.412,2.771
976,168.447,160.003,-0.5,-0.522,-3.094,0.078
977,84.792,77.9,-0.209,-1.004,2.753,-0.697
978,124.511,122.42,-1.382,-1.184,2.971,-0.159
979,144.845,56.927,-0.836,-0.713,2.315,-1.323
980,97.187,93.178,1.07,-0.136,2.929,-0.093
981,131.403,119.128,0.854,2.113,-1.306,1.947
982,99.703,97.806,0.084,-1.164,-1.066,1.97
983,81.317,78.414,-1.384,0.444,1.699,-1.629
984,97.056,95.149,2.216,1.764,3.048,-0.195
985,138.235,125.371,0.523,1.703,1.084,2.781
986,105.516,90.889,1.43,0.369,0.914,-1.911
987,115.655,77.057,-0.721,0.76,1.493,-1.84
988,82.729,82.648,1.345,0.557,-3.006,-0.067
989,105.854,92.311,0.568,0.105,-1.858,1.627
990,148.633,142.118,1.392,2.155,-2.917,0.405
991,96.144,90.271,-2.203,-2.264,-0.899,2.237
