,Momenta,Eta,Phi
4842,"[160.077, 127.959]","[0.535, -1.163]","[-1.036, 2.462]"
4843,"[299.121, 118.798]","[-0.704, -1.086]","[0.828, -1.734]"
4844,"[155.829, 120.155]","[0.658, -1.191]","[-3.015, -0.171]"
4845,"[142.447, 141.081]","[-0.265, 1.578]","[1.387, -1.742]"
4846,"[198.878, 165.251]","[1.257, 2.231]","[2.062, -1.563]"
4847,"[316.433, 180.864]","[-1.287, -1.09]","[-1.737, 0.012]"
4848,"[192.599, 190.01]","[-1.157, -0.606]","[-3.1, 0.007]"
4849,"[211.024, 182.041]","[-0.519, 0.335]","[-3.013, 0.606]"
4850,"[182.033, 172.48]","[-0.959, -1.514]","[2.611, -0.644]"
4851,"[195.949, 187.581]","[-1.625, -2.235]","[-3.0, 0.149]"
4852,"[190.198, 185.96]","[-0.074, -0.892]","[-1.49, 1.702]"
4853,"[200.025, 186.043]","[1.083, 0.293]","[1.523, -1.954]"
4854,"[228.55, 178.645]","[-0.58, -0.522]","[-2.554, 0.727]"
4855,"[218.908, 197.989]","[1.573, 1.493]","[1.353, -1.332]"
4856,"[184.417, 132.935]","[-1.659, -0.146]","[-1.815, 1.538]"
4857,"[400.991, 79.184]","[0.039, -0.424]","[-2.717, 0.529]"
4858,"[212.672, 191.909]","[-0.266, -0.143]","[-0.257, 3.086]"
4859,"[167.084, 145.374]","[0.462, 1.954]","[2.021, -0.842]"
4860,"[170.541, 151.008]","[0.298, 1.498]","[1.274, -1.87]"
4861,"[190.74, 188.51]","[0.536, -0.175]","[0.608, -3.052]"
4862,"[139.499, 123.856]","[-0.336, 1.593]","[1.649, -1.937]"
4863,"[269.986, 136.981]","[-0.248, 0.472]","[0.591, -2.292]"
4864,"[259.393, 133.894]","[1.761, 1.036]","[1.254, -1.872]"
4865,"[273.636, 132.978]","[0.716, 0.032]","[-0.189, 2.784]"
4866,"[185.33, 184.222]","[0.708, 0.4]","[-0.384, 2.873]"
4867,"[152.784, 147.181]","[1.518, -0.153]","[2.384, -0.406]"
4868,"[262.757, 154.929]","[1.886, 2.241]","[-1.498, 1.598]"
4869,"[155.352, 155.101]","[-1.399, 0.131]","[0.387, -2.84]"
4870,"[273.02, 148.762]","[-0.215, -0.84]","[-2.769, 1.137]"
4871,"[158.699, 70.443]","[0.23, -1.473]","[2.367, -0.59]"
4872,"[213.532, 173.099]","[-0.744, -1.262]","[2.803, -0.386]"
4873,"[223.842, 176.509]","[0.116, -0.014]","[-2.323, 0.932]"
4874,"[188.277, 131.643]","[0.167, -1.292]","[-0.096, 3.08]"
4875,"[190.666, 128.912]","[0.345, -1.292]","[-2.498, 0.937]"
4876,"[287.573, 242.023]","[1.501, 0.634]","[2.534, -0.55]"
4877,"[666.472, 584.119]","[-0.107, -0.652]","[1.693, -1.554]"
4878,"[197.317, 190.593]","[-0.726, -0.158]","[0.273, -2.869]"
4879,"[235.004, 173.884]","[0.717, 1.189]","[2.916, -0.849]"
4880,"[196.168, 181.303]","[0.667, 1.377]","[-2.305, 0.893]"
4881,"[199.118, 197.375]","[-0.751, -0.44]","[-0.358, 2.778]"
4882,"[207.355, 181.277]","[1.389, 2.327]","[-0.156, 2.196]"
4883,"[205.884, 191.178]","[-2.071, -2.352]","[1.803, -1.302]"
4884,"[331.541, 93.94]","[-0.479, 0.414]","[0.851, -2.282]"
4885,"[142.57, 128.672]","[0.19, -1.667]","[-1.872, 1.302]"
4886,"[421.841, 261.089]","[1.172, 0.785]","[-2.733, 2.296]"
4887,"[203.724, 187.906]","[0.652, 0.791]","[0.399, 2.801]"
4888,"[86.496, 78.972]","[-1.22, 1.509]","[-1.113, -0.332]"
4889,"[210.513, 181.926]","[0.23, 0.677]","[3.137, 0.063]"
4890,"[255.561, 142.226]","[1.331, 0.872]","[-2.365, 0.809]"
4891,"[201.595, 199.182]","[1.708, 1.68]","[-2.448, 0.599]"
4892,"[168.685, 145.713]","[-1.413, 0.115]","[0.408, -2.352]"
4893,"[189.519, 166.802]","[-1.246, -0.443]","[2.822, -0.543]"
4894,"[184.946, 127.82]","[1.929, 0.42]","[0.983, -2.263]"
4895,"[230.07, 163.82]","[-0.639, -0.072]","[-1.288, 1.918]"
4896,"[187.014, 127.232]","[0.162, 1.649]","[-0.872, 2.2]"
4897,"[158.885, 132.523]","[-1.209, 0.472]","[-1.2, 1.816]"
4898,"[226.003, 177.431]","[1.23, 1.335]","[1.062, -1.625]"
4899,"[202.166, 195.986]","[-0.36, -0.559]","[0.599, -2.542]"
4900,"[107.809, 75.057]","[-1.738, 1.113]","[-0.461, 2.101]"
4901,"[385.788, 113.166]","[-0.33, -1.571]","[1.039, -0.556]"
4902,"[167.388, 118.052]","[-1.971, -0.155]","[-1.505, 1.435]"
4903,"[274.117, 145.749]","[-0.69, -0.733]","[0.963, -1.772]"
4904,"[210.205, 186.794]","[-1.352, -0.763]","[2.706, -0.166]"
4905,"[164.755, 162.822]","[0.252, 1.927]","[-3.127, -0.488]"
4906,"[198.349, 180.147]","[1.672, 0.979]","[-3.013, 0.368]"
4907,"[169.946, 101.725]","[0.166, 2.041]","[1.329, -1.138]"
4908,"[218.532, 178.209]","[0.254, 0.908]","[1.474, -1.771]"
4909,"[178.495, 141.653]","[-0.292, -1.747]","[2.455, -1.072]"
4910,"[220.124, 189.751]","[-2.193, -1.869]","[1.982, -0.993]"
4911,"[418.385, 367.013]","[-1.218, -1.06]","[-1.411, 1.388]"
4912,"[181.316, 165.449]","[-1.302, -0.266]","[2.359, -0.456]"
4913,"[233.271, 169.035]","[-0.024, 0.221]","[0.756, -2.642]"
4914,"[234.949, 160.091]","[0.121, -0.641]","[-1.94, 1.493]"
4915,"[199.289, 186.318]","[1.181, 1.86]","[1.528, -1.862]"
4916,"[318.399, 127.74]","[-0.679, -0.649]","[2.631, -1.513]"
4917,"[185.809, 185.607]","[0.112, -0.329]","[3.066, -0.145]"
4918,"[147.669, 142.595]","[1.093, -0.108]","[-0.343, 2.314]"
4919,"[329.373, 306.417]","[0.513, 0.692]","[-0.042, 2.762]"
4920,"[215.326, 195.257]","[0.994, 0.722]","[-2.348, 0.872]"
4921,"[209.962, 193.609]","[0.767, 0.892]","[-0.028, 2.752]"
4922,"[201.965, 179.558]","[-1.492, -1.072]","[-1.22, 2.31]"
4923,"[208.274, 176.194]","[-1.355, -1.16]","[-3.053, -0.1]"
4924,"[242.427, 167.208]","[1.024, 1.135]","[-0.794, 2.064]"
4925,"[227.605, 191.178]","[-1.446, -1.282]","[-1.737, 1.751]"
4926,"[193.63, 191.331]","[1.455, 1.027]","[0.918, -2.263]"
4927,"[243.106, 152.529]","[-0.786, -1.254]","[2.198, -0.739]"
4928,"[205.289, 195.018]","[0.779, 0.647]","[2.447, -0.659]"
4929,"[202.225, 199.892]","[0.969, 1.461]","[-0.585, 2.574]"
4930,"[261.4, 155.299]","[0.903, 0.926]","[-2.695, 0.767]"
4931,"[161.457, 134.645]","[-0.739, 0.887]","[-0.499, 2.685]"
4932,"[126.544, 123.868]","[1.101, -0.987]","[-1.455, 1.967]"
4933,"[261.735, 143.919]","[-0.357, -0.519]","[1.78, -1.47]"
4934,"[324.333, 115.636]","[0.687, 1.12]","[0.263, 2.726]"
4935,"[204.36, 195.496]","[-0.571, -0.705]","[-2.738, 0.298]"
4936,"[212.466, 193.283]","[-0.373, -0.384]","[0.087, -3.053]"
4937,"[279.845, 262.849]","[-0.539, 0.683]","[2.137, -1.122]"
4938,"[591.097, 233.374]","[-1.213, -1.018]","[1.604, 0.474]"
4939,"[176.834, 129.614]","[-1.429, 0.107]","[-2.554, 0.887]"
4940,"[190.483, 170.377]","[1.711, 0.832]","[-1.427, 1.706]"
4941,"[222.628, 174.419]","[1.076, 0.611]","[-2.409, 0.347]"
4942,"[212.373, 134.829]","[-1.051, -2.423]","[-0.482, 2.022]"
4943,"[184.062, 171.853]","[-1.082, -0.211]","[-1.376, 1.737]"
4944,"[199.472, 193.36]","[0.556, 0.465]","[1.644, -1.512]"
4945,"[184.454, 130.55]","[-0.023, 1.521]","[-0.908, 1.724]"
4946,"[165.503, 140.184]","[-0.794, 0.728]","[0.982, -2.438]"
4947,"[209.091, 206.929]","[0.446, 0.294]","[1.298, -2.091]"
4948,"[179.191, 177.752]","[1.466, 0.563]","[-2.028, 1.098]"
4949,"[200.623, 181.683]","[-1.48, -2.224]","[2.441, -0.509]"
4950,"[219.623, 184.454]","[-0.056, -0.574]","[1.821, -1.695]"
4951,"[438.623, 71.96]","[-0.531, -1.686]","[-2.063, 1.523]"
4952,"[204.662, 197.117]","[-0.92, -0.968]","[-2.15, 1.099]"
4953,"[185.538, 171.845]","[0.525, -0.594]","[-0.786, 1.663]"
4954,"[255.134, 141.527]","[-0.798, -0.933]","[-2.367, -0.233]"
4955,"[212.191, 179.023]","[-1.827, -2.148]","[0.373, -2.946]"
4956,"[288.675, 256.724]","[-0.424, -1.553]","[-2.671, 0.765]"
4957,"[211.011, 206.054]","[-0.298, -0.554]","[-1.332, 1.947]"
4958,"[305.513, 209.038]","[-1.414, -1.194]","[1.19, 2.97]"
4959,"[316.757, 144.346]","[0.317, 1.274]","[2.297, -2.172]"
4960,"[198.708, 185.655]","[0.421, 0.565]","[-0.875, 2.403]"
4961,"[176.012, 158.964]","[1.001, -0.193]","[-1.032, 2.073]"
4962,"[233.564, 176.175]","[-1.178, -0.932]","[2.411, -1.296]"
4963,"[345.553, 105.595]","[0.347, 1.375]","[0.82, 3.022]"
4964,"[236.734, 217.642]","[0.274, -0.638]","[-1.379, 1.617]"
4965,"[198.908, 196.084]","[-0.036, -0.421]","[-2.002, 1.149]"
4966,"[201.397, 185.881]","[0.328, -0.488]","[-1.906, 1.759]"
4967,"[173.702, 119.012]","[-0.666, -1.966]","[-3.135, 0.204]"
4968,"[197.685, 180.986]","[-1.321, 1.225]","[1.66, -2.311]"
4969,"[201.419, 194.86]","[0.013, 0.22]","[0.263, -2.835]"
4970,"[227.899, 174.817]","[-0.905, -0.128]","[-2.305, -0.074]"
4971,"[260.919, 141.298]","[0.186, 0.549]","[-0.872, 2.264]"
4972,"[248.921, 181.681]","[-0.164, 0.443]","[-1.532, 0.704]"
4973,"[166.353, 100.499]","[0.467, 2.135]","[-1.654, 2.185]"
4974,"[203.39, 198.923]","[-1.519, -1.553]","[-0.843, 2.605]"
4975,"[212.955, 181.788]","[-1.257, -0.947]","[2.389, -1.211]"
4976,"[185.39, 130.296]","[-0.343, 1.179]","[2.988, 0.106]"
4977,"[202.158, 187.452]","[1.76, 2.274]","[0.165, -3.059]"
4978,"[220.509, 191.248]","[0.657, 0.778]","[1.097, -1.693]"
4979,"[176.941, 159.531]","[0.84, -0.231]","[-2.203, 0.973]"
4980,"[135.637, 114.07]","[1.672, -0.684]","[0.293, -2.395]"
4981,"[266.2, 148.151]","[0.232, 0.52]","[-0.873, 2.169]"
4982,"[258.357, 140.201]","[-0.068, -0.906]","[1.556, -0.996]"
4983,"[209.335, 204.053]","[1.33, 0.758]","[2.528, -0.325]"
4984,"[254.934, 189.975]","[-1.139, -1.594]","[-2.752, 1.462]"
4985,"[213.755, 160.242]","[0.478, 1.412]","[1.3, -2.292]"
4986,"[282.172, 122.896]","[-0.14, -1.115]","[2.392, 0.086]"
4987,"[229.516, 108.507]","[-0.39, -1.834]","[-1.325, 2.935]"
4988,"[219.131, 139.052]","[0.133, 1.242]","[2.094, -0.972]"
4989,"[189.412, 176.857]","[1.533, 0.469]","[1.11, -1.445]"
4990,"[310.69, 227.169]","[-0.874, -2.199]","[-2.013, -0.012]"
4991,"[137.522, 135.586]","[1.582, -0.514]","[1.531, -1.779]"
4992,"[170.479, 138.367]","[0.446, 1.793]","[2.753, -0.531]"
4993,"[106.366, 69.033]","[1.876, -0.025]","[0.119, 3.06]"
4994,"[168.271, 119.358]","[1.421, -0.168]","[-1.428, 1.891]"
4995,"[202.943, 192.975]","[1.281, 1.419]","[1.622, -1.643]"
4996,"[168.045, 157.798]","[-0.73, 0.502]","[-1.256, 2.018]"
4997,"[242.907, 95.023]","[0.606, -1.037]","[-0.924, 2.004]"
4998,"[249.922, 173.447]","[-0.167, -0.329]","[-1.315, 1.328]"
4999,"[184.541, 155.674]","[0.314, -0.611]","[-0.29, 2.72]"
5000,"[215.636, 195.787]","[0.869, 0.766]","[2.611, -0.619]"
5001,"[270.362, 213.807]","[1.535, 1.289]","[-1.701, 1.479]"
5002,"[241.89, 142.125]","[-0.261, -1.399]","[0.947, -2.518]"
5003,"[231.612, 178.409]","[-1.044, -0.874]","[1.685, -1.007]"
5004,"[275.034, 149.64]","[-1.192, -1.506]","[0.522, -2.407]"
5005,"[124.682, 112.311]","[0.962, -1.227]","[2.66, -0.526]"
5006,"[213.345, 189.048]","[1.358, 1.523]","[-1.554, 1.275]"
5007,"[229.027, 151.117]","[-0.973, -0.348]","[-1.713, 1.717]"
5008,"[222.557, 184.748]","[0.575, -0.417]","[-0.367, 2.195]"
5009,"[219.431, 193.744]","[0.63, 1.064]","[-2.709, 1.2]"
5010,"[198.546, 196.534]","[0.501, 0.11]","[-2.832, 0.435]"
5011,"[287.904, 113.241]","[-1.417, -0.502]","[-2.648, 0.21]"
5012,"[208.026, 169.344]","[-0.993, -0.207]","[0.201, -2.693]"
5013,"[217.761, 148.485]","[0.264, 1.215]","[-2.007, 0.796]"
5014,"[227.881, 167.768]","[-0.299, -0.72]","[-1.442, 1.534]"
5015,"[274.349, 250.141]","[-1.041, -0.553]","[2.972, 1.27]"
5016,"[175.512, 162.679]","[0.834, 0.047]","[0.371, -2.402]"
5017,"[145.353, 138.928]","[-0.153, -1.711]","[-1.727, 1.611]"
5018,"[207.06, 170.478]","[-0.379, -1.451]","[-0.12, 3.013]"
5019,"[206.83, 183.437]","[-0.024, -0.05]","[-0.498, 2.557]"
5020,"[211.476, 198.654]","[1.037, 0.543]","[-1.901, 2.149]"
5021,"[197.08, 123.499]","[1.567, 0.129]","[1.367, -1.667]"
5022,"[186.629, 127.483]","[-1.391, -0.032]","[0.033, 3.079]"
5023,"[237.248, 156.327]","[0.824, 0.382]","[-2.209, 1.125]"
5024,"[209.572, 182.066]","[1.027, 1.44]","[-0.619, 2.666]"
5025,"[204.881, 204.332]","[-0.953, -0.796]","[-2.199, 1.004]"
5026,"[192.873, 187.57]","[1.432, 0.623]","[1.95, -0.98]"
5027,"[213.991, 163.181]","[1.363, 1.125]","[-2.228, 0.798]"
5028,"[197.559, 186.698]","[-0.624, -0.708]","[1.695, -1.419]"
5029,"[221.841, 170.094]","[0.628, -0.01]","[1.496, -1.575]"
5030,"[215.015, 211.118]","[-0.074, 0.324]","[-0.643, 2.384]"
5031,"[171.156, 161.252]","[-2.345, -1.094]","[-3.096, 0.113]"
5032,"[201.284, 193.081]","[1.102, -0.458]","[2.307, -2.77]"
5033,"[263.969, 166.785]","[-1.029, -1.078]","[-1.585, 1.561]"
5034,"[270.019, 202.304]","[0.174, -0.708]","[-0.883, -2.525]"
5035,"[175.061, 164.584]","[1.269, 1.111]","[2.056, -0.976]"
5036,"[407.909, 139.573]","[0.363, 1.323]","[-1.019, -2.467]"
5037,"[163.204, 150.607]","[-0.686, 0.671]","[0.496, -2.388]"
5038,"[228.692, 148.633]","[0.768, 1.618]","[0.276, -2.539]"
5039,"[1187.246, 1134.426]","[0.157, 0.477]","[-1.932, 1.101]"
5040,"[206.624, 99.195]","[-0.478, 1.298]","[0.869, -1.945]"
5041,"[186.041, 126.762]","[0.335, -1.134]","[0.833, -2.313]"
5042,"[232.227, 182.302]","[-1.376, -0.093]","[0.763, -0.826]"
5043,"[278.143, 198.564]","[-0.736, -0.765]","[-1.507, 2.774]"
5044,"[187.082, 170.219]","[-1.121, -2.087]","[2.1, -1.022]"
5045,"[252.541, 147.282]","[-0.643, -0.949]","[-0.579, 2.252]"
5046,"[117.598, 86.776]","[-2.253, 0.323]","[1.092, -2.386]"
5047,"[237.646, 63.682]","[-0.097, -2.195]","[-1.55, 1.372]"
5048,"[236.724, 213.811]","[-0.784, -0.748]","[-1.429, 1.629]"
5049,"[197.211, 158.429]","[1.165, 0.074]","[-1.375, 2.146]"
5050,"[205.663, 191.402]","[-0.092, -0.656]","[-1.098, 2.067]"
5051,"[266.821, 146.989]","[-0.592, -0.298]","[2.431, -0.409]"
5052,"[186.608, 170.153]","[-1.152, -0.069]","[2.879, -0.306]"
5053,"[312.629, 254.335]","[-1.509, 0.443]","[0.728, 2.49]"
5054,"[224.69, 133.345]","[0.173, 1.621]","[2.889, 0.776]"
5055,"[195.391, 172.396]","[-0.536, 0.226]","[-1.044, 2.14]"
5056,"[208.485, 187.52]","[-1.895, -1.738]","[-2.91, 0.25]"
5057,"[242.682, 210.395]","[1.166, 1.422]","[-0.893, 1.965]"
5058,"[237.256, 137.432]","[-1.048, -0.204]","[2.236, -1.293]"
5059,"[149.999, 145.714]","[0.813, -0.602]","[-2.605, 0.545]"
5060,"[699.604, 77.058]","[-0.66, -0.121]","[2.688, -1.738]"
5061,"[237.167, 136.79]","[-0.159, -1.058]","[-1.373, 1.696]"
5062,"[309.821, 179.695]","[-1.063, -1.596]","[0.705, 2.594]"
5063,"[204.075, 194.024]","[-0.14, 0.2]","[-1.567, 1.418]"
5064,"[269.802, 119.453]","[-0.535, -2.062]","[2.03, 0.489]"
5065,"[160.499, 149.744]","[0.944, -0.611]","[-0.608, 2.619]"
5066,"[202.618, 156.675]","[-1.747, -0.621]","[-0.494, 2.713]"
5067,"[233.135, 172.578]","[-0.969, -0.469]","[-2.309, 1.276]"
5068,"[219.262, 177.32]","[0.479, -0.064]","[2.986, 0.358]"
5069,"[205.572, 184.698]","[-0.643, -0.134]","[-2.864, 0.247]"
5070,"[196.91, 148.818]","[0.573, -0.663]","[2.684, 0.362]"
5071,"[440.415, 68.414]","[0.259, -0.705]","[0.25, 3.075]"
5072,"[234.941, 152.654]","[0.681, 0.101]","[2.596, -0.461]"
5073,"[193.199, 190.331]","[0.225, 0.486]","[1.485, -1.832]"
5074,"[189.578, 173.74]","[-1.023, -0.156]","[-2.061, 1.008]"
5075,"[141.432, 123.133]","[1.672, -0.242]","[-0.716, 2.24]"
5076,"[273.766, 72.99]","[1.562, 1.956]","[-1.997, 0.839]"
5077,"[200.642, 195.227]","[1.335, 1.083]","[0.287, -2.936]"
5078,"[113.149, 68.006]","[-1.061, 1.866]","[1.381, -1.684]"
5079,"[167.911, 158.292]","[2.348, 1.015]","[0.264, -2.886]"
5080,"[264.319, 177.878]","[-1.27, -1.444]","[-1.106, 3.073]"
5081,"[253.049, 155.03]","[0.891, 0.766]","[0.279, 3.077]"
5082,"[213.955, 186.272]","[-1.245, -0.997]","[1.065, -2.162]"
5083,"[159.027, 112.058]","[-0.044, -1.459]","[-1.644, 1.844]"
5084,"[130.333, 128.553]","[-1.198, 0.929]","[-2.827, 0.184]"
5085,"[176.134, 154.316]","[1.298, -0.1]","[-0.591, 2.007]"
5086,"[204.626, 199.697]","[-1.056, -0.523]","[-3.105, -0.001]"
5087,"[172.575, 105.696]","[1.914, -0.013]","[0.014, -2.573]"
5088,"[203.263, 194.905]","[0.128, -0.282]","[2.95, -0.266]"
5089,"[194.251, 194.25]","[-0.549, -1.072]","[1.338, -1.947]"
5090,"[232.464, 147.468]","[1.064, 0.778]","[-1.668, 1.723]"
5091,"[375.829, 120.533]","[0.332, 1.898]","[0.726, -0.036]"
5092,"[204.328, 192.102]","[0.12, 0.494]","[-0.573, 2.484]"
5093,"[701.346, 676.132]","[-1.123, 1.195]","[-0.347, 2.816]"
5094,"[202.966, 190.787]","[-1.228, -1.9]","[-1.489, 1.704]"
5095,"[249.59, 125.3]","[-0.024, -1.204]","[0.725, 3.079]"
5096,"[172.068, 161.485]","[0.302, -1.086]","[-1.878, 0.977]"
5097,"[184.068, 175.913]","[1.812, 0.862]","[-2.187, 1.029]"
5098,"[134.823, 117.386]","[0.492, -1.814]","[1.238, -1.154]"
5099,"[136.918, 88.606]","[-0.222, 2.281]","[-1.896, 0.676]"
5100,"[155.738, 152.839]","[-0.836, 1.018]","[2.634, 1.185]"
5101,"[217.701, 190.323]","[0.071, 0.311]","[2.837, -0.62]"
5102,"[324.739, 63.81]","[-0.167, 1.341]","[2.439, -0.598]"
5103,"[210.707, 189.402]","[-0.619, -0.396]","[-1.342, 1.697]"
5104,"[252.201, 155.26]","[-0.638, -0.357]","[0.487, -2.937]"
5105,"[394.386, 86.747]","[-0.311, 0.408]","[0.765, -2.093]"
5106,"[235.56, 183.927]","[-2.013, -2.057]","[-2.015, 1.607]"
5107,"[203.437, 191.73]","[-0.088, -0.35]","[-1.705, 1.455]"
5108,"[209.931, 164.534]","[0.41, 1.115]","[-2.625, 0.83]"
5109,"[201.589, 179.396]","[0.051, 0.704]","[-1.931, 1.221]"
5110,"[182.876, 176.431]","[0.415, 2.075]","[-0.021, 1.265]"
5111,"[366.091, 189.341]","[-0.36, -0.413]","[2.7, -1.877]"
5112,"[208.61, 189.556]","[-0.596, -0.73]","[-2.214, 1.006]"
5113,"[983.751, 425.513]","[0.32, 0.417]","[2.643, -0.25]"
5114,"[273.466, 201.568]","[-0.826, -1.067]","[1.143, -0.908]"
5115,"[220.257, 163.0]","[0.352, 1.099]","[1.526, -1.547]"
5116,"[190.174, 174.11]","[0.8, -0.065]","[-0.654, 2.721]"
5117,"[256.425, 154.686]","[-1.225, -0.921]","[0.049, 2.99]"
5118,"[203.157, 201.078]","[-1.455, -1.256]","[0.8, -2.474]"
5119,"[193.722, 143.231]","[-0.057, -1.256]","[0.4, -2.91]"
5120,"[256.548, 161.412]","[0.888, 1.256]","[-0.187, 2.857]"
5121,"[211.215, 172.725]","[1.631, 1.288]","[1.606, -1.278]"
5122,"[515.031, 426.839]","[-0.595, -0.978]","[-2.335, 0.411]"
5123,"[240.352, 184.843]","[0.931, 1.46]","[0.135, 2.453]"
5124,"[264.523, 123.642]","[-0.316, 0.649]","[1.117, -2.357]"
5125,"[224.168, 177.64]","[-0.121, -0.36]","[-2.362, 0.742]"
5126,"[263.611, 180.19]","[1.243, 0.806]","[1.124, -2.955]"
5127,"[273.988, 173.517]","[1.787, 1.541]","[-1.999, 2.035]"
5128,"[177.738, 163.287]","[-0.398, 0.807]","[0.737, -2.59]"
5129,"[600.735, 189.978]","[0.462, 1.18]","[-0.153, 0.852]"
5130,"[197.174, 156.126]","[0.009, -1.037]","[1.272, -2.143]"
5131,"[219.5, 175.856]","[0.604, 0.48]","[2.438, -0.493]"
5132,"[213.755, 185.976]","[0.285, 0.578]","[-0.746, 2.806]"
5133,"[315.181, 224.95]","[-0.144, -0.572]","[1.975, 0.389]"
5134,"[185.232, 170.743]","[-0.684, 0.178]","[2.02, -1.122]"
5135,"[143.743, 141.148]","[1.467, -0.308]","[-0.832, 2.347]"
5136,"[195.386, 183.289]","[1.137, 1.22]","[-1.722, 1.369]"
5137,"[188.067, 184.897]","[-1.096, -1.67]","[-0.036, 3.049]"
5138,"[308.431, 176.793]","[-1.082, -1.143]","[0.301, 2.372]"
5139,"[153.903, 149.285]","[1.1, -0.403]","[-1.892, 0.885]"
5140,"[181.461, 122.841]","[-2.188, -1.271]","[-0.472, 2.758]"
5141,"[202.175, 191.249]","[-0.266, -0.808]","[2.684, -0.257]"
5142,"[226.925, 180.365]","[-0.618, -0.716]","[2.204, -1.396]"
5143,"[127.57, 92.205]","[-0.352, 1.437]","[2.054, -1.358]"
5144,"[128.916, 121.766]","[-0.142, 1.943]","[2.976, -0.095]"
5145,"[253.411, 192.469]","[-0.332, -0.379]","[0.487, 2.826]"
5146,"[209.515, 196.267]","[-1.099, -1.31]","[0.128, -2.874]"
5147,"[193.945, 165.956]","[-0.173, -1.199]","[1.524, -1.499]"
5148,"[234.739, 139.528]","[-0.56, -1.592]","[1.63, -0.877]"
5149,"[246.071, 186.489]","[0.73, 0.645]","[1.189, -1.091]"
5150,"[953.944, 109.169]","[0.357, -0.39]","[-1.547, -0.49]"
5151,"[230.997, 102.073]","[-0.214, -1.723]","[3.096, -0.194]"
5152,"[310.956, 128.478]","[1.74, 0.375]","[-2.224, 0.946]"
5153,"[200.497, 182.253]","[-0.871, -1.4]","[-2.507, 0.593]"
5154,"[212.561, 118.194]","[1.048, 2.449]","[-0.297, 3.072]"
5155,"[194.404, 180.004]","[-0.813, 0.039]","[1.757, -1.658]"
5156,"[338.561, 107.161]","[0.569, -0.609]","[2.617, 0.464]"
5157,"[200.595, 181.075]","[-1.564, -1.08]","[1.532, -1.599]"
5158,"[149.472, 146.202]","[-0.86, 0.863]","[-3.036, 0.432]"
5159,"[159.222, 105.35]","[-0.594, 1.443]","[-1.085, 1.899]"
5160,"[213.499, 177.788]","[0.488, 0.594]","[1.39, -1.651]"
5161,"[259.486, 161.099]","[0.807, -0.171]","[2.801, 0.18]"
5162,"[381.39, 176.681]","[-1.175, -1.935]","[-1.209, -2.66]"
5163,"[218.269, 177.111]","[-2.001, -1.151]","[-0.577, 1.682]"
5164,"[255.983, 150.21]","[0.909, 1.32]","[-1.092, 2.089]"
5165,"[176.364, 174.968]","[0.838, -0.162]","[0.47, -2.357]"
5166,"[203.23, 196.545]","[0.469, 0.384]","[-3.064, 0.105]"
5167,"[184.66, 163.465]","[-0.739, -1.86]","[3.031, 0.072]"
5168,"[220.745, 147.203]","[1.487, 1.123]","[0.157, -2.623]"
5169,"[212.107, 200.588]","[1.248, 0.957]","[-2.996, -0.449]"
5170,"[184.122, 148.675]","[0.523, 1.939]","[-2.44, -0.209]"
5171,"[205.79, 192.101]","[-0.6, -0.995]","[3.004, -0.233]"
5172,"[219.432, 177.618]","[-0.137, -0.575]","[-0.078, -2.891]"
5173,"[184.547, 167.807]","[0.046, -1.24]","[1.352, -1.81]"
5174,"[184.772, 79.847]","[-0.357, 1.792]","[-0.997, 2.517]"
5175,"[197.202, 174.635]","[-1.702, -1.027]","[0.097, 2.896]"
5176,"[164.843, 136.028]","[-0.816, 0.709]","[-0.47, 2.821]"
5177,"[186.018, 163.366]","[-0.593, -1.724]","[-0.018, 3.009]"
5178,"[200.08, 193.75]","[-0.456, -0.946]","[-1.193, 1.646]"
5179,"[677.779, 79.14]","[-0.849, -1.137]","[1.461, -2.823]"
5180,"[181.718, 163.734]","[-0.342, 0.875]","[0.782, -2.222]"
5181,"[251.991, 178.95]","[0.009, 0.979]","[1.966, -0.006]"
5182,"[156.737, 150.504]","[0.659, -0.844]","[-2.149, 1.072]"
5183,"[219.269, 177.835]","[0.237, -0.15]","[-2.8, 0.477]"
5184,"[240.269, 169.327]","[-1.7, -2.145]","[1.716, -1.289]"
5185,"[191.231, 174.869]","[-0.884, 0.028]","[1.723, -1.313]"
5186,"[212.244, 202.053]","[-0.429, -0.221]","[2.153, -0.617]"
5187,"[195.012, 112.713]","[-2.082, -1.46]","[0.799, -2.537]"
5188,"[163.165, 159.935]","[1.274, 0.218]","[-1.782, 1.838]"
5189,"[167.74, 125.328]","[-0.9, 0.902]","[-0.44, 2.059]"
5190,"[202.803, 172.707]","[1.245, 1.587]","[1.627, -1.523]"
5191,"[184.264, 160.495]","[-1.213, -0.358]","[-0.15, -2.828]"
5192,"[232.182, 158.843]","[1.541, 0.699]","[2.115, -0.928]"
5193,"[217.194, 196.723]","[-1.431, -1.41]","[2.447, -1.218]"
5194,"[201.405, 191.5]","[-1.439, -1.276]","[0.973, -2.327]"
5195,"[110.237, 103.586]","[0.441, -2.137]","[-0.22, 1.977]"
5196,"[232.361, 204.139]","[1.951, 2.017]","[-0.388, 2.994]"
5197,"[145.097, 135.748]","[-1.047, 0.706]","[-3.141, 0.285]"
5198,"[151.43, 144.454]","[-0.007, -1.76]","[-0.711, 2.327]"
5199,"[161.741, 128.758]","[-0.576, -2.306]","[-2.033, 0.904]"
