,Momenta,Eta,Phi
38710,"[478.187, 404.141]","[-1.509, -0.664]","[-0.285, 3.018]"
38711,"[453.889, 437.871]","[0.663, 0.266]","[-2.872, 0.315]"
38712,"[613.273, 224.623]","[0.402, -1.563]","[-0.143, 2.752]"
38713,"[484.649, 396.463]","[1.411, 0.434]","[-2.736, 0.338]"
38714,"[778.667, 778.539]","[1.934, 1.243]","[1.002, -2.133]"
38715,"[445.93, 319.805]","[1.813, 0.335]","[-1.118, 1.545]"
38716,"[580.055, 483.95]","[-0.109, -0.888]","[1.137, -1.689]"
38717,"[425.949, 319.824]","[0.484, -0.865]","[0.529, -2.756]"
38718,"[650.997, 635.291]","[-1.726, -1.913]","[-1.432, 1.74]"
38719,"[317.006, 310.386]","[1.843, -0.105]","[-0.392, 3.029]"
38720,"[446.208, 424.956]","[0.551, 0.544]","[0.134, -3.067]"
38721,"[368.17, 287.416]","[0.637, -1.117]","[2.365, -0.936]"
38722,"[518.837, 517.618]","[-1.323, -1.369]","[-0.807, 2.347]"
38723,"[680.214, 246.388]","[0.313, -0.776]","[2.04, -0.514]"
38724,"[139.04, 127.644]","[-1.403, 2.483]","[-1.953, 1.13]"
38725,"[451.581, 436.45]","[0.226, -1.268]","[-2.887, 0.2]"
38726,"[432.545, 429.089]","[1.276, 0.482]","[-0.128, 3.049]"
38727,"[517.581, 464.811]","[0.029, -0.21]","[-0.535, 2.564]"
38728,"[579.592, 560.438]","[0.78, 0.642]","[1.675, -1.429]"
38729,"[347.928, 326.288]","[-0.138, -2.027]","[2.679, -0.435]"
38730,"[419.537, 287.144]","[1.066, -0.8]","[-0.913, 1.784]"
38731,"[508.293, 413.49]","[-0.663, -0.795]","[-2.338, 0.853]"
38732,"[468.968, 450.805]","[-1.857, -1.592]","[3.103, -0.095]"
38733,"[347.328, 307.543]","[-1.466, 0.69]","[-2.649, 0.623]"
38734,"[394.531, 386.687]","[-0.603, -1.69]","[-3.115, -0.01]"
38735,"[398.632, 394.165]","[0.334, 1.971]","[0.099, 3.068]"
38736,"[639.933, 631.233]","[-0.289, 0.403]","[-1.487, 1.617]"
38737,"[365.702, 296.122]","[0.695, -0.746]","[0.12, -2.886]"
38738,"[430.161, 430.096]","[-0.987, -1.767]","[0.886, -2.226]"
38739,"[602.033, 556.939]","[-0.115, -1.539]","[2.078, -1.008]"
38740,"[398.174, 215.487]","[-1.392, 0.732]","[-1.976, 1.687]"
38741,"[322.755, 269.677]","[-0.819, 1.85]","[-1.928, 0.857]"
38742,"[478.097, 451.228]","[0.992, 0.446]","[-3.051, 0.609]"
38743,"[463.131, 430.24]","[-0.527, 0.105]","[1.203, -1.972]"
38744,"[206.636, 137.919]","[-2.227, 1.313]","[-2.055, 0.249]"
38745,"[821.907, 787.762]","[0.909, 1.441]","[0.776, -2.409]"
38746,"[452.966, 443.615]","[0.569, -0.429]","[2.407, -0.695]"
38747,"[313.075, 187.44]","[1.914, -1.099]","[1.005, 0.724]"
38748,"[285.705, 284.658]","[-0.873, 1.604]","[0.371, -2.787]"
38749,"[572.742, 473.957]","[0.011, 1.158]","[-2.148, 0.817]"
38750,"[212.884, 200.333]","[-1.087, 1.86]","[1.742, -1.467]"
38751,"[267.967, 265.71]","[1.038, -1.765]","[2.734, -0.461]"
38752,"[343.453, 326.131]","[-1.544, 0.191]","[2.597, -0.197]"
38753,"[619.189, 612.464]","[-1.02, -0.543]","[1.343, -1.84]"
38754,"[380.586, 331.69]","[-0.316, -1.793]","[-2.72, 0.455]"
38755,"[468.899, 372.91]","[1.858, 0.053]","[1.442, -1.439]"
38756,"[458.487, 438.655]","[1.259, 2.011]","[-0.896, 2.245]"
38757,"[446.448, 431.761]","[0.022, 0.687]","[-1.187, 1.881]"
38758,"[454.256, 448.335]","[0.344, 2.483]","[-1.386, 1.781]"
38759,"[468.717, 460.693]","[0.139, 0.319]","[1.645, -1.735]"
38760,"[1112.432, 1064.978]","[-0.446, 0.762]","[-2.15, 1.099]"
38761,"[481.231, 468.864]","[1.688, 1.166]","[-0.258, 2.809]"
38762,"[425.538, 397.703]","[1.433, 0.35]","[0.284, -2.807]"
38763,"[425.649, 407.419]","[0.062, -0.743]","[-2.021, 1.101]"
38764,"[391.979, 376.201]","[0.409, -0.877]","[0.248, -2.581]"
38765,"[667.722, 503.317]","[-1.162, -1.865]","[-2.976, 0.278]"
38766,"[781.198, 740.748]","[-0.838, -0.809]","[-1.702, 1.521]"
38767,"[578.866, 519.797]","[-1.719, -1.542]","[-3.13, 0.059]"
38768,"[671.173, 590.451]","[1.02, -0.329]","[1.191, -1.999]"
38769,"[461.977, 399.364]","[0.595, 1.321]","[-1.926, 1.151]"
38770,"[1017.368, 723.114]","[0.351, -1.275]","[0.438, -2.164]"
38771,"[338.709, 170.615]","[-2.017, 0.49]","[-1.891, 1.733]"
38772,"[682.078, 643.927]","[-1.116, 0.406]","[3.098, -0.1]"
38773,"[372.138, 369.222]","[-0.714, 0.598]","[2.051, -1.106]"
38774,"[393.388, 393.053]","[2.477, 1.065]","[1.7, -1.443]"
38775,"[501.671, 499.562]","[0.929, 1.909]","[-1.402, 1.772]"
38776,"[377.741, 369.952]","[-1.755, 0.652]","[0.267, -2.89]"
38777,"[452.674, 374.084]","[0.646, -1.118]","[1.599, -1.55]"
38778,"[308.923, 234.665]","[2.136, -0.213]","[0.671, -3.075]"
38779,"[512.833, 499.559]","[-1.771, -1.542]","[2.474, -0.635]"
38780,"[512.237, 406.442]","[1.473, -0.238]","[-1.928, 1.254]"
38781,"[426.601, 418.174]","[1.811, 0.674]","[0.481, -2.654]"
38782,"[695.564, 695.308]","[1.046, 1.377]","[-1.826, 1.317]"
38783,"[456.743, 444.598]","[-0.335, -0.513]","[-2.621, 0.502]"
38784,"[557.39, 529.979]","[0.3, 0.071]","[-2.68, 0.444]"
38785,"[556.185, 519.216]","[-1.818, -0.106]","[0.062, -3.13]"
38786,"[284.22, 241.552]","[1.533, -0.749]","[-3.138, 0.012]"
38787,"[549.843, 536.508]","[-0.753, -1.426]","[-3.007, 0.142]"
38788,"[559.158, 506.007]","[-0.109, 0.345]","[1.185, -2.022]"
38789,"[529.124, 515.348]","[-0.314, -0.572]","[2.025, -1.116]"
38790,"[528.391, 509.74]","[-0.612, -1.204]","[0.892, -2.184]"
38791,"[345.936, 197.079]","[-1.931, 0.457]","[-1.511, 1.249]"
38792,"[472.979, 451.077]","[-1.332, -1.134]","[2.596, -0.582]"
38793,"[418.003, 289.895]","[-0.208, 1.592]","[-2.505, 0.4]"
38794,"[357.282, 316.677]","[0.823, -0.987]","[-2.09, 1.254]"
38795,"[351.314, 341.319]","[2.325, 0.765]","[0.731, -2.312]"
38796,"[526.22, 475.758]","[-0.813, -0.306]","[2.92, -0.281]"
38797,"[424.267, 368.184]","[0.717, 0.918]","[1.063, -2.26]"
38798,"[356.942, 321.712]","[-1.712, 0.132]","[2.366, -0.363]"
38799,"[296.229, 289.171]","[1.106, -1.412]","[2.702, -0.617]"
38800,"[277.105, 248.108]","[0.44, -1.926]","[-2.24, 0.888]"
38801,"[310.716, 291.853]","[1.803, -0.628]","[-1.783, 1.271]"
38802,"[484.494, 411.031]","[1.042, 0.621]","[2.8, -0.485]"
38803,"[499.395, 51.871]","[2.04, -2.491]","[0.742, -2.277]"
38804,"[464.935, 441.041]","[-0.84, -0.133]","[-1.814, 1.333]"
38805,"[218.262, 201.082]","[0.751, -2.472]","[-0.015, 3.095]"
38806,"[443.269, 431.585]","[1.425, 0.758]","[-2.539, 0.598]"
38807,"[462.567, 457.345]","[-1.235, 0.031]","[-2.105, 0.877]"
38808,"[477.195, 452.886]","[-1.028, -1.426]","[-0.434, 2.662]"
38809,"[475.618, 409.393]","[-0.282, -1.016]","[2.259, -1.183]"
38810,"[219.46, 204.639]","[2.086, -1.024]","[3.093, 0.452]"
38811,"[587.539, 582.988]","[1.047, 0.799]","[-2.681, 0.508]"
38812,"[610.972, 563.613]","[1.443, 1.34]","[1.371, -1.72]"
38813,"[371.612, 228.51]","[-1.364, 1.903]","[-1.739, 1.348]"
38814,"[476.721, 458.646]","[-0.435, -2.323]","[2.372, -0.684]"
38815,"[436.234, 432.832]","[-1.208, -0.033]","[-2.801, 0.391]"
38816,"[526.128, 468.608]","[-0.979, -0.645]","[-2.927, 0.146]"
38817,"[385.757, 374.822]","[0.183, -1.178]","[2.026, -1.065]"
38818,"[270.627, 257.128]","[-1.133, 1.906]","[-1.65, 1.505]"
38819,"[409.017, 230.999]","[-1.279, 0.843]","[1.606, -0.147]"
38820,"[544.63, 541.246]","[0.151, -0.066]","[-2.437, 0.715]"
38821,"[348.87, 339.233]","[-1.807, -0.128]","[-0.264, 3.072]"
38822,"[479.12, 425.576]","[1.176, 0.619]","[-2.206, 0.924]"
38823,"[509.321, 490.832]","[0.846, 1.741]","[-1.817, 1.356]"
38824,"[391.15, 369.125]","[-0.34, -1.771]","[-2.389, 0.708]"
38825,"[621.558, 546.926]","[-1.148, -0.911]","[1.243, -2.022]"
38826,"[460.609, 428.692]","[-0.552, -0.783]","[2.59, -0.579]"
38827,"[516.237, 431.197]","[-1.278, -0.164]","[0.828, -2.403]"
38828,"[318.407, 201.566]","[-1.552, 1.141]","[-2.126, 1.198]"
38829,"[929.521, 765.789]","[-0.116, -1.627]","[3.117, 0.004]"
38830,"[442.151, 406.181]","[-1.216, 0.588]","[2.755, -0.384]"
38831,"[383.117, 238.395]","[0.161, -2.191]","[2.03, -1.244]"
38832,"[684.64, 678.166]","[1.084, 1.281]","[-0.567, 2.559]"
38833,"[387.017, 286.591]","[2.068, 0.434]","[-1.374, 1.856]"
38834,"[887.519, 684.06]","[0.636, 0.762]","[2.944, -0.136]"
38835,"[367.904, 317.082]","[0.138, -1.452]","[1.587, -1.394]"
38836,"[275.579, 244.778]","[-1.136, 1.431]","[2.512, -0.891]"
38837,"[587.021, 579.071]","[0.064, -0.954]","[-1.78, 1.429]"
38838,"[397.274, 392.711]","[-0.274, 1.262]","[3.057, -0.077]"
38839,"[550.163, 548.929]","[-1.183, -0.757]","[-1.45, 1.699]"
38840,"[338.834, 284.195]","[-1.106, 1.051]","[-0.146, 2.816]"
38841,"[505.996, 223.826]","[0.8, -1.228]","[-1.06, 1.434]"
38842,"[461.506, 448.688]","[1.346, 0.57]","[2.966, -0.146]"
38843,"[620.127, 581.489]","[0.931, -0.142]","[0.419, -2.511]"
38844,"[583.888, 515.225]","[-0.578, -0.457]","[2.691, -0.501]"
38845,"[295.256, 280.159]","[0.155, 2.403]","[-0.386, 2.604]"
38846,"[655.689, 617.403]","[-0.413, 1.156]","[3.085, -0.036]"
38847,"[464.064, 414.395]","[0.655, 1.19]","[-3.079, -0.016]"
38848,"[425.477, 417.197]","[-0.642, -1.628]","[2.841, -0.248]"
38849,"[1097.297, 962.763]","[0.083, 0.274]","[-2.166, 1.06]"
38850,"[132.395, 127.231]","[2.346, -1.567]","[-0.539, 2.698]"
38851,"[662.404, 657.075]","[0.788, 1.6]","[-2.37, 0.686]"
38852,"[420.347, 400.007]","[-0.15, 0.857]","[-2.293, 0.892]"
38853,"[451.78, 429.794]","[0.169, 1.209]","[0.867, -2.413]"
38854,"[312.729, 311.818]","[-0.522, 1.715]","[2.482, -0.642]"
38855,"[570.898, 557.454]","[0.141, -0.814]","[2.75, -0.052]"
38856,"[459.293, 453.859]","[1.152, 0.334]","[-1.689, 1.432]"
38857,"[428.783, 415.238]","[1.794, 0.386]","[1.797, -1.209]"
38858,"[628.775, 595.888]","[-0.672, -1.033]","[0.682, -2.522]"
38859,"[301.856, 294.668]","[2.408, 0.428]","[1.201, -1.928]"
38860,"[480.683, 461.859]","[0.816, -0.509]","[-0.875, 2.184]"
38861,"[505.356, 478.995]","[-1.003, -1.323]","[-1.786, 1.325]"
38862,"[663.67, 615.774]","[0.475, -1.174]","[-3.0, 0.294]"
38863,"[407.188, 355.342]","[1.503, -1.042]","[-0.654, 2.618]"
38864,"[621.147, 527.916]","[-0.761, -0.376]","[-2.389, 0.832]"
38865,"[540.766, 452.152]","[-0.505, 0.018]","[0.949, -2.316]"
38866,"[650.704, 610.687]","[0.169, 0.338]","[-1.818, 1.373]"
38867,"[393.838, 345.363]","[-0.575, -2.166]","[2.047, -1.159]"
38868,"[737.369, 633.146]","[-1.766, -0.693]","[-1.614, 1.603]"
38869,"[469.312, 436.667]","[-0.957, 0.111]","[2.392, -0.943]"
38870,"[428.325, 410.6]","[-0.085, 1.432]","[2.506, -0.642]"
38871,"[272.779, 233.409]","[1.017, -2.2]","[-3.033, -0.09]"
38872,"[259.427, 253.349]","[-1.57, 0.766]","[-0.463, 2.657]"
38873,"[687.79, 537.278]","[0.434, -0.514]","[1.269, -1.755]"
38874,"[329.157, 325.848]","[0.867, -1.129]","[2.216, -0.789]"
38875,"[407.348, 365.049]","[-1.888, -0.154]","[-2.317, 0.98]"
38876,"[489.143, 400.083]","[0.707, -1.044]","[1.25, -1.947]"
38877,"[445.954, 401.95]","[-0.548, -1.111]","[-1.344, 1.765]"
38878,"[574.084, 567.283]","[1.167, 0.029]","[-1.582, 1.558]"
38879,"[441.037, 433.124]","[-1.808, -1.046]","[-0.034, 3.106]"
38880,"[604.001, 590.217]","[0.901, 1.248]","[-2.969, 0.171]"
38881,"[256.01, 245.554]","[-2.131, 0.398]","[1.244, -2.329]"
38882,"[375.597, 316.172]","[0.53, -1.206]","[0.579, -2.816]"
38883,"[438.351, 435.905]","[-1.109, -0.227]","[-2.364, 0.786]"
38884,"[303.46, 287.351]","[1.746, -0.417]","[-1.046, 2.066]"
38885,"[497.484, 445.043]","[-0.95, -1.938]","[-2.265, 0.981]"
38886,"[823.655, 799.162]","[0.469, 0.412]","[-2.296, 1.021]"
38887,"[558.241, 542.971]","[-1.288, -1.301]","[-0.495, 2.622]"
38888,"[380.84, 363.071]","[-1.971, -0.594]","[1.91, -1.112]"
38889,"[398.221, 353.402]","[2.454, 0.023]","[1.431, -1.706]"
38890,"[286.408, 279.501]","[0.71, -1.455]","[-0.946, 2.172]"
38891,"[318.896, 300.341]","[-2.018, 0.843]","[3.116, -0.005]"
38892,"[341.845, 313.252]","[2.126, -0.023]","[2.121, -0.998]"
38893,"[491.955, 412.038]","[0.055, 0.204]","[0.059, 2.988]"
38894,"[613.591, 432.561]","[0.52, 0.298]","[0.168, -2.773]"
38895,"[769.214, 768.15]","[-1.115, -0.274]","[-2.639, 0.49]"
38896,"[487.166, 443.951]","[-0.288, -1.485]","[-2.937, 0.331]"
38897,"[538.888, 410.854]","[-1.59, -1.605]","[-2.929, 0.096]"
38898,"[575.194, 573.293]","[1.675, -0.148]","[-1.48, 1.683]"
38899,"[469.557, 460.055]","[0.77, 0.442]","[2.385, -0.796]"
38900,"[250.074, 246.771]","[-2.077, 0.401]","[2.893, -0.201]"
38901,"[453.982, 441.934]","[0.281, 1.182]","[2.257, -0.883]"
38902,"[503.465, 440.448]","[-1.456, -1.181]","[-2.889, -0.035]"
38903,"[430.566, 426.666]","[0.266, 1.228]","[-2.022, 1.129]"
38904,"[693.892, 659.978]","[-0.598, 1.086]","[0.493, -2.561]"
38905,"[659.089, 496.984]","[-0.592, -0.18]","[0.148, 3.093]"
38906,"[340.355, 305.887]","[1.008, -1.173]","[-2.489, 0.335]"
38907,"[436.232, 398.328]","[1.111, 0.097]","[2.203, -0.822]"
38908,"[560.134, 547.075]","[0.702, -0.76]","[1.506, -1.67]"
38909,"[503.873, 469.527]","[-0.241, 1.495]","[-0.284, 2.706]"
38910,"[483.648, 431.082]","[0.288, -1.047]","[-0.193, 3.031]"
38911,"[491.931, 353.159]","[-1.32, -0.512]","[-1.617, 1.613]"
38912,"[419.555, 394.078]","[-1.22, -0.301]","[-1.975, 1.192]"
38913,"[510.774, 410.114]","[1.256, -0.007]","[1.961, -0.983]"
38914,"[1115.924, 1025.773]","[0.31, 0.553]","[0.482, -2.616]"
38915,"[205.91, 93.891]","[-1.019, 2.095]","[-1.616, 1.304]"
38916,"[474.093, 448.156]","[-1.248, 0.184]","[-0.393, 2.739]"
38917,"[599.655, 581.529]","[-1.223, -0.397]","[0.191, -2.955]"
38918,"[790.369, 778.811]","[-0.777, -0.247]","[3.142, 0.042]"
38919,"[506.039, 450.996]","[1.405, -0.832]","[1.137, -2.459]"
38920,"[456.348, 442.519]","[0.674, -0.006]","[-1.438, 1.688]"
38921,"[606.979, 572.159]","[-1.239, -0.247]","[-2.06, 1.11]"
38922,"[568.839, 467.364]","[0.558, 1.835]","[0.72, -3.114]"
38923,"[563.266, 561.252]","[-0.557, -1.268]","[-2.779, 0.347]"
38924,"[670.75, 648.895]","[0.691, 0.36]","[-0.207, 2.93]"
38925,"[1210.118, 1112.895]","[-0.954, 1.344]","[2.996, 0.014]"
38926,"[493.357, 463.048]","[-0.944, -1.796]","[-0.493, 2.754]"
38927,"[433.871, 432.451]","[-0.514, -1.684]","[-1.524, 1.62]"
38928,"[481.943, 468.102]","[-0.652, -0.818]","[-2.472, 0.655]"
38929,"[397.876, 377.966]","[-0.21, -1.609]","[-0.329, 2.781]"
38930,"[842.952, 839.057]","[-0.98, -0.683]","[2.395, -0.752]"
38931,"[478.365, 464.065]","[-0.416, 0.344]","[0.434, -2.731]"
38932,"[446.912, 352.534]","[1.804, -0.179]","[1.266, -1.958]"
38933,"[295.037, 291.659]","[-2.159, 0.924]","[-0.132, 3.112]"
38934,"[486.524, 462.555]","[0.445, 1.574]","[-0.933, 2.251]"
38935,"[593.594, 573.108]","[-1.195, -0.857]","[-0.817, 1.998]"
38936,"[779.941, 452.401]","[-1.123, 0.381]","[-2.065, 2.549]"
38937,"[483.551, 396.339]","[2.202, 0.902]","[0.947, -2.752]"
38938,"[440.822, 429.095]","[-1.367, -0.489]","[0.6, -2.436]"
38939,"[426.85, 383.972]","[-2.258, -0.894]","[0.888, -2.162]"
38940,"[412.335, 378.17]","[0.17, 1.436]","[1.383, -1.552]"
38941,"[559.76, 547.983]","[0.147, -0.93]","[-1.574, 1.595]"
38942,"[723.296, 689.373]","[0.451, -0.039]","[-1.037, 2.152]"
38943,"[455.771, 445.64]","[-1.179, -0.937]","[2.598, -0.479]"
38944,"[344.634, 134.747]","[1.219, -1.547]","[-2.533, 0.75]"
38945,"[529.905, 488.429]","[0.803, 0.066]","[-0.445, 2.643]"
38946,"[614.256, 613.443]","[-1.678, -1.655]","[2.167, -0.973]"
38947,"[371.066, 357.943]","[-0.425, 0.892]","[-0.667, 2.479]"
38948,"[273.356, 252.182]","[-0.995, 1.482]","[-1.472, 1.693]"
38949,"[437.698, 435.537]","[-1.135, 0.323]","[1.563, -1.522]"
38950,"[401.061, 301.923]","[0.093, -2.019]","[2.504, -0.666]"
38951,"[501.577, 456.543]","[-0.166, 1.258]","[-0.485, 2.492]"
38952,"[454.607, 427.711]","[-0.501, 0.29]","[-1.808, 1.369]"
38953,"[502.321, 457.88]","[1.007, -0.485]","[1.368, -1.665]"
38954,"[150.611, 146.585]","[-1.755, 1.937]","[-1.928, 1.341]"
38955,"[573.594, 562.2]","[-0.077, 0.496]","[2.002, -1.155]"
38956,"[607.122, 602.622]","[0.771, -1.468]","[-2.951, 0.184]"
38957,"[454.712, 449.769]","[-0.303, 0.08]","[-2.08, 1.089]"
38958,"[596.373, 46.883]","[-0.383, -0.65]","[2.829, 0.492]"
38959,"[694.607, 429.983]","[0.994, 0.708]","[1.259, -2.163]"
38960,"[527.89, 472.149]","[-1.106, -0.312]","[0.968, -2.228]"
38961,"[390.244, 356.653]","[1.762, -0.409]","[-2.834, 0.317]"
38962,"[507.147, 497.459]","[1.419, 1.215]","[-1.784, 1.428]"
38963,"[478.738, 222.879]","[-2.077, -1.801]","[0.711, -2.639]"
38964,"[531.063, 409.864]","[-0.081, -0.684]","[-2.58, 0.371]"
38965,"[385.088, 265.218]","[-0.002, 2.162]","[-1.198, 2.067]"
38966,"[497.904, 345.711]","[-0.548, -1.603]","[-2.824, -0.119]"
38967,"[375.992, 373.51]","[-2.026, -0.713]","[-1.473, 1.747]"
38968,"[603.565, 356.63]","[2.061, 1.04]","[-2.874, 0.008]"
38969,"[322.248, 316.506]","[-1.908, -0.018]","[1.496, -1.696]"
38970,"[502.075, 457.804]","[-0.213, -1.383]","[-0.473, 2.613]"
38971,"[399.033, 368.303]","[-1.002, 0.313]","[2.309, -0.874]"
38972,"[373.7, 357.803]","[-0.756, 1.008]","[-0.112, -3.116]"
38973,"[330.095, 254.034]","[-0.575, 1.741]","[-0.809, 2.185]"
38974,"[499.362, 368.203]","[2.476, 1.706]","[-3.022, -0.201]"
38975,"[433.742, 392.894]","[-1.58, -0.577]","[1.705, -1.712]"
38976,"[447.406, 422.596]","[-0.379, -0.848]","[1.634, -1.507]"
38977,"[329.502, 315.044]","[0.68, -1.178]","[-0.539, 2.599]"
38978,"[497.298, 474.012]","[-0.93, -1.824]","[2.291, -0.829]"
38979,"[570.748, 507.581]","[0.629, -0.185]","[-1.239, 1.629]"
38980,"[373.849, 371.776]","[-0.846, -2.402]","[1.673, -1.456]"
38981,"[377.272, 375.762]","[-1.627, 0.148]","[-1.62, 1.649]"
38982,"[508.929, 484.569]","[-1.325, -1.693]","[-0.906, 2.216]"
38983,"[352.676, 341.437]","[-0.507, 1.575]","[-0.704, 2.465]"
38984,"[569.482, 566.948]","[-0.393, 0.259]","[2.766, -0.474]"
38985,"[517.591, 489.189]","[0.309, -0.055]","[-0.939, 2.076]"
38986,"[693.704, 359.142]","[-0.135, 0.226]","[-2.508, 1.101]"
38987,"[411.389, 372.205]","[0.206, -0.962]","[2.935, -0.258]"
38988,"[584.537, 549.757]","[-0.079, -1.67]","[-2.483, 0.588]"
38989,"[357.964, 344.279]","[1.159, -0.74]","[-2.798, 0.133]"
38990,"[476.384, 451.941]","[0.487, 0.176]","[-1.33, 1.818]"
38991,"[520.752, 513.143]","[-0.839, -1.483]","[-2.226, 0.964]"
38992,"[819.647, 812.904]","[0.5, 1.383]","[0.516, -2.775]"
38993,"[364.328, 328.967]","[2.316, 0.41]","[2.878, -0.336]"
38994,"[302.638, 173.84]","[1.156, -2.293]","[-0.452, -2.979]"
38995,"[330.532, 210.92]","[-1.269, 1.16]","[1.427, -1.562]"
38996,"[607.39, 597.913]","[0.889, 1.281]","[3.119, -0.286]"
38997,"[214.315, 205.375]","[-2.152, 0.86]","[-2.194, 1.09]"
38998,"[578.888, 331.85]","[-0.081, -0.72]","[0.185, -2.873]"
38999,"[354.547, 318.392]","[-0.167, 1.639]","[-2.342, 0.802]"
39000,"[479.298, 342.934]","[0.152, -1.313]","[2.481, -0.597]"
39001,"[455.204, 437.42]","[1.418, -0.23]","[0.132, 2.698]"
39002,"[432.099, 370.526]","[-0.644, -1.752]","[0.668, -2.269]"
39003,"[383.674, 366.147]","[1.51, -0.067]","[0.653, -2.232]"
39004,"[530.804, 528.311]","[0.213, -0.826]","[-2.781, 0.346]"
39005,"[499.017, 488.199]","[0.956, 0.075]","[-1.518, 1.719]"
39006,"[438.567, 423.233]","[-0.181, 1.14]","[1.223, -2.156]"
39007,"[377.554, 327.821]","[0.577, -1.306]","[-1.219, 2.126]"
39008,"[610.224, 477.884]","[-0.533, -1.201]","[3.113, -0.141]"
39009,"[316.129, 268.762]","[-0.983, 1.458]","[-1.854, 1.233]"
39010,"[347.241, 327.737]","[0.763, -1.009]","[-1.799, 1.36]"
39011,"[841.66, 706.199]","[0.321, -0.84]","[2.847, -0.167]"
39012,"[422.089, 390.993]","[-0.2, -1.601]","[-0.283, 2.914]"
39013,"[870.463, 705.812]","[-0.15, -0.367]","[2.863, -0.227]"
39014,"[359.987, 346.044]","[1.474, -0.055]","[0.724, -2.389]"
39015,"[495.369, 489.683]","[-1.306, 0.532]","[-0.559, 2.569]"
39016,"[685.517, 677.115]","[0.257, -0.778]","[-0.199, 2.95]"
39017,"[324.355, 308.296]","[-0.02, -1.753]","[-1.587, 1.429]"
39018,"[652.316, 244.791]","[0.657, 1.765]","[-1.618, 1.442]"
39019,"[564.767, 541.706]","[0.703, -0.741]","[0.294, -2.615]"
39020,"[704.709, 588.175]","[-0.96, 0.758]","[-2.557, 0.604]"
39021,"[667.239, 638.88]","[0.875, 1.319]","[2.956, -0.18]"
39022,"[448.371, 440.385]","[1.854, 0.707]","[-2.281, 0.817]"
39023,"[605.505, 598.102]","[0.087, -0.481]","[-0.692, 2.454]"
39024,"[537.165, 245.571]","[0.211, 1.055]","[-0.981, 2.082]"
39025,"[715.925, 709.111]","[1.534, 0.505]","[1.609, -1.56]"
39026,"[569.302, 529.929]","[0.835, -0.216]","[-1.762, 1.358]"
39027,"[876.118, 873.026]","[0.871, 1.012]","[0.029, -3.071]"
39028,"[355.859, 352.507]","[1.943, -0.675]","[-0.236, 2.943]"
39029,"[302.01, 277.959]","[-0.567, 1.781]","[-0.053, 3.004]"
39030,"[192.942, 128.034]","[1.48, -1.968]","[0.364, 3.017]"
39031,"[355.529, 299.382]","[-1.838, 0.822]","[0.754, -2.715]"
39032,"[496.81, 481.096]","[1.005, 1.698]","[-1.925, 1.217]"
39033,"[472.939, 469.629]","[1.486, 1.516]","[-1.309, 1.901]"
39034,"[387.555, 368.961]","[-1.496, -0.264]","[-0.626, 2.627]"
39035,"[934.558, 928.865]","[1.332, 1.812]","[0.503, -2.628]"
39036,"[504.56, 499.088]","[1.358, 1.493]","[-2.229, 1.072]"
39037,"[438.964, 366.576]","[-0.281, 0.787]","[-1.814, 1.253]"
39038,"[381.809, 372.429]","[0.276, -0.961]","[-3.096, 0.04]"
39039,"[438.019, 386.186]","[0.595, -1.693]","[-0.434, 2.817]"
39040,"[249.543, 236.917]","[-2.306, 0.196]","[2.92, -0.168]"
39041,"[344.286, 337.697]","[-2.156, -0.6]","[-2.285, 0.862]"
39042,"[393.469, 250.469]","[1.72, 0.223]","[0.947, -2.577]"
39043,"[477.435, 456.675]","[-0.105, 1.035]","[-2.493, 0.741]"
39044,"[505.221, 486.149]","[-0.548, -0.429]","[-2.973, 0.178]"
39045,"[509.399, 508.639]","[0.019, -0.549]","[-1.543, 1.597]"
39046,"[449.218, 396.1]","[-0.365, 0.393]","[-2.319, 0.795]"
39047,"[665.634, 609.53]","[-0.595, -0.183]","[-0.882, 2.238]"
39048,"[363.447, 300.731]","[1.736, -0.73]","[2.238, -0.952]"
39049,"[105.091, 95.328]","[2.012, -2.408]","[-0.669, 2.649]"
39050,"[948.743, 945.447]","[-1.179, -0.945]","[1.582, -1.452]"
39051,"[414.783, 331.01]","[-0.191, -1.558]","[1.72, -1.63]"
39052,"[536.773, 466.581]","[-1.504, 0.124]","[-0.357, 2.501]"
39053,"[694.497, 640.509]","[0.117, 0.334]","[-2.864, 0.31]"
39054,"[468.598, 451.472]","[0.898, 0.644]","[1.826, -1.314]"
39055,"[477.774, 457.621]","[-0.179, -0.401]","[0.753, -2.395]"
39056,"[472.704, 434.269]","[1.303, -0.525]","[1.502, -1.591]"
39057,"[487.57, 474.494]","[0.385, 0.203]","[-2.835, 0.33]"
39058,"[283.817, 282.928]","[-1.716, 0.532]","[-0.482, 2.666]"
39059,"[515.522, 511.145]","[0.31, 1.141]","[0.397, -2.737]"
39060,"[394.501, 383.769]","[0.885, -0.644]","[-0.076, 3.086]"
39061,"[484.673, 434.128]","[-0.903, -2.053]","[-3.097, -0.083]"
39062,"[442.994, 436.839]","[0.642, -0.195]","[0.155, -3.042]"
39063,"[432.857, 342.847]","[-0.884, 0.274]","[-2.563, 0.361]"
39064,"[393.949, 393.779]","[-0.948, 0.766]","[0.834, -2.289]"
39065,"[495.696, 414.246]","[-1.43, -1.814]","[2.562, -0.556]"
39066,"[547.2, 514.445]","[-0.98, 0.162]","[-2.958, 0.159]"
