,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
494,250.241,239.89,-1.359,0.762,0.616,-2.505
495,375.6,360.307,1.287,0.412,-2.85,0.394
496,360.915,324.195,-1.227,-1.627,3.102,-0.001
497,312.775,310.177,0.797,1.587,1.456,-1.828
498,333.822,325.733,0.579,-0.031,-2.951,0.231
499,287.983,185.956,1.005,-1.887,-2.358,2.294
500,504.076,498.21,-1.369,-0.666,2.572,-0.795
501,208.422,203.616,0.6,-1.969,2.843,-0.291
502,479.211,473.093,-0.182,-0.845,-2.053,1.054
503,325.307,321.668,0.408,-0.438,-0.122,2.988
504,321.388,316.781,1.131,-0.296,-3.074,0.096
505,332.373,331.385,0.002,-0.115,1.277,-1.822
506,340.173,199.096,0.292,-1.425,2.209,-1.268
507,455.707,434.699,-0.521,-0.323,-0.562,2.449
508,684.154,670.372,-0.518,1.267,2.685,-0.524
509,419.973,311.071,-1.34,-1.043,0.751,-2.278
510,408.869,324.211,1.516,1.028,-2.486,0.641
511,314.159,303.671,-1.643,-0.73,2.146,-0.825
512,264.447,216.397,0.232,2.251,0.124,-2.874
513,645.703,516.981,0.224,0.68,2.18,-1.191
514,383.127,296.244,-0.168,0.484,2.847,-0.593
515,357.992,259.353,1.782,1.019,1.427,-1.467
516,250.649,219.467,-1.335,0.613,0.509,-2.717
517,251.795,108.543,-0.815,2.037,0.857,-2.085
518,321.714,320.114,1.494,2.195,-2.25,0.939
519,321.52,320.1,-0.022,-0.503,2.367,-0.748
520,751.537,733.778,0.214,0.751,0.913,-2.222
521,154.968,113.749,-1.239,1.849,-2.593,0.449
522,349.684,231.686,1.091,-0.326,1.725,-1.011
523,197.804,197.318,-1.123,1.067,0.869,-2.051
524,360.318,348.178,1.794,1.898,-2.755,0.613
525,334.763,334.037,-0.537,-0.745,2.621,-0.534
526,279.897,265.748,-1.251,0.57,-1.381,1.719
527,393.727,324.2,-0.5,0.366,-0.466,2.704
528,363.574,357.556,-1.527,-0.625,-1.768,1.373
529,453.143,434.43,0.307,-1.337,1.41,-1.698
530,441.002,425.021,-0.579,0.599,0.78,-2.378
531,340.132,324.58,0.17,0.956,0.88,-2.354
532,336.294,233.266,-0.003,-1.308,-0.606,1.913
533,181.047,173.67,0.239,-2.333,-2.246,0.889
534,144.755,141.0,0.799,-1.928,0.146,-3.035
535,361.502,353.025,-1.212,-1.344,0.708,-2.39
536,334.045,319.426,0.058,-1.654,-1.05,2.14
537,295.379,291.782,2.219,1.071,-0.368,2.722
538,248.979,236.78,-1.158,0.751,1.574,-1.564
539,163.647,150.323,1.802,-1.609,-2.823,0.412
540,329.865,319.866,0.175,0.083,-2.099,1.058
541,324.882,320.011,1.782,0.356,-2.103,1.038
542,639.002,606.474,-1.01,-0.778,-3.049,0.113
543,255.694,222.734,-0.394,1.504,0.442,-3.015
544,310.674,309.495,-1.357,-2.019,-2.412,0.787
545,337.328,329.4,-0.183,0.731,2.279,-0.816
546,436.83,377.305,0.004,0.199,-2.887,0.193
547,332.431,304.211,0.535,-0.497,0.207,-3.09
548,378.364,362.292,-1.903,-1.286,0.555,-2.459
549,423.797,386.173,1.465,1.548,0.199,-3.075
550,456.062,443.409,-0.289,-0.328,2.929,-0.217
551,495.837,474.271,-1.194,-0.566,-2.175,0.308
552,344.029,339.584,0.862,1.486,2.253,-0.834
553,305.847,276.667,0.842,2.41,2.36,-0.832
554,475.652,270.687,-1.938,-0.506,-0.934,1.881
555,194.267,191.475,-0.001,-2.296,-2.576,0.557
556,361.118,344.769,0.258,0.978,-2.791,0.513
557,466.621,454.288,1.003,1.716,-0.664,2.551
558,761.386,632.543,0.365,1.086,1.951,-1.108
559,352.817,352.266,-0.854,0.363,2.201,-0.97
560,398.163,188.86,-0.67,-1.949,0.33,-2.818
561,401.776,394.993,-1.094,-1.423,2.331,-0.869
562,503.476,327.757,-0.594,-0.679,2.185,-0.655
563,201.863,117.97,2.184,-0.639,-0.447,1.803
564,299.549,285.025,0.209,-1.781,-2.712,0.425
565,483.477,392.506,-1.609,-0.42,-0.683,2.488
566,258.899,180.32,-0.696,2.301,-2.643,0.414
567,254.362,210.708,1.007,-0.86,-1.699,1.404
568,310.024,290.113,0.394,-1.158,1.236,-1.855
569,331.356,323.943,-0.979,-1.481,-2.522,0.627
570,384.095,379.26,-1.501,-0.736,-3.095,0.059
571,573.685,534.104,-1.007,-0.887,2.64,-0.714
572,423.415,412.317,-1.495,-0.688,0.914,-2.213
573,486.022,418.039,-0.898,-1.429,-0.382,2.853
574,334.628,332.913,-1.363,-1.508,0.675,-2.487
575,364.803,274.091,-0.34,-1.345,0.165,-2.722
576,334.206,204.025,0.886,-0.585,-2.062,0.795
577,279.427,253.136,0.524,1.944,1.619,-1.337
578,480.764,463.987,-1.082,-0.846,-0.966,2.165
579,512.885,497.144,0.104,0.628,-3.064,0.067
580,439.368,356.919,0.038,0.136,-0.67,2.332
581,345.446,332.625,-1.53,-0.935,-0.2,2.944
582,458.822,323.555,0.367,-0.826,-0.258,-2.612
583,365.549,266.942,0.493,2.014,1.357,-1.71
584,588.245,582.929,0.281,0.019,2.14,-0.968
585,487.09,441.398,-0.842,-1.166,-1.213,1.968
586,297.592,283.443,0.582,1.897,0.632,-2.693
587,227.323,138.534,1.045,-1.366,1.752,-1.173
588,423.962,328.63,-0.125,1.215,-1.89,1.507
589,408.703,383.981,-0.0,-1.816,-2.827,0.287
590,367.134,364.66,0.77,0.591,-0.159,3.057
591,257.906,226.683,1.254,-0.604,-0.307,2.886
592,412.941,340.977,-0.996,-1.687,-2.154,1.969
593,337.47,314.777,2.407,1.608,2.794,-0.259
594,349.858,309.856,2.34,1.019,2.954,-0.209
595,546.083,524.013,0.093,0.709,-0.041,-3.048
596,415.983,366.549,0.268,1.321,-1.945,1.038
597,1227.243,1092.466,1.102,1.013,1.288,0.4
598,445.099,439.895,-1.667,-0.274,1.392,-1.749
599,429.862,361.373,-0.619,-1.445,1.178,-2.023
600,174.277,153.687,-2.175,0.448,-1.907,1.023
601,434.98,289.496,1.014,0.229,-1.693,1.372
602,322.509,286.724,0.385,1.856,-2.589,0.485
603,340.384,338.907,1.273,1.48,-1.162,2.041
604,193.473,186.566,1.085,-1.217,2.425,-0.763
605,513.581,511.737,0.626,1.562,-1.372,1.755
606,707.462,693.433,-1.41,-1.145,0.894,-2.218
607,273.23,272.028,0.658,2.324,-2.739,0.445
608,918.779,783.99,-1.981,-0.319,1.508,-1.773
609,419.211,412.518,-1.882,-1.666,-2.6,0.505
610,330.932,321.928,-1.087,-0.209,1.53,-1.596
611,279.152,269.083,-0.794,1.047,-1.576,1.496
612,464.805,450.151,-1.21,-1.639,-3.118,0.217
613,451.419,447.822,0.748,0.385,0.239,-2.89
614,392.92,150.896,-1.31,1.521,-2.025,1.629
615,303.774,258.385,0.111,-1.242,-0.116,-2.678
616,371.933,346.441,0.246,0.432,-1.149,1.997
617,211.647,210.558,2.473,-0.586,1.893,-0.888
618,417.648,341.275,2.034,1.648,1.186,-2.071
619,376.027,321.428,-1.273,-2.02,-0.586,2.744
620,189.882,188.916,1.973,-0.573,-2.216,1.024
621,397.358,370.591,-1.149,-0.281,1.293,-1.843
622,325.853,324.977,-0.692,0.814,3.098,0.008
623,194.34,186.273,-0.98,1.529,2.014,-1.153
624,312.952,226.386,-1.323,0.159,-2.865,-0.142
625,531.054,375.957,0.533,0.437,-1.169,2.705
626,280.579,251.083,0.16,-2.28,-1.952,1.186
627,270.677,265.288,2.395,0.689,1.526,-1.603
628,145.827,88.899,-1.396,2.142,-1.31,1.307
629,401.593,375.16,0.189,0.163,2.783,-0.386
630,336.819,333.327,-0.113,-1.102,3.096,-0.038
631,396.585,381.515,1.858,1.74,2.552,-1.005
632,430.811,340.163,0.111,1.379,2.169,-0.89
633,345.335,320.806,0.193,1.464,-1.797,1.346
634,479.048,471.756,-0.432,1.168,1.929,-1.202
635,634.904,616.35,-0.471,-1.188,-2.831,0.245
636,389.596,328.267,0.144,-0.174,0.61,-2.627
637,438.478,360.471,-1.203,0.245,2.087,-0.767
638,385.508,381.998,-0.255,-1.474,1.529,-1.688
639,529.593,484.602,-0.117,-0.47,-1.707,1.309
640,335.123,311.684,-0.445,-1.01,2.014,-1.221
641,358.525,340.779,-0.253,0.516,-1.548,1.562
642,414.446,408.057,-1.25,-1.909,3.046,-0.095
643,328.429,320.88,-0.297,0.014,-1.199,1.973
644,277.88,269.568,0.651,-0.744,1.084,-2.033
645,313.999,311.498,-1.562,-0.042,-1.973,1.15
646,384.808,378.74,-0.175,-0.141,-1.38,1.795
647,273.724,268.851,0.513,2.061,2.226,-0.953
648,346.222,271.25,-0.868,-1.677,-2.187,1.18
649,219.674,184.871,0.109,-2.231,-2.742,0.444
650,319.493,224.864,0.678,2.331,2.276,-1.566
651,211.106,205.643,-2.016,0.449,1.982,-2.329
652,359.919,345.865,0.205,2.005,2.154,-1.041
653,174.674,141.936,-0.749,2.224,1.77,-1.442
654,335.938,312.476,-1.418,-1.159,0.14,-3.066
655,489.031,402.732,-1.231,-1.206,0.161,-2.97
656,214.93,168.737,-0.722,1.713,-0.032,3.029
657,480.369,311.506,1.499,1.3,-1.013,1.849
658,387.681,352.197,1.374,1.487,1.668,-1.301
659,429.561,410.459,-0.33,1.313,1.284,-1.945
660,334.566,279.618,-0.892,1.489,2.121,-0.712
661,543.699,476.831,0.85,1.418,2.845,0.345
662,297.857,287.91,1.904,1.071,-1.165,2.052
663,382.381,376.672,-0.955,-2.207,2.684,-0.522
664,434.481,428.845,0.485,1.792,1.704,-1.463
665,200.026,186.167,-0.701,1.911,-0.394,2.714
666,364.064,294.2,-0.25,-0.012,1.133,-1.837
667,373.766,317.86,1.304,0.464,0.116,3.114
668,648.067,645.33,0.718,1.514,-2.154,0.916
669,539.332,538.626,1.506,1.468,1.334,-2.06
670,368.164,357.524,0.307,0.096,2.112,-1.005
671,479.265,448.289,1.204,0.629,0.93,-2.334
672,273.451,268.161,0.993,2.24,-2.216,0.982
673,521.753,470.737,-2.166,-0.255,-0.587,2.799
674,556.364,550.662,0.449,-0.156,2.583,-0.448
675,367.727,320.389,-1.511,-0.818,2.715,-0.42
676,165.757,143.163,0.768,-2.427,2.843,0.008
677,307.821,303.937,-1.673,-0.793,0.603,-2.559
678,388.438,378.423,-1.866,-1.196,0.284,-2.859
679,344.289,329.801,1.59,0.803,-1.985,0.715
680,328.46,265.388,-1.38,0.78,-2.35,0.914
681,358.161,317.561,-1.106,0.717,1.983,-1.089
682,341.129,329.026,-0.981,-0.126,2.461,-0.639
683,335.681,301.533,-1.057,0.25,2.885,0.227
684,337.058,330.541,-0.568,-0.764,0.295,-2.784
685,338.662,332.83,-1.191,0.162,-1.158,1.94
686,262.399,226.178,-0.605,-2.245,-1.099,2.054
687,172.035,129.196,0.693,-1.994,0.674,-2.69
688,429.262,413.607,1.152,1.255,-1.21,1.982
689,305.026,298.672,0.426,-0.51,-2.844,0.276
690,368.294,346.076,-0.079,-2.029,0.084,-3.124
691,269.782,257.5,-1.039,1.849,-0.808,2.359
692,302.278,268.374,-0.156,-1.418,-2.578,0.53
693,252.901,246.026,1.933,-0.06,0.402,-2.723
694,281.451,223.113,1.961,0.162,0.593,-2.464
695,167.263,165.557,0.321,-2.287,-0.69,2.476
696,362.589,353.435,0.636,0.929,-2.27,0.859
697,398.425,382.28,-0.236,-1.448,-2.794,0.377
698,377.278,362.357,-1.558,-1.232,3.039,-0.322
699,274.336,264.083,1.062,-2.427,-2.518,0.644
700,372.597,335.934,0.173,1.443,0.974,-2.041
701,250.502,242.606,0.116,-1.838,2.733,-0.413
702,269.855,247.127,1.087,-0.753,0.722,-2.458
703,338.608,314.31,-0.846,-1.335,0.7,-2.449
704,232.031,228.615,-1.065,1.113,-2.599,0.554
705,633.834,607.521,1.174,0.202,2.338,-0.869
706,322.58,317.024,-0.178,-1.147,-2.885,0.299
707,244.025,228.216,-1.009,0.686,2.569,-0.617
708,357.798,338.602,1.556,2.241,1.121,-2.016
709,619.325,576.732,-0.544,0.069,1.132,-2.154
710,494.11,486.823,-0.088,-0.655,1.983,-1.169
711,382.538,354.578,0.508,1.325,0.083,3.081
712,435.953,421.527,-0.112,-0.543,0.666,-2.643
713,542.084,472.53,0.518,0.238,-2.232,0.918
714,216.971,215.368,0.642,-1.475,-0.804,2.338
715,343.821,300.307,0.487,-1.619,-2.802,1.224
716,170.581,73.27,-2.15,1.36,-1.801,2.203
717,253.091,253.02,-0.111,2.148,1.706,-1.531
718,304.629,290.375,-1.47,-0.123,-1.678,1.482
719,368.304,361.491,0.249,0.631,-2.7,0.514
720,521.744,445.511,0.69,1.627,-0.71,2.44
721,516.424,500.785,-0.686,-0.501,-1.103,1.992
722,287.694,172.435,1.857,-0.719,-0.72,-2.795
723,367.152,319.595,1.29,1.623,1.335,-1.482
724,338.436,317.035,1.014,1.045,-2.623,0.513
725,372.767,364.882,-0.749,-1.143,1.067,-2.084
726,293.381,243.927,1.031,-0.78,-1.399,0.786
727,338.188,337.176,0.532,0.126,0.405,-2.816
728,322.504,291.078,-0.372,2.042,-1.529,1.729
729,1124.488,1120.811,-0.867,-0.169,1.761,-1.391
730,171.799,125.173,-1.017,2.165,-1.215,2.234
731,323.839,294.019,-1.551,0.025,-0.215,2.949
732,374.18,350.266,0.409,0.519,1.213,-1.935
733,278.671,221.207,1.717,0.078,-1.299,2.178
734,398.226,378.133,0.573,0.311,-1.02,2.13
735,213.329,200.256,-0.163,1.944,2.373,-0.699
736,175.32,174.149,1.387,-1.045,2.867,-0.306
737,389.431,387.074,0.428,0.385,-1.659,1.469
738,373.869,365.413,-1.497,-1.261,1.877,-1.246
739,222.89,196.017,-1.762,0.272,-2.409,0.695
740,403.06,383.046,-1.195,-1.135,2.383,-0.827
741,346.558,329.287,1.689,1.604,-2.443,0.657
742,316.115,267.949,-2.098,0.11,0.668,-2.423
743,656.133,367.933,-0.1,-1.917,2.19,-0.71
744,726.547,723.033,1.445,1.1,-1.719,1.422
745,456.6,453.809,0.272,0.692,-3.063,0.074
746,464.161,455.354,1.697,0.316,-2.841,0.288
747,350.388,342.615,0.653,-0.38,0.486,-2.463
748,756.61,599.614,1.439,-0.724,1.601,-1.556
749,297.738,134.97,-1.403,-1.004,-1.665,2.481
750,385.766,380.255,1.112,1.702,2.231,-0.946
751,340.715,238.232,-1.386,0.998,0.845,-1.909
752,321.927,320.151,1.527,1.989,-2.171,0.986
753,554.798,550.321,1.357,-0.014,0.504,-2.642
754,235.123,186.095,-1.848,1.016,2.839,-0.268
755,487.617,461.669,-0.631,0.21,-2.501,0.616
756,413.372,364.864,1.598,1.362,-1.444,1.711
757,350.053,334.599,1.78,0.766,-2.562,0.588
758,431.708,427.992,-1.152,-1.954,-1.004,2.102
759,344.462,245.516,-0.806,0.612,-2.692,0.481
760,334.377,326.991,-0.448,-1.382,-1.661,1.471
761,364.692,343.33,1.45,1.561,-0.528,2.593
762,151.983,151.599,1.168,-2.102,2.823,-0.323
763,179.283,151.72,2.272,-1.264,-1.736,1.17
764,328.471,327.288,-1.098,-1.479,-2.636,0.481
765,345.275,287.91,0.461,-0.391,-0.788,2.435
766,495.373,263.252,-1.764,0.174,0.323,1.709
767,229.113,227.134,0.697,-1.748,-1.587,1.601
768,351.339,343.686,-0.586,-1.164,-3.072,0.096
769,357.877,345.905,0.18,0.773,-0.297,2.895
770,323.946,301.692,0.413,-1.052,-0.479,2.739
771,502.587,459.11,-1.695,-0.967,0.432,-2.673
772,191.381,182.438,0.781,-2.313,2.031,-1.499
773,343.503,337.723,-1.173,-0.804,-1.762,1.324
774,186.403,180.615,2.169,-0.273,0.849,-2.324
775,313.033,311.497,-1.219,-0.262,-1.569,1.623
776,280.358,259.856,-0.576,1.479,2.177,-1.241
777,422.932,285.875,-0.843,0.987,-2.923,-0.121
778,399.226,337.694,-0.772,-2.0,-2.589,0.407
779,386.438,385.283,-0.283,0.807,0.519,-2.646
780,188.111,143.076,0.256,-2.423,2.603,-0.182
781,342.303,301.299,-0.772,-1.313,-1.923,1.285
782,326.285,290.96,1.0,1.858,-0.503,2.712
783,365.231,338.136,1.469,1.176,-1.366,1.697
784,253.888,226.392,1.103,-1.433,-0.95,2.157
785,152.142,150.977,-1.828,1.252,2.12,-0.174
786,270.835,269.441,-0.086,2.069,1.425,-2.048
787,366.615,335.258,0.761,1.003,0.751,-2.165
788,533.354,468.94,1.677,1.194,2.842,0.241
789,280.855,245.658,-1.37,0.026,2.218,-1.026
790,288.343,288.251,0.861,-0.151,2.385,-0.705
791,209.609,193.876,-0.218,2.097,1.797,-1.638
792,401.116,306.527,0.248,1.052,2.53,-0.493
793,358.179,316.371,1.546,1.331,2.049,-1.075
794,275.807,253.812,-1.673,-0.053,-1.918,1.206
795,357.14,356.953,1.489,2.076,-0.842,2.449
796,160.749,154.522,-2.007,1.15,0.07,-3.13
797,337.66,329.071,-0.588,-0.547,-1.614,1.441
798,226.137,197.885,-1.069,1.292,2.519,-0.684
799,344.233,301.299,-1.223,-0.342,-1.919,1.011
800,685.026,663.913,0.101,0.833,-0.856,2.277
801,448.945,428.301,-2.118,-1.072,2.044,-1.152
802,162.804,155.084,-1.675,1.197,-2.7,0.221
803,351.229,342.133,0.381,-0.426,0.629,-2.541
804,294.04,288.502,-1.385,-0.023,-1.434,1.706
805,385.093,324.579,-1.31,-0.972,-0.842,2.381
806,267.297,260.151,1.63,-0.031,-1.09,1.26
807,261.063,238.399,-0.142,-1.357,-2.574,0.841
808,420.598,376.95,0.475,1.674,2.889,-0.334
809,365.551,361.065,0.646,0.301,-2.364,0.753
810,296.491,288.203,-1.708,0.48,2.128,-1.267
811,237.785,225.978,-0.967,0.879,-2.735,0.119
812,266.875,215.287,-2.332,-0.451,1.611,-1.577
813,449.149,438.834,-1.243,-0.72,-0.115,2.923
814,383.88,345.76,1.956,-0.383,2.339,-0.659
815,197.901,197.824,-0.159,2.083,2.132,-0.982
816,85.662,79.792,-1.991,2.106,-0.073,2.913
817,466.11,455.194,1.54,0.164,-2.847,0.366
818,369.869,356.443,-0.548,0.23,-3.108,0.195
819,269.632,251.439,-0.852,-2.344,1.082,-2.216
820,316.719,302.26,-1.53,-0.61,2.806,-0.229
821,458.768,388.056,-1.129,0.938,-0.657,2.502
822,1043.242,1022.551,0.465,0.856,2.797,-0.431
823,314.737,280.685,-0.043,-0.499,0.342,-2.916
824,245.667,237.302,1.453,-0.749,2.716,-0.349
825,338.143,324.509,0.503,-0.815,-0.591,2.615
826,152.19,132.161,2.067,-0.917,-2.545,0.788
827,332.4,218.285,-0.453,1.081,0.731,-2.207
828,229.589,196.895,-0.002,-2.489,2.506,-0.731
829,322.488,190.198,1.409,-0.417,2.318,-1.129
830,342.833,341.524,-1.253,-0.463,-1.055,2.133
831,341.008,303.178,0.569,-0.368,1.024,-1.797
832,391.067,371.842,0.443,2.146,0.965,-2.133
833,295.275,259.17,0.97,0.655,-1.848,1.206
834,382.291,239.298,0.196,1.543,-0.342,2.846
835,655.599,525.702,0.447,-0.233,-0.366,2.854
836,349.938,335.979,-1.088,-1.96,2.776,-0.423
837,282.136,255.346,0.59,-1.597,3.135,0.066
838,317.223,288.145,0.98,-0.29,-0.887,2.109
839,176.108,167.874,-1.191,1.348,-2.387,0.658
840,329.065,104.397,1.574,-0.973,0.142,2.038
841,489.155,297.864,0.246,-0.257,0.998,-2.365
842,281.591,280.349,-0.216,2.091,-2.152,0.964
843,406.42,405.847,-1.952,-0.411,-0.31,2.818
844,504.518,265.065,0.407,0.041,-2.488,1.278
845,518.53,510.692,0.489,-0.767,0.988,-2.022
846,441.851,434.02,1.714,1.167,2.466,-0.664
847,239.603,188.625,1.064,-1.003,1.682,-1.172
848,285.084,250.591,-0.785,0.785,0.031,2.942
849,292.804,287.919,-2.359,-0.881,0.145,-2.946
850,442.003,437.008,-1.154,0.056,2.087,-0.93
851,757.48,653.044,-0.733,-0.216,-1.291,1.824
852,223.456,151.975,1.558,-1.058,2.278,-0.598
853,497.831,391.428,0.266,-0.806,-2.299,0.804
854,352.915,316.043,0.135,-0.267,0.745,-2.922
855,362.646,336.675,0.991,1.004,-2.518,0.625
856,436.503,432.059,1.002,1.415,2.1,-1.035
857,311.739,273.101,0.42,1.443,-1.439,1.753
858,320.286,296.856,1.44,2.376,-1.728,1.472
859,368.104,335.11,1.002,0.461,-2.63,0.427
860,520.596,513.634,1.048,1.37,-0.379,2.871
861,325.161,246.172,1.66,-1.57,1.311,-1.763
862,529.091,519.879,0.725,-0.128,-1.272,1.825
863,610.325,566.578,-1.175,-1.488,-0.695,2.355
864,331.017,316.263,0.539,0.982,-1.311,1.78
865,399.01,396.431,-0.443,-0.329,1.458,-1.403
866,340.17,334.896,0.57,-1.0,-0.331,2.84
867,370.5,359.012,-0.701,0.222,-2.18,0.988
868,587.691,567.236,1.417,1.715,0.092,-3.035
869,191.684,106.843,-1.076,1.979,-1.402,1.707
870,500.427,366.399,0.558,-0.063,-1.91,1.364
871,236.668,228.02,0.164,2.136,0.747,-2.336
872,432.886,378.994,-0.344,-0.089,-3.11,0.018
873,186.182,180.909,-1.277,1.275,-0.226,2.845
874,344.535,317.309,-0.509,-0.859,2.511,-0.815
875,580.771,525.005,0.246,-1.213,0.028,-2.861
876,367.253,359.388,-1.335,0.132,-3.011,0.097
877,332.093,151.652,0.149,0.903,-2.092,1.14
878,311.726,307.341,-0.341,-1.519,-0.603,2.524
879,357.705,325.353,-1.742,-0.498,-2.628,0.469
880,411.644,382.551,0.543,2.068,0.044,3.024
881,567.596,518.058,-1.623,-0.816,-0.527,2.682
882,241.688,164.133,-1.061,2.268,-2.32,1.592
883,273.095,252.523,-0.585,-2.329,-2.426,0.485
884,366.21,364.851,-0.027,0.906,2.962,-0.891
885,319.64,315.138,0.341,1.02,-1.645,1.522
886,391.688,330.193,2.084,0.239,-2.901,0.863
887,324.094,285.411,1.352,0.284,-2.192,0.868
888,252.308,212.136,-2.282,0.2,-2.188,0.751
889,244.784,185.483,-1.459,0.55,0.826,-2.486
890,289.427,277.088,-0.481,-1.927,-0.552,2.706
891,679.733,614.77,0.609,0.603,3.04,-0.095
892,495.705,481.929,-0.479,-0.071,2.253,-0.872
893,307.262,301.861,1.203,2.268,-2.512,0.697
894,340.61,333.863,1.568,0.346,-0.885,2.396
895,305.055,282.989,-0.104,0.874,2.439,-0.688
896,424.677,417.841,0.677,0.694,-1.041,2.088
897,299.431,293.451,-0.109,-1.197,1.713,-1.409
898,353.737,321.497,1.301,0.591,-0.635,2.58
899,225.297,175.988,1.693,-0.693,0.263,-2.637
900,451.529,451.252,0.899,0.405,-1.563,1.563
901,338.671,300.778,-2.062,-1.336,-0.287,2.792
902,290.062,286.409,-2.497,-0.07,-1.978,1.149
903,320.255,290.661,-2.39,-1.054,1.036,-2.291
904,282.454,261.21,0.015,-1.656,-1.621,1.521
905,377.29,355.738,-2.268,-2.276,1.034,-2.278
906,340.538,305.201,0.345,-0.977,0.212,-2.826
907,336.291,323.032,1.122,1.309,-2.739,0.392
908,605.807,597.997,-1.267,-0.428,2.018,-1.115
909,208.797,199.55,-0.567,1.918,-1.545,1.644
910,321.392,308.281,0.01,-1.47,2.104,-1.077
911,326.516,307.725,0.776,0.162,1.444,-1.643
912,322.726,319.853,1.047,0.654,1.273,-1.899
913,147.758,142.048,1.443,-1.702,2.525,-0.754
914,283.456,271.786,-0.292,1.056,-0.081,2.975
915,320.235,137.138,-1.334,-0.602,0.552,-2.752
916,510.374,509.339,0.13,-0.517,-1.984,1.258
917,301.931,271.54,1.864,0.477,1.631,-1.848
918,410.005,339.661,-0.22,-0.894,-1.031,2.226
919,387.722,381.431,-1.718,-0.592,-2.259,0.891
920,140.718,128.045,2.21,-0.983,-2.788,0.258
921,488.665,434.931,-1.922,-1.897,-3.034,0.114
922,185.176,168.216,-1.977,0.467,0.123,-3.082
923,423.574,311.92,2.125,1.693,-0.95,2.195
924,445.98,331.44,-0.542,-1.152,-2.056,0.967
925,542.35,437.768,-0.798,-0.538,2.451,-0.877
926,258.631,238.482,-1.248,1.169,2.068,-1.123
927,383.315,353.247,-1.368,-1.125,2.93,-0.269
928,283.657,282.952,0.255,-1.056,2.112,-1.113
929,292.069,289.992,-1.346,-0.265,-2.698,0.416
930,333.164,300.46,-0.564,-1.533,1.413,-1.745
931,472.686,290.864,-0.639,0.057,-0.29,2.753
932,445.745,433.155,-0.303,0.275,-2.15,1.066
933,284.812,269.224,-0.967,0.955,2.94,-0.213
934,213.907,212.13,2.055,-0.307,1.574,-1.591
935,282.257,229.898,-0.792,0.76,-0.708,2.574
936,695.701,672.899,0.616,1.521,0.831,-2.185
937,422.977,288.979,1.687,1.098,-2.531,0.366
938,435.65,284.964,1.931,1.659,-0.241,2.83
939,700.799,690.726,0.166,-1.51,2.205,-0.86
940,350.025,325.139,0.694,0.608,-1.547,1.181
941,325.932,313.585,0.996,0.17,-1.939,1.33
942,163.058,140.723,-2.151,0.746,-1.65,1.344
943,206.846,174.582,1.446,-1.064,1.451,-1.717
944,265.611,261.598,-1.627,0.379,2.516,-0.79
945,470.922,436.025,0.763,0.724,-2.898,0.24
946,220.988,210.798,1.702,-0.841,1.444,-1.946
947,348.452,320.431,1.475,0.389,0.314,-2.796
948,342.505,338.223,0.964,1.073,-1.15,2.085
949,669.226,662.944,1.32,1.444,0.508,-2.68
950,312.179,308.427,-2.434,-1.07,-0.152,2.925
951,367.738,357.326,-1.098,-0.878,1.428,-1.532
952,680.013,668.896,-0.019,-1.114,-1.628,1.5
953,358.777,346.062,-0.769,-0.031,-2.748,0.41
954,535.84,439.92,0.815,0.143,-2.121,1.109
955,275.665,263.22,-1.015,-2.405,-0.932,2.466
956,463.548,454.161,0.373,-1.079,3.099,-0.043
957,418.96,417.429,0.275,0.171,-1.163,1.973
958,226.078,212.69,-0.796,1.276,1.243,-1.688
959,255.186,243.8,0.38,1.991,-2.827,0.313
960,607.312,572.652,-0.087,0.136,0.987,-2.13
961,416.135,316.645,0.383,1.684,2.454,-0.62
962,304.927,301.294,-1.071,0.098,2.853,-0.312
963,410.439,409.408,-1.124,-0.053,-1.302,1.846
964,308.85,136.082,0.087,-2.218,-2.941,-0.41
965,203.682,200.967,-2.022,0.598,2.734,-0.3
966,677.79,667.502,0.956,0.545,1.584,-1.573
967,360.307,340.468,-1.256,-0.495,2.309,-0.856
968,571.462,239.821,0.271,0.983,0.668,-2.901
969,363.104,355.263,2.23,1.369,2.169,-0.988
970,372.858,339.24,0.407,-1.197,0.246,-2.861
971,326.912,313.496,-0.47,-0.131,-1.983,1.162
972,219.421,199.91,1.428,-0.129,1.196,-1.283
973,304.997,238.467,-0.601,0.788,-2.798,0.242
974,287.347,265.078,2.228,0.238,-2.732,0.41
975,530.815,523.645,-1.375,-1.322,1.509,-1.61
976,259.845,243.565,1.789,0.142,1.762,-1.257
977,320.479,298.019,-0.074,-0.988,-2.345,1.323
978,299.454,239.543,1.909,0.574,-1.918,1.342
979,308.637,308.47,-0.441,-1.905,-1.528,1.633
980,282.981,273.758,1.998,0.394,-0.822,2.325
981,178.961,154.584,1.693,-0.928,2.418,-0.675
982,486.823,345.556,-0.283,-0.485,-3.02,0.377
983,273.451,271.956,-0.621,1.318,-2.682,0.47
984,499.832,459.727,-1.051,0.098,-2.882,0.259
985,348.176,328.129,-0.035,-0.571,1.636,-1.758
986,388.294,373.19,1.312,1.095,-2.591,0.503
987,309.381,291.727,-0.469,1.009,1.536,-1.538
988,193.124,177.91,-1.124,1.419,2.645,-0.342
989,427.335,389.541,0.382,-0.232,2.046,-0.909
990,303.862,275.77,-0.421,-2.415,-1.144,1.932
991,231.234,212.224,-0.752,1.782,-0.84,2.293
