,Momenta,Eta,Phi
2558,"[152.572, 87.52]","[-0.221, -0.162]","[-2.593, 1.167]"
2559,"[95.125, 94.201]","[-0.194, 0.179]","[0.514, -2.605]"
2560,"[100.747, 95.37]","[1.096, 1.343]","[-1.908, 1.389]"
2561,"[156.531, 65.48]","[-0.862, -1.137]","[-1.084, 2.355]"
2562,"[162.404, 140.77]","[0.185, -0.774]","[-1.048, 0.793]"
2563,"[102.207, 88.726]","[0.718, 1.352]","[2.259, -0.911]"
2564,"[88.553, 58.137]","[0.753, -0.584]","[1.754, -1.079]"
2565,"[89.79, 84.735]","[-0.287, -1.282]","[2.606, -0.658]"
2566,"[92.201, 76.967]","[0.63, -0.594]","[-2.6, 0.929]"
2567,"[97.181, 94.711]","[-0.334, 0.359]","[1.823, -1.389]"
2568,"[123.802, 103.934]","[1.239, 0.291]","[1.733, -0.363]"
2569,"[110.17, 74.566]","[-0.477, 0.518]","[-1.89, 1.311]"
2570,"[110.358, 79.894]","[-0.483, -1.379]","[2.045, -1.189]"
2571,"[122.805, 67.387]","[-2.09, -1.163]","[-0.115, -2.697]"
2572,"[178.309, 40.606]","[1.156, -0.051]","[-1.981, 1.048]"
2573,"[64.77, 49.374]","[-1.265, 1.718]","[-1.027, 2.007]"
2574,"[89.162, 86.839]","[-1.198, 0.041]","[1.671, -1.39]"
2575,"[87.359, 75.124]","[0.825, -0.534]","[2.874, -0.248]"
2576,"[111.787, 61.353]","[-0.935, 0.529]","[2.125, -2.168]"
2577,"[105.865, 102.928]","[-1.308, -1.263]","[-0.411, -3.109]"
2578,"[106.2, 70.125]","[-1.279, -0.299]","[0.149, 2.918]"
2579,"[145.735, 71.35]","[-0.787, -1.881]","[-2.934, -1.158]"
2580,"[68.188, 66.492]","[-0.717, 1.229]","[-2.643, 0.903]"
2581,"[129.592, 67.132]","[-1.372, -0.524]","[2.032, -1.209]"
2582,"[157.275, 61.783]","[0.921, 1.222]","[-1.401, 1.848]"
2583,"[255.812, 37.476]","[0.386, 1.324]","[2.928, -0.258]"
2584,"[105.583, 97.783]","[0.363, 0.124]","[-0.054, 3.055]"
2585,"[129.225, 74.622]","[1.769, 1.185]","[2.28, -0.526]"
2586,"[127.07, 107.981]","[-0.386, -0.753]","[2.221, -0.299]"
2587,"[227.61, 120.196]","[-1.064, 0.187]","[-2.093, 0.53]"
2588,"[90.905, 67.777]","[1.184, 1.766]","[-1.046, 0.896]"
2589,"[95.686, 82.024]","[-1.271, -0.146]","[-0.256, -2.533]"
2590,"[100.8, 99.484]","[0.316, 0.075]","[0.227, -2.609]"
2591,"[85.417, 62.592]","[-2.122, -0.446]","[-1.02, 1.808]"
2592,"[93.262, 88.03]","[0.759, -0.12]","[-0.275, 2.943]"
2593,"[203.696, 172.906]","[-1.781, -1.752]","[-2.696, -0.857]"
2594,"[127.288, 124.083]","[0.196, 0.782]","[-2.187, 0.333]"
2595,"[87.59, 85.476]","[0.553, 1.61]","[2.915, -0.314]"
2596,"[72.397, 59.55]","[-1.783, 0.243]","[-2.485, 1.449]"
2597,"[301.653, 171.144]","[1.132, 1.069]","[-2.737, -1.808]"
2598,"[116.386, 87.099]","[0.225, 0.298]","[1.266, -1.956]"
2599,"[81.454, 81.44]","[1.609, 0.402]","[-2.972, 0.109]"
2600,"[110.545, 85.31]","[0.256, -0.496]","[-2.413, 0.493]"
2601,"[91.195, 90.137]","[-0.386, -1.451]","[-1.894, 0.633]"
2602,"[103.416, 97.815]","[0.39, 0.16]","[1.525, -1.524]"
2603,"[172.719, 94.581]","[-2.43, -0.963]","[0.339, 1.105]"
2604,"[129.238, 53.674]","[0.915, 0.52]","[-3.047, -0.662]"
2605,"[111.296, 89.683]","[0.709, 0.138]","[0.682, -2.698]"
2606,"[91.808, 88.582]","[-0.021, -0.876]","[-1.115, 2.237]"
2607,"[112.286, 91.397]","[-0.828, -0.614]","[2.032, -0.807]"
2608,"[131.046, 37.266]","[1.216, -0.727]","[-1.697, 0.4]"
2609,"[225.233, 122.574]","[2.235, -1.66]","[1.514, -2.405]"
2610,"[138.14, 122.562]","[-1.584, -1.46]","[-0.0, -1.736]"
2611,"[117.859, 96.898]","[-0.289, -0.911]","[-1.849, 1.328]"
2612,"[79.846, 75.362]","[-1.007, 0.499]","[-0.158, 2.925]"
2613,"[105.028, 99.768]","[-0.949, -0.617]","[-2.163, 1.055]"
2614,"[239.296, 60.808]","[0.499, 0.679]","[2.707, 0.814]"
2615,"[575.325, 411.131]","[-1.874, -0.609]","[0.533, -3.001]"
2616,"[95.206, 93.229]","[-0.078, -0.215]","[-1.863, 1.029]"
2617,"[98.636, 92.172]","[1.997, 1.21]","[-2.129, 0.594]"
2618,"[109.103, 95.897]","[0.742, 0.508]","[0.214, 2.995]"
2619,"[104.801, 90.996]","[-1.197, -0.847]","[1.509, -1.649]"
2620,"[64.249, 35.762]","[-0.067, -1.574]","[-1.629, 1.305]"
2621,"[88.601, 80.526]","[-0.187, -1.279]","[-2.258, 0.81]"
2622,"[219.601, 52.472]","[-1.142, 0.195]","[2.829, 1.993]"
2623,"[97.131, 66.046]","[0.637, 1.857]","[0.372, -2.848]"
2624,"[128.843, 74.904]","[0.819, 1.635]","[1.581, -2.394]"
2625,"[79.798, 52.349]","[-0.739, -1.986]","[2.65, -0.625]"
2626,"[135.523, 72.98]","[-0.086, 1.029]","[-1.608, 1.761]"
2627,"[227.603, 82.494]","[1.145, 1.437]","[0.598, -1.047]"
2628,"[95.342, 79.71]","[1.379, 2.494]","[-2.173, 0.58]"
2629,"[116.887, 84.826]","[-0.304, -0.982]","[3.054, 0.226]"
2630,"[371.894, 32.045]","[-0.419, -1.214]","[0.395, -1.403]"
2631,"[103.14, 77.723]","[-0.15, 0.845]","[0.643, -2.515]"
2632,"[89.63, 40.248]","[-1.036, 1.136]","[1.309, -1.536]"
2633,"[111.976, 83.798]","[-0.995, -1.714]","[-1.513, 1.204]"
2634,"[181.423, 162.73]","[0.429, 0.421]","[-0.928, -2.118]"
2635,"[305.533, 282.404]","[0.729, 1.562]","[-1.265, 1.914]"
2636,"[98.81, 97.879]","[1.936, 2.027]","[1.579, -1.646]"
2637,"[96.401, 66.556]","[0.588, 1.654]","[-2.794, 0.099]"
2638,"[118.745, 84.019]","[0.417, 0.286]","[2.854, -0.839]"
2639,"[161.615, 57.561]","[-0.822, -0.421]","[-1.388, 2.254]"
2640,"[113.849, 91.348]","[-0.341, -0.678]","[2.593, -1.016]"
2641,"[101.677, 54.264]","[-1.872, -0.417]","[-0.02, 3.058]"
2642,"[93.501, 89.112]","[-1.959, -0.444]","[-1.729, 1.233]"
2643,"[57.193, 55.282]","[1.406, -1.026]","[-0.443, 2.946]"
2644,"[134.616, 81.775]","[0.342, 0.68]","[-1.297, 2.826]"
2645,"[83.548, 72.628]","[0.513, -0.875]","[1.126, -2.293]"
2646,"[229.089, 56.433]","[-0.646, 0.296]","[1.765, 0.123]"
2647,"[105.165, 93.739]","[0.55, 0.049]","[-0.718, 2.391]"
2648,"[123.828, 73.408]","[-1.378, -2.203]","[2.926, 0.506]"
2649,"[85.696, 82.471]","[-0.311, -1.286]","[-2.963, 0.3]"
2650,"[69.202, 63.273]","[1.78, -0.196]","[2.004, -0.825]"
2651,"[169.989, 66.268]","[-0.915, -1.014]","[-3.07, 0.385]"
2652,"[222.737, 47.438]","[1.421, 2.107]","[-2.438, 1.587]"
2653,"[101.932, 92.017]","[-0.102, 0.429]","[-0.686, 2.331]"
2654,"[84.176, 38.063]","[0.121, -0.993]","[0.082, 2.925]"
2655,"[124.653, 97.082]","[0.221, -0.038]","[1.207, -1.732]"
2656,"[290.357, 68.08]","[-0.902, -0.304]","[2.85, -1.466]"
2657,"[95.529, 82.256]","[1.124, -0.333]","[0.416, 3.133]"
2658,"[293.939, 95.374]","[0.635, 1.452]","[-1.644, -0.792]"
2659,"[144.858, 52.415]","[0.538, 1.682]","[-2.992, -0.191]"
2660,"[100.929, 97.463]","[1.898, 2.088]","[-0.966, 2.508]"
2661,"[298.627, 260.869]","[-0.84, -0.519]","[-1.666, 1.032]"
2662,"[95.347, 83.577]","[0.33, 1.255]","[1.134, -1.836]"
2663,"[89.181, 81.331]","[0.442, -0.773]","[-2.937, -0.177]"
2664,"[78.628, 77.968]","[-1.135, 0.204]","[2.867, -0.467]"
2665,"[100.431, 81.871]","[0.354, -0.543]","[-0.953, 2.252]"
2666,"[98.867, 78.013]","[0.962, 0.877]","[2.907, -0.098]"
2667,"[100.705, 64.33]","[1.34, -0.225]","[2.219, -0.178]"
2668,"[130.99, 92.744]","[0.344, 0.192]","[2.782, 0.342]"
2669,"[85.937, 69.763]","[0.191, -0.995]","[1.419, -1.667]"
2670,"[212.164, 129.352]","[0.076, 0.89]","[2.509, -0.491]"
2671,"[138.085, 65.659]","[-1.815, -2.438]","[0.663, -1.992]"
2672,"[93.513, 80.504]","[-1.06, -0.451]","[-1.937, 1.292]"
2673,"[119.035, 82.906]","[1.316, 0.454]","[-2.042, 1.228]"
2674,"[131.873, 83.295]","[-0.391, -0.85]","[2.388, -0.908]"
2675,"[81.163, 61.756]","[-1.505, 0.344]","[0.378, -2.761]"
2676,"[93.338, 89.375]","[-1.164, -2.071]","[1.764, -1.342]"
2677,"[180.218, 141.722]","[0.156, 1.104]","[-0.227, -2.927]"
2678,"[249.648, 92.836]","[-0.389, 0.785]","[1.299, 1.523]"
2679,"[109.274, 98.653]","[1.3, 1.084]","[-0.208, 2.845]"
2680,"[73.799, 69.338]","[1.181, -0.35]","[2.976, -0.585]"
2681,"[123.651, 94.58]","[0.142, 0.777]","[0.378, -2.165]"
2682,"[149.761, 61.676]","[0.804, -0.497]","[-0.926, 0.956]"
2683,"[122.103, 91.68]","[-0.062, 0.059]","[1.891, -1.711]"
2684,"[109.585, 102.918]","[-0.627, -0.554]","[-2.908, -0.353]"
2685,"[100.286, 90.355]","[-0.384, 0.019]","[-2.945, 0.146]"
2686,"[169.138, 138.199]","[0.885, 1.327]","[-0.371, 1.475]"
2687,"[99.238, 60.253]","[-0.606, 0.974]","[0.04, -2.838]"
2688,"[113.519, 90.551]","[1.579, 2.139]","[-1.067, 1.908]"
2689,"[114.103, 45.94]","[0.452, -1.383]","[1.543, -2.507]"
2690,"[158.67, 60.354]","[1.855, 1.66]","[-1.657, 1.374]"
2691,"[84.744, 80.02]","[-0.405, -1.775]","[-2.221, 0.241]"
2692,"[259.638, 242.97]","[2.368, 1.624]","[-3.137, -0.054]"
2693,"[109.05, 60.803]","[0.422, -0.956]","[-0.148, 2.521]"
2694,"[211.266, 102.286]","[0.678, -0.489]","[-1.923, 2.294]"
2695,"[117.862, 116.453]","[0.794, 0.649]","[0.61, -2.585]"
2696,"[84.847, 83.8]","[-1.244, -0.21]","[-2.439, 1.137]"
2697,"[162.903, 131.742]","[0.21, -0.062]","[-2.578, 0.613]"
2698,"[110.261, 89.927]","[0.929, 0.458]","[-0.847, 2.368]"
2699,"[68.003, 63.912]","[2.248, 0.305]","[0.861, -2.027]"
2700,"[157.576, 64.896]","[0.738, -0.256]","[1.747, -2.331]"
2701,"[87.801, 35.435]","[1.574, 1.078]","[-2.51, 0.225]"
2702,"[102.335, 60.76]","[-0.562, 0.9]","[-2.474, 0.896]"
2703,"[128.339, 43.74]","[-0.562, -2.426]","[-0.917, 0.983]"
2704,"[105.418, 87.392]","[-1.518, -1.685]","[3.005, -0.197]"
2705,"[99.005, 83.074]","[-0.007, -0.078]","[-0.52, 2.714]"
2706,"[97.915, 62.877]","[-0.009, -1.388]","[-2.008, 1.196]"
2707,"[58.213, 48.798]","[0.269, -0.725]","[-0.248, 2.943]"
2708,"[108.928, 88.283]","[0.992, 1.4]","[1.497, -1.357]"
2709,"[83.43, 80.733]","[1.103, 2.376]","[-1.902, 1.096]"
2710,"[99.361, 90.519]","[0.268, 0.736]","[-2.666, 0.427]"
2711,"[114.183, 102.029]","[-1.135, -1.461]","[2.799, -0.281]"
2712,"[209.874, 55.803]","[1.638, 1.301]","[1.447, -2.662]"
2713,"[84.414, 83.071]","[0.483, -1.466]","[-1.631, 1.497]"
2714,"[322.367, 113.257]","[0.035, 0.671]","[-2.384, -1.515]"
2715,"[103.753, 82.928]","[0.988, -0.417]","[2.084, -2.121]"
2716,"[151.26, 73.155]","[0.458, 0.034]","[-2.558, 1.057]"
2717,"[87.915, 58.59]","[-0.249, 1.569]","[-2.654, 1.034]"
2718,"[82.348, 61.774]","[-1.671, 0.075]","[-0.26, 2.655]"
2719,"[107.032, 97.992]","[0.283, -0.412]","[-2.529, -0.337]"
2720,"[179.805, 124.726]","[0.693, 1.644]","[1.476, 0.6]"
2721,"[127.323, 87.594]","[-0.109, -1.271]","[-2.872, -0.761]"
2722,"[133.782, 86.403]","[0.062, 0.84]","[0.41, -1.812]"
2723,"[99.683, 97.98]","[-1.229, -1.718]","[1.383, -1.82]"
2724,"[132.542, 105.821]","[-0.859, -0.446]","[-0.401, 2.618]"
2725,"[157.577, 55.343]","[1.059, 0.897]","[0.934, -2.754]"
2726,"[220.487, 63.379]","[-0.075, 0.008]","[2.136, -2.044]"
2727,"[81.734, 69.86]","[-1.106, 0.492]","[2.013, -1.443]"
2728,"[101.566, 59.247]","[-0.162, 1.275]","[-0.493, 2.363]"
2729,"[113.725, 73.751]","[0.49, 1.385]","[-1.854, 1.4]"
2730,"[101.825, 79.242]","[-0.18, -0.803]","[0.073, 2.97]"
2731,"[114.734, 87.602]","[-0.156, -0.783]","[-0.534, -3.095]"
2732,"[112.164, 74.787]","[0.759, -0.308]","[-2.949, 0.929]"
2733,"[133.411, 74.19]","[-0.432, 0.077]","[2.474, -1.132]"
2734,"[70.057, 53.152]","[0.028, -2.168]","[1.744, -2.173]"
2735,"[104.508, 103.967]","[-1.68, -1.469]","[-0.812, 2.462]"
2736,"[100.927, 97.336]","[1.072, 0.902]","[-1.546, 1.327]"
2737,"[131.986, 79.239]","[0.849, 1.32]","[-0.944, 1.617]"
2738,"[94.753, 84.279]","[-0.766, -1.921]","[-0.729, -3.079]"
2739,"[158.765, 71.678]","[0.532, 1.234]","[2.232, 0.039]"
2740,"[107.808, 90.04]","[-1.385, -1.15]","[2.781, -0.775]"
2741,"[110.167, 93.374]","[1.395, 2.042]","[0.951, -2.286]"
2742,"[109.733, 55.771]","[0.364, -1.184]","[0.506, -1.954]"
2743,"[108.024, 96.528]","[0.537, 1.093]","[-1.033, 2.611]"
2744,"[182.505, 57.309]","[0.415, 0.982]","[-2.465, 0.935]"
2745,"[93.747, 90.7]","[0.025, 0.836]","[0.496, -2.689]"
2746,"[144.42, 79.242]","[1.389, 1.238]","[1.199, -2.295]"
2747,"[108.955, 94.313]","[0.065, 0.235]","[0.769, -2.193]"
2748,"[417.386, 149.603]","[0.199, -0.274]","[-2.896, -1.719]"
2749,"[102.8, 95.895]","[-1.042, -0.829]","[-0.406, 2.732]"
2750,"[101.307, 58.068]","[-0.138, -1.831]","[1.357, -1.136]"
2751,"[85.258, 69.535]","[0.66, -0.017]","[1.095, -2.596]"
2752,"[90.143, 88.183]","[0.602, -0.387]","[-0.268, -3.11]"
2753,"[117.261, 76.344]","[-1.116, -0.186]","[0.308, 3.095]"
2754,"[96.8, 93.186]","[-1.457, -0.57]","[-2.332, 0.562]"
2755,"[105.308, 100.825]","[-1.1, -0.29]","[2.773, 0.148]"
2756,"[112.956, 79.605]","[1.567, 0.996]","[0.478, -2.451]"
2757,"[118.841, 79.281]","[-1.602, -1.386]","[-1.305, 1.751]"
2758,"[434.678, 258.235]","[0.617, 1.289]","[1.854, -1.304]"
2759,"[126.938, 55.515]","[-0.829, 0.331]","[-0.222, 2.199]"
2760,"[95.477, 83.103]","[-0.418, -0.618]","[-2.738, 0.578]"
2761,"[177.593, 53.541]","[-0.986, -0.092]","[1.411, -0.83]"
2762,"[125.835, 72.553]","[-0.753, 0.579]","[0.099, 2.932]"
2763,"[85.324, 50.63]","[0.969, 1.339]","[2.828, 0.221]"
2764,"[117.186, 107.433]","[-0.392, 0.049]","[1.785, -1.438]"
2765,"[92.211, 86.735]","[-1.089, -2.084]","[-2.96, 0.451]"
2766,"[336.031, 323.478]","[1.398, 0.627]","[1.093, -1.684]"
2767,"[74.724, 46.153]","[0.466, 2.194]","[-1.06, 2.413]"
2768,"[105.381, 76.44]","[1.641, 2.38]","[-2.714, 0.714]"
2769,"[306.198, 79.319]","[-1.389, -0.773]","[2.217, -0.764]"
2770,"[92.332, 91.579]","[2.088, 1.206]","[2.747, -0.617]"
2771,"[95.094, 90.511]","[0.027, 1.117]","[-1.203, 1.828]"
2772,"[108.839, 103.598]","[-1.078, -1.315]","[2.064, -1.143]"
2773,"[122.509, 89.139]","[-0.148, 0.183]","[3.126, -0.3]"
2774,"[158.945, 99.17]","[-1.719, -1.619]","[-2.908, -1.127]"
2775,"[152.171, 117.261]","[-0.894, -0.806]","[-1.1, 2.484]"
2776,"[183.344, 60.712]","[0.122, 1.195]","[-2.102, 2.03]"
2777,"[237.117, 59.513]","[0.413, 0.579]","[1.657, -1.953]"
2778,"[121.772, 89.346]","[-0.436, -0.435]","[0.246, 2.892]"
2779,"[66.458, 44.648]","[-1.003, 1.132]","[-2.384, -0.001]"
2780,"[77.038, 46.261]","[-1.455, 0.208]","[-2.109, 0.959]"
2781,"[117.453, 78.512]","[0.174, -0.697]","[1.364, -2.394]"
2782,"[140.884, 88.488]","[-0.817, -1.824]","[2.808, 1.103]"
2783,"[123.595, 79.819]","[-1.708, -0.99]","[0.852, -2.675]"
2784,"[191.695, 181.125]","[0.097, 0.233]","[-2.566, 0.605]"
2785,"[123.992, 91.007]","[1.472, 1.618]","[1.791, -1.772]"
2786,"[104.315, 100.455]","[-0.001, -0.001]","[-0.376, 2.684]"
2787,"[115.857, 72.368]","[-0.676, -1.812]","[2.041, -1.769]"
2788,"[111.227, 94.859]","[1.338, 1.023]","[2.202, -0.457]"
2789,"[95.646, 92.827]","[0.766, 1.408]","[-0.355, 2.704]"
2790,"[148.508, 111.688]","[-0.0, 0.412]","[3.138, -0.271]"
2791,"[171.481, 62.57]","[-0.676, -0.833]","[-0.61, 2.648]"
2792,"[139.074, 77.075]","[-0.303, 0.661]","[-1.772, 1.03]"
2793,"[92.605, 79.816]","[-1.774, -0.774]","[-0.601, 2.858]"
2794,"[66.595, 57.564]","[0.93, -1.18]","[-0.629, 2.969]"
2795,"[108.699, 76.881]","[-0.978, 0.113]","[-0.21, 2.501]"
2796,"[101.605, 93.554]","[-0.076, 0.123]","[-1.875, 1.084]"
2797,"[108.124, 92.068]","[1.757, 1.069]","[0.777, -2.446]"
2798,"[107.932, 90.023]","[-1.683, -2.146]","[-0.735, 2.879]"
2799,"[101.517, 50.965]","[-0.644, 1.084]","[1.277, -1.923]"
2800,"[81.994, 52.021]","[0.498, -1.75]","[-1.869, 3.018]"
2801,"[108.621, 87.641]","[1.117, -0.004]","[-2.495, 1.098]"
2802,"[111.029, 65.619]","[-0.26, 1.037]","[0.809, -1.99]"
2803,"[253.953, 84.178]","[-1.097, -1.067]","[-2.781, 2.46]"
2804,"[81.665, 74.764]","[-1.534, -0.114]","[1.971, -0.978]"
2805,"[103.685, 89.424]","[-0.474, -0.686]","[1.798, -1.262]"
2806,"[145.069, 87.107]","[-0.66, -0.758]","[-0.624, 2.01]"
2807,"[185.19, 114.709]","[0.673, 1.176]","[1.685, 0.199]"
2808,"[113.355, 83.622]","[1.696, 1.097]","[-1.985, 1.461]"
2809,"[85.062, 63.812]","[0.466, 2.146]","[1.552, -1.26]"
2810,"[152.15, 73.509]","[-1.299, -1.814]","[-1.0, 2.168]"
2811,"[73.814, 62.59]","[-1.783, 0.11]","[-2.489, 0.507]"
2812,"[115.108, 90.607]","[0.92, 0.774]","[-1.386, 1.789]"
2813,"[115.132, 87.351]","[-1.798, -0.467]","[2.457, -2.213]"
2814,"[94.064, 89.643]","[-0.601, -1.617]","[-1.048, 1.836]"
2815,"[83.071, 82.725]","[1.633, 1.982]","[-3.017, 0.082]"
2816,"[202.867, 164.93]","[0.248, -1.305]","[2.659, 1.958]"
2817,"[110.487, 76.609]","[1.151, 1.652]","[-0.187, 2.745]"
2818,"[103.982, 83.588]","[-2.063, -1.128]","[1.287, -1.555]"
2819,"[118.738, 88.794]","[1.542, 1.183]","[0.186, -2.381]"
2820,"[148.293, 97.248]","[1.309, 0.895]","[0.926, -1.782]"
2821,"[200.957, 69.739]","[0.843, 0.18]","[-1.351, 2.688]"
2822,"[168.156, 69.724]","[0.937, 0.567]","[1.666, -0.639]"
2823,"[101.0, 75.448]","[-0.04, -0.684]","[2.979, -0.39]"
2824,"[177.944, 118.46]","[1.187, 1.835]","[-1.739, -0.404]"
2825,"[123.273, 109.456]","[-0.858, -1.363]","[0.613, 2.544]"
2826,"[99.482, 68.053]","[-0.134, -1.46]","[1.792, -1.259]"
2827,"[94.024, 76.174]","[-1.171, -1.622]","[-1.119, 2.218]"
2828,"[137.624, 67.863]","[-0.821, -1.574]","[2.182, -0.169]"
2829,"[108.739, 99.938]","[-0.645, -1.124]","[1.228, -1.872]"
2830,"[104.97, 96.127]","[0.124, -0.121]","[-0.391, -3.096]"
2831,"[138.659, 80.96]","[1.571, 1.128]","[-2.33, 0.876]"
2832,"[95.104, 82.225]","[0.073, -1.101]","[-0.613, 1.747]"
2833,"[94.564, 91.351]","[0.04, -0.821]","[-1.739, 1.146]"
2834,"[93.56, 90.057]","[0.14, 0.874]","[-0.487, 2.592]"
2835,"[130.523, 84.91]","[0.34, -0.356]","[-0.86, 1.356]"
2836,"[97.951, 92.778]","[-0.603, -1.061]","[0.366, -2.813]"
2837,"[116.26, 73.497]","[-1.534, -0.627]","[2.391, -2.336]"
2838,"[168.425, 65.434]","[0.064, 0.972]","[-1.885, 1.646]"
2839,"[91.704, 79.353]","[1.658, 0.642]","[-1.275, 1.916]"
2840,"[137.017, 131.984]","[1.047, 0.976]","[-0.929, 1.977]"
2841,"[107.919, 74.315]","[0.459, -0.345]","[-1.643, 1.547]"
2842,"[111.706, 102.382]","[-1.221, -1.808]","[-0.94, 2.172]"
2843,"[89.562, 81.768]","[0.58, 1.852]","[0.482, -2.833]"
2844,"[115.471, 60.905]","[-0.663, -1.94]","[-0.328, 3.01]"
2845,"[166.109, 112.468]","[-2.039, -1.159]","[-2.324, 1.228]"
2846,"[136.906, 109.43]","[0.336, 0.837]","[0.301, -1.503]"
2847,"[149.618, 105.644]","[-0.646, -0.172]","[1.576, -2.911]"
2848,"[118.783, 57.224]","[0.309, -0.82]","[-2.95, 0.786]"
2849,"[121.953, 85.265]","[0.48, 0.122]","[1.959, -1.645]"
2850,"[191.856, 149.823]","[0.642, -0.112]","[-3.02, -2.091]"
2851,"[87.469, 86.08]","[-2.037, -0.75]","[2.205, -1.347]"
2852,"[56.494, 51.838]","[-1.03, 1.417]","[-2.6, 0.542]"
2853,"[159.995, 138.901]","[0.78, 0.21]","[-0.376, 2.561]"
2854,"[170.578, 55.642]","[-1.139, -1.068]","[3.003, -1.718]"
2855,"[103.731, 97.701]","[-0.032, -0.679]","[-2.175, 1.627]"
2856,"[184.083, 85.708]","[-1.601, -1.916]","[3.085, 1.258]"
2857,"[99.093, 94.766]","[-0.615, -0.222]","[-1.445, 1.739]"
2858,"[81.406, 80.695]","[0.212, 1.055]","[2.892, -0.141]"
2859,"[123.884, 64.723]","[-0.737, -1.948]","[0.542, -2.615]"
2860,"[142.801, 69.729]","[-0.045, 0.757]","[-1.22, 0.945]"
2861,"[112.67, 102.292]","[-0.203, -0.159]","[0.487, -2.427]"
2862,"[112.02, 75.984]","[1.385, 2.287]","[-1.264, 2.058]"
2863,"[134.465, 90.99]","[-0.328, -0.62]","[1.085, -0.993]"
2864,"[48.284, 45.396]","[1.055, -1.677]","[-0.851, 2.432]"
2865,"[147.263, 61.844]","[-0.508, 0.791]","[0.088, 1.952]"
2866,"[114.142, 86.89]","[-1.32, -1.746]","[-1.129, 1.967]"
2867,"[101.191, 97.578]","[-0.99, -0.793]","[-0.316, 2.86]"
2868,"[129.06, 63.227]","[0.719, 2.144]","[2.477, 0.566]"
2869,"[83.599, 57.05]","[0.647, -1.312]","[0.611, 2.572]"
2870,"[76.411, 70.723]","[-0.434, -2.035]","[-1.404, 1.908]"
2871,"[94.263, 93.539]","[-1.022, -0.413]","[2.048, -1.032]"
2872,"[86.244, 76.543]","[-0.8, -2.067]","[2.538, -0.667]"
2873,"[122.25, 99.111]","[-0.232, -1.023]","[2.67, -0.35]"
2874,"[139.925, 80.235]","[0.607, 0.89]","[0.25, -2.078]"
2875,"[109.318, 87.748]","[2.299, 2.199]","[-2.776, 0.403]"
2876,"[116.801, 55.22]","[1.369, 0.845]","[-0.781, 2.48]"
2877,"[155.049, 57.532]","[-0.158, 1.1]","[2.375, 0.264]"
2878,"[158.572, 101.444]","[-0.736, -0.8]","[-0.591, -2.583]"
2879,"[95.305, 73.328]","[0.384, 1.445]","[-3.015, 0.175]"
2880,"[109.83, 57.806]","[0.947, 1.243]","[-0.095, 2.789]"
2881,"[219.753, 69.568]","[0.985, 0.164]","[0.753, -2.163]"
2882,"[160.082, 134.024]","[-1.652, -2.084]","[0.843, -1.803]"
2883,"[122.958, 44.617]","[-0.622, 0.791]","[-3.056, 0.116]"
2884,"[104.615, 56.244]","[0.329, 2.037]","[0.95, -1.831]"
2885,"[125.54, 54.066]","[0.318, -0.923]","[-2.97, -0.117]"
2886,"[91.636, 79.767]","[0.202, 1.26]","[-0.164, -3.007]"
2887,"[80.334, 77.711]","[-0.649, -1.765]","[2.742, -0.014]"
2888,"[106.524, 86.184]","[-2.065, -1.786]","[-1.971, 1.341]"
2889,"[105.626, 97.184]","[0.877, 0.365]","[2.292, -0.901]"
2890,"[103.097, 85.203]","[1.955, 1.499]","[-0.367, 2.621]"
2891,"[101.487, 77.231]","[0.526, 1.49]","[0.449, -2.856]"
2892,"[122.577, 84.145]","[-0.351, -1.482]","[2.04, -1.764]"
2893,"[200.307, 83.082]","[-1.665, -2.3]","[-0.163, 2.269]"
2894,"[113.469, 83.452]","[1.242, 0.711]","[2.055, -0.725]"
2895,"[143.84, 57.173]","[0.081, -1.328]","[0.715, 2.58]"
2896,"[95.652, 88.007]","[1.397, 0.488]","[0.536, -2.494]"
2897,"[124.898, 83.791]","[0.172, 1.466]","[-0.845, -2.246]"
2898,"[267.515, 39.566]","[1.114, 1.196]","[-0.454, -2.845]"
2899,"[90.815, 67.556]","[1.07, 2.018]","[1.508, -1.642]"
2900,"[141.269, 84.062]","[0.258, 0.626]","[-2.089, 2.045]"
2901,"[118.866, 31.331]","[-0.866, 1.329]","[-1.457, 1.821]"
2902,"[113.23, 87.047]","[1.553, 0.975]","[2.919, -0.632]"
2903,"[148.889, 63.752]","[0.448, 1.314]","[-0.901, 1.324]"
2904,"[177.705, 160.889]","[1.349, -0.057]","[0.978, -2.29]"
2905,"[131.612, 70.223]","[1.032, 1.223]","[-0.773, 2.488]"
2906,"[162.722, 87.983]","[-1.516, -0.608]","[2.762, 0.487]"
2907,"[151.898, 75.972]","[0.802, 0.509]","[-0.943, -3.135]"
2908,"[101.232, 86.497]","[0.364, 0.941]","[-0.777, 2.113]"
2909,"[98.459, 95.463]","[-2.234, -1.513]","[1.331, -1.795]"
2910,"[97.006, 96.287]","[1.496, 0.728]","[-0.082, -2.584]"
2911,"[109.434, 70.302]","[-0.88, 0.94]","[2.382, -1.095]"
2912,"[101.998, 93.205]","[0.655, 0.441]","[-0.561, 2.621]"
2913,"[195.014, 96.331]","[1.264, 1.219]","[-1.708, -0.062]"
2914,"[132.19, 80.599]","[0.536, 0.287]","[-0.128, -2.808]"
2915,"[90.243, 78.295]","[-1.655, -0.153]","[-1.727, 0.863]"
