,Momenta,Eta,Phi
1918,"[117.757, 97.067]","[0.652, -0.285]","[0.012, 3.114]"
1919,"[295.236, 180.994]","[1.274, 1.486]","[-2.385, 2.45]"
1920,"[278.998, 123.283]","[-0.384, 0.169]","[0.33, 2.297]"
1921,"[102.437, 88.423]","[1.908, -0.251]","[-2.295, 0.193]"
1922,"[190.172, 179.877]","[1.48, 0.551]","[2.702, -0.262]"
1923,"[205.549, 114.79]","[-0.469, -1.743]","[-1.974, -0.469]"
1924,"[132.012, 109.229]","[-0.627, 1.004]","[-2.186, -0.194]"
1925,"[209.251, 134.087]","[0.323, 0.042]","[1.244, -0.911]"
1926,"[247.524, 82.8]","[0.298, 0.003]","[-0.95, 1.184]"
1927,"[196.0, 101.28]","[-1.114, -2.255]","[1.368, -0.379]"
1928,"[159.844, 137.277]","[-0.642, -0.704]","[-0.38, 2.717]"
1929,"[231.934, 108.533]","[0.157, 1.73]","[0.614, -2.974]"
1930,"[163.968, 142.978]","[0.369, 0.168]","[0.13, 3.117]"
1931,"[172.636, 140.906]","[1.214, 0.677]","[2.981, 0.13]"
1932,"[108.511, 106.198]","[-0.484, -2.147]","[2.39, -1.12]"
1933,"[191.491, 135.014]","[-0.538, -0.764]","[-1.296, 2.569]"
1934,"[155.831, 144.709]","[-1.065, -0.456]","[2.311, -1.131]"
1935,"[98.323, 97.107]","[0.566, 0.883]","[2.228, -1.081]"
1936,"[163.191, 106.701]","[0.112, 1.405]","[-2.268, 0.129]"
1937,"[665.128, 124.584]","[0.071, 0.765]","[-0.815, 0.093]"
1938,"[141.908, 137.815]","[1.636, 2.426]","[-0.193, 2.671]"
1939,"[320.837, 32.988]","[0.029, -2.292]","[-2.142, -1.5]"
1940,"[150.149, 86.679]","[0.067, -1.603]","[-0.241, 1.909]"
1941,"[492.498, 52.324]","[-0.404, -0.136]","[-3.095, -0.231]"
1942,"[154.066, 114.121]","[-0.924, -1.831]","[0.585, -2.379]"
1943,"[136.976, 109.629]","[-2.037, -0.826]","[1.653, -1.567]"
1944,"[172.122, 125.948]","[0.04, -0.292]","[2.733, -0.432]"
1945,"[203.466, 107.136]","[-0.024, -0.577]","[-1.555, 1.256]"
1946,"[172.787, 134.015]","[0.646, 0.315]","[-1.783, 0.936]"
1947,"[145.099, 81.14]","[0.508, -1.18]","[1.151, -1.434]"
1948,"[99.148, 81.364]","[1.795, -0.364]","[-2.236, 1.346]"
1949,"[146.481, 136.805]","[0.496, 1.928]","[2.034, -1.013]"
1950,"[142.218, 110.476]","[1.01, -0.269]","[2.076, -0.842]"
1951,"[145.43, 74.8]","[-1.281, 0.342]","[1.498, -2.234]"
1952,"[322.753, 74.303]","[0.417, 0.852]","[-1.647, 0.967]"
1953,"[160.766, 158.281]","[1.524, 1.09]","[-1.812, 1.244]"
1954,"[953.354, 951.337]","[-0.555, -0.451]","[0.869, -2.358]"
1955,"[158.649, 70.331]","[-0.458, 1.287]","[1.402, -1.722]"
1956,"[122.585, 117.663]","[-1.102, 0.274]","[-2.508, 0.567]"
1957,"[148.627, 147.937]","[-1.305, -1.305]","[-0.13, 2.884]"
1958,"[248.989, 136.809]","[0.107, 0.153]","[-2.827, 1.511]"
1959,"[187.705, 128.088]","[0.144, 0.268]","[-2.289, 1.637]"
1960,"[165.39, 144.548]","[0.137, 0.089]","[0.782, -2.609]"
1961,"[145.586, 129.835]","[0.646, 1.516]","[2.159, -1.294]"
1962,"[148.069, 140.375]","[0.965, 1.359]","[-1.633, 1.538]"
1963,"[156.159, 97.763]","[0.944, 2.406]","[0.751, -1.67]"
1964,"[161.104, 51.77]","[0.19, 1.745]","[-0.669, 1.144]"
1965,"[132.913, 120.247]","[-0.018, 1.276]","[-1.223, 2.167]"
1966,"[144.927, 109.146]","[1.308, -0.006]","[-1.606, 1.82]"
1967,"[165.356, 120.792]","[1.041, 0.371]","[-1.057, 1.919]"
1968,"[219.475, 78.398]","[1.946, 0.943]","[-0.466, 2.704]"
1969,"[188.496, 101.083]","[0.619, 1.418]","[3.006, 0.074]"
1970,"[162.458, 143.262]","[1.868, 2.126]","[-0.948, 2.546]"
1971,"[141.574, 140.652]","[0.514, -0.14]","[2.618, -0.482]"
1972,"[203.972, 125.127]","[-0.885, -0.337]","[-0.762, 1.491]"
1973,"[329.987, 167.885]","[-0.144, -1.049]","[0.723, -2.275]"
1974,"[205.794, 87.817]","[-1.133, -2.244]","[-2.263, 1.595]"
1975,"[133.387, 110.334]","[1.659, 0.36]","[-0.439, -2.962]"
1976,"[154.32, 136.216]","[-2.095, -1.95]","[-2.648, 0.513]"
1977,"[131.701, 62.228]","[-1.053, 1.212]","[0.703, 2.8]"
1978,"[137.213, 114.635]","[-0.7, -1.752]","[-1.853, 1.059]"
1979,"[198.266, 141.854]","[0.243, -0.54]","[-0.035, 2.824]"
1980,"[159.54, 136.3]","[-2.219, -2.436]","[-2.873, 0.077]"
1981,"[158.923, 111.944]","[0.184, 1.701]","[-0.397, -2.424]"
1982,"[160.096, 154.18]","[1.233, 1.119]","[2.569, -0.406]"
1983,"[144.321, 142.596]","[0.788, -0.126]","[-1.008, 1.994]"
1984,"[154.403, 140.99]","[1.685, 1.652]","[-1.641, 1.283]"
1985,"[363.6, 319.118]","[0.665, 2.043]","[2.657, -0.371]"
1986,"[236.014, 82.547]","[-0.243, -0.954]","[-3.13, -0.269]"
1987,"[195.475, 126.937]","[0.95, 0.504]","[0.745, -2.999]"
1988,"[313.962, 235.874]","[-0.019, -1.833]","[2.179, -0.797]"
1989,"[128.52, 101.373]","[-1.85, -0.117]","[2.417, 0.11]"
1990,"[128.181, 122.785]","[0.39, -0.86]","[0.788, -2.401]"
1991,"[218.395, 134.143]","[-0.059, 0.211]","[-2.514, -0.347]"
1992,"[146.43, 140.652]","[-0.12, -0.121]","[-2.179, 0.932]"
1993,"[170.659, 122.959]","[0.916, 1.28]","[2.074, -1.29]"
1994,"[146.199, 136.867]","[0.883, 0.561]","[2.539, -0.653]"
1995,"[166.881, 141.89]","[0.579, 0.259]","[-2.39, 0.77]"
1996,"[149.985, 115.54]","[-1.673, -0.644]","[-2.777, 0.599]"
1997,"[153.036, 127.816]","[-0.824, 0.027]","[0.052, 3.117]"
1998,"[155.485, 145.194]","[0.355, 0.449]","[-0.325, 2.807]"
1999,"[127.75, 113.455]","[-0.725, 0.712]","[-2.31, 0.863]"
2000,"[154.794, 144.861]","[0.507, 0.659]","[1.426, -1.603]"
2001,"[142.541, 115.047]","[-0.122, 1.297]","[0.823, -2.365]"
2002,"[146.415, 123.206]","[-1.032, 0.185]","[-0.579, 2.428]"
2003,"[131.406, 115.183]","[0.623, -0.685]","[-1.725, 1.563]"
2004,"[137.689, 86.921]","[0.604, 2.23]","[0.329, -2.739]"
2005,"[114.803, 92.404]","[-0.549, 1.267]","[0.503, -2.665]"
2006,"[166.482, 138.345]","[-1.099, -0.637]","[2.956, 0.496]"
2007,"[242.851, 185.856]","[2.311, 0.933]","[0.39, -2.414]"
2008,"[162.934, 123.3]","[-0.303, -1.008]","[1.341, -1.787]"
2009,"[143.457, 112.361]","[1.04, 2.135]","[2.195, -1.11]"
2010,"[247.295, 101.289]","[0.648, 1.001]","[-1.932, 0.415]"
2011,"[147.936, 136.208]","[0.87, 1.088]","[2.024, -1.139]"
2012,"[257.315, 86.328]","[-1.452, -1.245]","[-0.399, 3.072]"
2013,"[189.167, 86.202]","[0.367, -1.414]","[-2.609, 2.242]"
2014,"[385.591, 65.772]","[-0.753, -1.409]","[1.026, 3.122]"
2015,"[178.732, 177.261]","[-0.038, 0.07]","[-1.382, 1.759]"
2016,"[199.227, 69.843]","[0.96, -0.771]","[-1.156, 0.551]"
2017,"[162.668, 142.373]","[-0.289, -0.245]","[1.062, -1.916]"
2018,"[195.205, 165.024]","[1.762, 0.568]","[1.761, 0.478]"
2019,"[97.099, 71.388]","[-0.87, 1.556]","[2.938, 0.602]"
2020,"[111.512, 109.209]","[0.404, 1.894]","[2.266, -0.784]"
2021,"[71.441, 63.383]","[-2.159, 0.711]","[-2.933, 0.102]"
2022,"[154.08, 138.306]","[-0.801, -0.761]","[-0.7, 2.554]"
2023,"[276.667, 88.185]","[0.945, 0.436]","[-2.254, 0.304]"
2024,"[101.889, 84.663]","[0.97, -1.129]","[-1.604, 1.032]"
2025,"[168.432, 144.228]","[-1.624, -2.034]","[3.077, 0.202]"
2026,"[193.522, 148.939]","[-0.893, -0.569]","[-2.803, 1.286]"
2027,"[151.317, 137.24]","[1.768, 1.184]","[-1.529, 1.644]"
2028,"[246.772, 166.471]","[0.201, 0.686]","[1.418, -0.113]"
2029,"[136.114, 132.275]","[0.175, 1.266]","[1.505, -1.742]"
2030,"[100.271, 96.596]","[1.366, -0.57]","[-0.161, 2.888]"
2031,"[71.422, 67.809]","[-2.216, 0.632]","[1.323, -0.851]"
2032,"[155.109, 148.508]","[-0.469, -0.145]","[-2.087, 1.446]"
2033,"[115.464, 105.383]","[-0.553, -2.076]","[0.634, -2.483]"
2034,"[125.566, 120.21]","[0.279, -0.942]","[-0.843, 2.345]"
2035,"[168.224, 142.601]","[0.677, 0.956]","[-0.71, 1.932]"
2036,"[143.366, 133.23]","[0.973, 1.736]","[0.26, -2.716]"
2037,"[127.116, 125.368]","[2.369, 1.096]","[2.601, -1.095]"
2038,"[123.12, 78.38]","[0.62, -1.003]","[0.979, -2.447]"
2039,"[127.42, 90.126]","[-1.487, 0.081]","[1.94, -1.029]"
2040,"[112.375, 104.877]","[0.195, -1.435]","[-2.593, 0.443]"
2041,"[160.868, 156.891]","[-1.63, -2.449]","[1.76, -1.414]"
2042,"[163.011, 122.413]","[0.026, 0.775]","[2.02, -0.647]"
2043,"[240.681, 195.366]","[-0.561, 0.139]","[-2.132, 2.965]"
2044,"[143.38, 92.247]","[-2.205, -0.337]","[-2.876, -0.083]"
2045,"[143.006, 140.588]","[-1.105, -0.34]","[0.206, -2.847]"
2046,"[332.626, 167.554]","[0.472, -0.71]","[-0.719, -0.438]"
2047,"[124.377, 119.041]","[-0.393, -1.79]","[1.348, -1.471]"
2048,"[234.153, 64.445]","[-0.401, 1.032]","[0.8, -2.859]"
2049,"[152.312, 147.636]","[0.958, 0.934]","[2.627, -0.227]"
2050,"[258.86, 71.735]","[-0.359, -1.416]","[2.564, -1.433]"
2051,"[153.236, 145.752]","[0.763, 1.325]","[-0.958, 1.741]"
2052,"[151.125, 144.013]","[-1.469, -1.699]","[-2.817, 0.347]"
2053,"[135.514, 52.823]","[0.051, 2.39]","[-0.059, 3.029]"
2054,"[164.829, 125.862]","[-2.215, -1.567]","[0.144, -2.587]"
2055,"[173.336, 156.09]","[-0.049, -0.201]","[2.459, 0.023]"
2056,"[148.949, 127.608]","[-1.536, -0.712]","[1.139, -2.318]"
2057,"[188.621, 116.076]","[-1.293, -1.725]","[2.993, 0.26]"
2058,"[118.669, 87.36]","[1.259, -0.654]","[-2.577, -0.039]"
2059,"[162.111, 141.797]","[1.069, 0.305]","[1.458, -1.655]"
2060,"[263.334, 108.357]","[-0.829, -0.555]","[-2.978, -1.119]"
2061,"[204.781, 104.492]","[1.887, 1.542]","[-2.907, 0.03]"
2062,"[100.657, 98.078]","[-1.916, 0.106]","[1.184, -1.499]"
2063,"[197.547, 100.47]","[0.251, -0.16]","[-1.105, 3.112]"
2064,"[173.121, 152.296]","[0.476, 0.61]","[-0.885, 1.506]"
2065,"[206.155, 116.837]","[0.797, 0.76]","[-0.145, 2.928]"
2066,"[216.161, 61.705]","[-0.65, 1.052]","[-2.401, 1.591]"
2067,"[135.391, 134.312]","[-0.85, 0.07]","[-2.61, 0.017]"
2068,"[202.979, 132.287]","[-0.049, -1.122]","[0.995, -0.79]"
2069,"[160.871, 127.516]","[1.534, 1.048]","[2.874, -0.337]"
2070,"[156.998, 133.161]","[0.611, 1.417]","[-1.742, 2.113]"
2071,"[159.027, 144.273]","[2.179, 1.907]","[-2.65, 0.456]"
2072,"[149.012, 115.169]","[-0.36, 0.688]","[0.023, 3.057]"
2073,"[148.286, 128.736]","[-1.939, -1.283]","[-0.08, 2.568]"
2074,"[161.31, 145.844]","[0.558, 0.723]","[-1.563, 1.755]"
2075,"[147.428, 145.806]","[-0.33, -0.282]","[-0.582, 2.522]"
2076,"[171.904, 123.309]","[0.097, -0.633]","[-1.487, 2.161]"
2077,"[176.409, 116.145]","[0.65, 1.974]","[2.526, -0.826]"
2078,"[117.89, 113.157]","[1.055, 2.193]","[2.747, -0.458]"
2079,"[152.772, 132.161]","[1.197, 0.663]","[1.741, -1.507]"
2080,"[341.814, 136.398]","[-1.036, -1.406]","[0.704, -0.772]"
2081,"[140.747, 118.555]","[-0.485, -1.242]","[-1.417, 1.611]"
2082,"[192.346, 110.295]","[-1.334, -0.626]","[2.807, -0.338]"
2083,"[158.527, 137.556]","[-0.015, -0.353]","[-2.219, 1.214]"
2084,"[150.137, 149.969]","[-1.318, -1.28]","[-1.445, 1.586]"
2085,"[100.475, 70.362]","[-1.163, 1.411]","[0.401, 2.445]"
2086,"[113.273, 112.574]","[-2.108, -0.542]","[1.909, -1.178]"
2087,"[164.505, 138.91]","[1.853, 1.484]","[-3.046, -0.038]"
2088,"[154.286, 141.709]","[1.126, 1.309]","[1.74, -1.435]"
2089,"[112.319, 84.677]","[0.887, -1.11]","[-2.492, 1.048]"
2090,"[199.959, 144.87]","[0.793, 0.478]","[2.955, 0.747]"
2091,"[146.135, 131.738]","[1.29, 1.573]","[1.815, -1.294]"
2092,"[151.633, 104.989]","[-0.159, 1.171]","[1.54, -1.75]"
2093,"[302.013, 292.158]","[0.215, 0.133]","[2.349, -0.705]"
2094,"[135.835, 132.363]","[-0.865, -0.001]","[-2.694, 0.368]"
2095,"[158.138, 153.731]","[-1.08, -1.508]","[-0.47, 2.404]"
2096,"[150.443, 147.414]","[1.024, 0.713]","[0.238, -2.717]"
2097,"[249.402, 115.641]","[0.577, -0.423]","[-1.676, 0.969]"
2098,"[201.067, 111.655]","[0.704, 1.323]","[-1.217, 2.246]"
2099,"[148.625, 141.263]","[0.594, 0.587]","[2.793, -0.489]"
2100,"[167.013, 157.749]","[1.588, 0.299]","[1.977, 0.72]"
2101,"[154.504, 120.134]","[-0.741, 0.768]","[0.646, -2.147]"
2102,"[106.346, 90.081]","[0.086, -1.76]","[-2.746, 0.406]"
2103,"[71.414, 70.487]","[-1.896, 0.849]","[2.137, -1.4]"
2104,"[156.702, 150.951]","[1.369, 1.352]","[-1.12, 2.011]"
2105,"[155.348, 132.692]","[1.783, 2.382]","[-0.953, 2.217]"
2106,"[184.305, 96.883]","[-1.435, -0.121]","[-0.229, 1.889]"
2107,"[217.147, 116.166]","[1.605, 1.364]","[-2.764, -0.305]"
2108,"[177.324, 106.137]","[-0.528, -1.271]","[-1.013, 1.96]"
2109,"[103.434, 85.708]","[-0.519, 1.54]","[-3.05, -0.549]"
2110,"[221.757, 163.278]","[1.678, 0.969]","[2.42, -0.98]"
2111,"[206.401, 115.011]","[1.695, 0.998]","[1.85, -1.394]"
2112,"[254.267, 182.709]","[-0.105, 0.054]","[2.271, -1.563]"
2113,"[148.837, 140.807]","[-0.024, -0.052]","[1.33, -1.941]"
2114,"[299.446, 162.571]","[0.409, -0.1]","[1.886, -3.053]"
2115,"[189.466, 146.887]","[0.296, 1.533]","[-2.751, 0.411]"
2116,"[382.858, 129.09]","[-0.191, -0.773]","[0.399, 1.703]"
2117,"[151.561, 125.099]","[0.367, 0.117]","[-1.15, 1.447]"
2118,"[161.979, 123.505]","[0.974, 0.216]","[-2.045, 1.145]"
2119,"[161.338, 110.926]","[-0.17, -0.807]","[-2.669, 1.102]"
2120,"[163.624, 130.096]","[0.311, -0.08]","[-0.855, 2.21]"
2121,"[651.237, 163.071]","[-0.921, -0.383]","[1.063, 1.772]"
2122,"[295.523, 127.091]","[-0.419, -0.189]","[2.062, -2.477]"
2123,"[185.088, 133.125]","[1.077, 1.015]","[-2.161, 1.013]"
2124,"[141.471, 136.661]","[1.403, 0.196]","[2.18, 0.095]"
2125,"[163.275, 148.733]","[0.684, 0.822]","[-0.718, 2.56]"
2126,"[186.252, 106.819]","[0.083, 0.716]","[-0.342, 2.515]"
2127,"[151.458, 130.152]","[0.43, 0.957]","[-0.014, -2.795]"
2128,"[125.594, 99.408]","[-1.38, 0.34]","[2.563, -1.24]"
2129,"[294.868, 104.821]","[-1.172, -0.434]","[-1.453, 3.007]"
2130,"[151.233, 146.866]","[-0.792, -1.254]","[2.989, -0.579]"
2131,"[170.3, 144.089]","[1.206, 1.62]","[-2.06, 1.564]"
2132,"[156.711, 153.408]","[2.367, 2.337]","[-3.018, 0.244]"
2133,"[121.085, 92.14]","[-0.035, 1.772]","[0.918, -1.88]"
2134,"[155.542, 99.034]","[0.148, -1.147]","[-1.358, 2.405]"
2135,"[336.14, 188.373]","[0.787, -0.165]","[-0.547, 1.668]"
2136,"[176.403, 168.542]","[-0.554, -0.781]","[2.43, -1.735]"
2137,"[292.85, 67.714]","[-0.939, -2.127]","[-0.98, -3.127]"
2138,"[107.984, 94.247]","[1.992, 0.039]","[-1.758, 1.438]"
2139,"[158.521, 146.108]","[-0.28, -0.453]","[1.833, -1.092]"
2140,"[118.06, 117.123]","[1.105, -0.44]","[0.541, -2.684]"
2141,"[149.094, 123.704]","[1.014, 0.124]","[-1.882, 1.185]"
2142,"[127.163, 118.346]","[-1.043, -2.067]","[1.33, -1.811]"
2143,"[159.029, 134.715]","[0.447, 0.88]","[-1.316, 1.851]"
2144,"[146.061, 134.806]","[0.138, 0.755]","[0.494, -2.467]"
2145,"[159.462, 146.845]","[-0.061, -0.319]","[-1.255, 1.989]"
2146,"[134.715, 106.998]","[-0.439, 1.11]","[-1.39, 2.582]"
2147,"[152.127, 148.936]","[1.196, 0.608]","[0.515, -2.829]"
2148,"[142.834, 132.686]","[-0.281, 0.369]","[1.703, -1.447]"
2149,"[159.11, 139.949]","[0.399, 0.603]","[-0.614, 2.638]"
2150,"[218.634, 142.512]","[1.107, 1.25]","[0.462, -2.374]"
2151,"[150.035, 141.704]","[1.094, 0.358]","[-1.617, 1.048]"
2152,"[133.644, 103.667]","[1.229, -0.042]","[-1.658, 1.567]"
2153,"[179.349, 143.83]","[0.748, 0.944]","[0.935, -2.138]"
2154,"[110.249, 88.721]","[0.717, -1.268]","[0.665, -2.503]"
2155,"[134.489, 97.244]","[-0.081, 1.411]","[-3.031, 0.289]"
2156,"[128.639, 122.744]","[-0.717, 0.352]","[-1.025, 2.177]"
2157,"[143.135, 120.622]","[-0.53, -1.48]","[1.836, -1.879]"
2158,"[177.473, 142.325]","[0.388, 1.474]","[-1.302, 1.536]"
2159,"[153.826, 94.041]","[-0.156, 1.125]","[3.078, -0.154]"
2160,"[117.888, 88.357]","[-0.545, 1.344]","[1.208, -1.802]"
2161,"[137.966, 107.818]","[0.869, -0.426]","[-2.345, 0.765]"
2162,"[142.008, 133.665]","[-0.164, -1.04]","[3.016, 0.079]"
2163,"[161.293, 110.585]","[-0.719, -1.786]","[1.375, -1.557]"
2164,"[137.432, 110.99]","[0.427, 1.776]","[-2.67, 1.045]"
2165,"[153.176, 134.504]","[0.495, 0.775]","[2.029, -0.665]"
2166,"[174.637, 130.034]","[1.195, 1.205]","[0.115, -2.617]"
2167,"[101.168, 94.342]","[0.604, -1.373]","[0.999, -1.631]"
2168,"[153.232, 143.474]","[2.408, 2.052]","[0.231, -2.734]"
2169,"[139.327, 132.43]","[0.055, -1.2]","[0.741, -2.438]"
2170,"[141.429, 134.265]","[1.113, 0.43]","[0.837, -2.119]"
2171,"[156.195, 138.677]","[-0.848, -0.396]","[1.233, -1.622]"
2172,"[176.402, 131.398]","[-1.358, -0.977]","[-2.28, -0.011]"
2173,"[277.967, 114.728]","[-1.551, -2.29]","[-2.254, 2.37]"
2174,"[387.665, 64.47]","[-0.2, 0.016]","[0.977, -1.385]"
2175,"[154.071, 139.625]","[2.231, 2.155]","[-0.771, 2.366]"
2176,"[381.842, 360.919]","[-1.28, -1.173]","[1.156, -1.987]"
2177,"[201.522, 129.371]","[-0.864, -0.486]","[-1.84, 1.47]"
2178,"[124.251, 106.686]","[-0.896, 0.39]","[0.165, 2.893]"
2179,"[199.112, 66.106]","[0.186, -1.276]","[-0.209, 2.884]"
2180,"[180.045, 103.321]","[0.737, 0.742]","[1.503, -1.564]"
2181,"[137.182, 131.519]","[-1.83, -1.64]","[-0.423, 2.61]"
2182,"[143.932, 134.752]","[-0.786, 0.216]","[-1.791, 0.817]"
2183,"[180.162, 96.189]","[-1.33, 0.469]","[-2.034, 0.406]"
2184,"[154.426, 129.513]","[1.556, 0.665]","[1.898, -1.215]"
2185,"[169.437, 150.028]","[-0.774, -0.368]","[-2.518, -0.079]"
2186,"[175.563, 142.431]","[-0.781, -0.489]","[-0.975, 2.337]"
2187,"[208.632, 139.682]","[-1.253, -1.377]","[-3.127, -0.394]"
2188,"[358.421, 85.646]","[-1.203, -1.382]","[2.371, -1.668]"
2189,"[105.337, 103.033]","[0.85, -0.585]","[1.324, -1.812]"
2190,"[150.574, 136.614]","[1.629, 1.625]","[-1.428, 1.784]"
2191,"[172.945, 129.249]","[1.263, 0.969]","[-1.545, 1.543]"
2192,"[195.835, 185.252]","[-1.497, -0.134]","[1.241, -2.073]"
2193,"[177.781, 106.987]","[-0.558, -1.41]","[1.294, -1.432]"
2194,"[156.87, 141.845]","[1.125, 0.889]","[2.683, -0.874]"
2195,"[69.034, 61.574]","[-2.244, 0.745]","[1.711, -1.881]"
2196,"[101.119, 13.667]","[0.613, -1.487]","[0.997, -2.93]"
2197,"[159.387, 144.294]","[0.551, 0.337]","[2.548, -0.7]"
2198,"[324.197, 110.152]","[-0.465, -0.311]","[-0.263, 1.601]"
2199,"[169.711, 119.042]","[0.739, 0.78]","[0.971, -2.701]"
2200,"[157.892, 140.574]","[1.824, 1.757]","[-1.931, 1.076]"
2201,"[163.37, 121.804]","[0.316, 1.185]","[-2.967, 0.15]"
2202,"[159.59, 159.424]","[-0.515, 0.772]","[-0.924, 0.366]"
2203,"[412.939, 411.501]","[1.387, 1.473]","[-2.992, 0.111]"
2204,"[149.487, 136.673]","[0.879, 1.386]","[2.632, -0.728]"
2205,"[150.614, 148.227]","[0.083, 0.395]","[0.81, -2.718]"
2206,"[215.358, 209.284]","[-0.538, -0.059]","[2.635, -0.482]"
2207,"[124.536, 94.286]","[0.329, -1.29]","[1.253, -1.562]"
2208,"[750.697, 644.512]","[-0.212, -0.098]","[-1.23, 1.844]"
2209,"[305.998, 273.786]","[-0.142, 0.815]","[0.984, -2.221]"
2210,"[162.329, 156.964]","[0.262, -0.296]","[-1.139, 2.043]"
2211,"[168.061, 146.467]","[-0.189, 0.19]","[0.114, 2.358]"
2212,"[168.44, 153.471]","[-1.228, -2.057]","[0.882, -2.333]"
2213,"[137.159, 56.364]","[-1.651, -0.955]","[-2.491, 0.389]"
2214,"[150.964, 139.865]","[0.396, 0.943]","[-0.085, 2.695]"
2215,"[259.725, 96.813]","[0.058, 0.35]","[2.828, -1.138]"
2216,"[174.841, 138.828]","[0.327, -0.704]","[-2.28, 0.285]"
2217,"[283.538, 86.783]","[0.105, -0.933]","[0.811, 2.722]"
2218,"[160.585, 156.537]","[0.173, 0.221]","[1.927, -1.134]"
2219,"[172.349, 169.112]","[1.84, 1.196]","[3.13, -0.0]"
2220,"[151.549, 149.455]","[1.417, 0.883]","[-1.874, 0.667]"
2221,"[158.706, 147.85]","[-0.057, -0.13]","[-1.778, 1.47]"
2222,"[167.094, 162.235]","[0.152, 0.632]","[-2.226, 0.982]"
2223,"[112.136, 107.167]","[-0.13, 1.421]","[-0.795, 2.247]"
2224,"[150.912, 144.454]","[1.217, 1.637]","[2.762, 0.318]"
2225,"[305.091, 252.807]","[-0.555, -0.644]","[0.067, 1.288]"
2226,"[185.478, 155.021]","[-0.477, -0.382]","[0.194, -2.932]"
2227,"[158.738, 130.878]","[-1.808, -2.127]","[2.003, -1.143]"
2228,"[167.473, 127.094]","[-0.526, -1.134]","[1.407, -1.411]"
2229,"[168.508, 120.704]","[1.006, 1.521]","[-2.316, 0.483]"
2230,"[157.557, 135.206]","[-1.942, -2.053]","[-1.504, 1.15]"
2231,"[166.189, 132.08]","[-1.173, -1.136]","[0.097, 2.993]"
2232,"[149.799, 137.692]","[0.465, 0.492]","[0.952, -2.628]"
2233,"[211.926, 140.348]","[-1.142, -0.716]","[2.782, -0.389]"
2234,"[149.125, 146.332]","[0.704, 1.208]","[-0.441, 2.697]"
2235,"[195.938, 159.382]","[-0.541, -0.481]","[0.612, -1.388]"
2236,"[118.622, 68.487]","[-1.411, 0.816]","[1.58, -1.589]"
2237,"[160.037, 139.001]","[0.238, 0.438]","[-1.687, 1.734]"
2238,"[189.2, 171.773]","[-1.017, -0.559]","[-0.157, -2.19]"
2239,"[145.139, 144.297]","[-0.557, -1.072]","[0.925, -1.907]"
2240,"[182.434, 154.802]","[-0.084, -0.136]","[2.614, -0.92]"
2241,"[223.498, 117.817]","[-1.655, -0.388]","[1.842, 0.468]"
2242,"[406.237, 340.164]","[2.032, 0.21]","[0.817, -2.434]"
2243,"[164.035, 122.521]","[1.598, 0.899]","[-2.981, 0.238]"
2244,"[164.263, 117.516]","[-0.068, 0.687]","[-2.743, 0.763]"
2245,"[136.579, 130.871]","[0.142, 0.882]","[-2.74, 0.402]"
2246,"[156.308, 122.667]","[-0.8, -1.343]","[-1.016, 2.093]"
2247,"[241.492, 92.798]","[0.388, 0.814]","[0.102, -2.644]"
2248,"[235.091, 94.111]","[-0.905, -0.636]","[1.075, -1.9]"
2249,"[175.129, 165.716]","[1.748, 0.974]","[1.927, -1.184]"
2250,"[166.451, 101.617]","[-2.006, -0.944]","[2.07, -1.083]"
2251,"[151.631, 141.952]","[1.889, 1.537]","[1.563, -1.586]"
2252,"[150.557, 112.315]","[-1.236, -0.136]","[-1.086, 1.713]"
2253,"[110.545, 78.263]","[1.104, -1.039]","[-1.09, 2.135]"
2254,"[153.07, 152.474]","[1.004, 1.214]","[2.3, -0.858]"
2255,"[163.748, 106.341]","[-0.07, -1.296]","[0.913, -1.536]"
2256,"[187.604, 140.958]","[-0.43, -0.674]","[-1.551, 1.358]"
2257,"[154.407, 124.561]","[-0.094, 0.657]","[2.527, -0.423]"
2258,"[185.763, 118.458]","[-1.084, -1.257]","[0.047, 2.887]"
2259,"[174.562, 123.737]","[0.698, 0.826]","[2.811, -0.373]"
2260,"[323.452, 111.968]","[-0.116, -0.939]","[1.525, 0.055]"
2261,"[224.476, 111.927]","[1.08, 1.819]","[-0.835, 1.244]"
2262,"[140.875, 125.047]","[1.814, 0.707]","[1.399, -1.342]"
2263,"[148.252, 51.957]","[0.898, -1.209]","[-2.204, 0.839]"
2264,"[168.288, 154.074]","[0.535, 0.564]","[3.136, 0.701]"
2265,"[224.299, 116.457]","[0.508, -0.455]","[1.45, -0.43]"
2266,"[151.055, 148.986]","[-0.192, 0.46]","[1.042, -1.873]"
2267,"[474.882, 63.796]","[0.401, 0.696]","[1.518, -2.766]"
2268,"[151.416, 127.732]","[-1.488, -0.587]","[-1.615, 1.991]"
2269,"[142.675, 81.071]","[-0.306, -2.011]","[1.656, -1.604]"
2270,"[151.206, 140.935]","[-0.078, -0.316]","[-2.682, 0.627]"
2271,"[135.214, 101.896]","[0.058, -1.641]","[2.177, -2.156]"
2272,"[149.142, 147.247]","[-1.164, -1.42]","[-3.003, 0.823]"
2273,"[209.562, 110.009]","[1.389, 1.043]","[-1.194, 2.482]"
2274,"[136.682, 117.035]","[-0.045, -1.234]","[2.854, -0.054]"
2275,"[193.185, 146.142]","[0.381, -0.501]","[-1.84, 0.481]"
2276,"[152.389, 107.508]","[0.185, 0.74]","[3.007, 0.761]"
