,Momenta,Eta,Phi
4981,"[247.11, 189.472]","[0.611, 1.777]","[2.878, -0.722]"
4982,"[249.673, 236.1]","[-0.432, -0.89]","[-1.359, 2.018]"
4983,"[330.907, 173.439]","[0.208, 0.742]","[-2.327, 0.781]"
4984,"[259.062, 240.547]","[0.827, 0.571]","[1.961, -1.19]"
4985,"[330.944, 256.985]","[0.354, 0.372]","[-3.122, -1.006]"
4986,"[312.091, 101.243]","[-1.977, -1.727]","[0.672, -2.067]"
4987,"[245.539, 185.534]","[-0.876, -2.006]","[-0.035, 2.809]"
4988,"[266.322, 237.802]","[-0.532, -0.156]","[-2.264, 1.271]"
4989,"[256.54, 198.146]","[-0.105, 1.017]","[1.589, -0.739]"
4990,"[369.599, 97.687]","[-0.206, -1.921]","[-1.593, 0.563]"
4991,"[669.385, 104.384]","[0.261, -1.61]","[0.935, 0.834]"
4992,"[191.635, 66.148]","[-0.448, 0.678]","[-2.504, 0.408]"
4993,"[189.747, 156.49]","[-1.193, -0.657]","[-1.575, 1.46]"
4994,"[230.996, 212.387]","[-0.15, -1.039]","[1.921, -1.26]"
4995,"[283.999, 256.87]","[0.327, 0.52]","[1.07, -2.504]"
4996,"[304.845, 204.571]","[-0.764, -0.829]","[-2.248, 1.155]"
4997,"[215.154, 213.67]","[-2.074, -0.841]","[-2.959, 0.56]"
4998,"[257.025, 213.065]","[1.105, 1.477]","[-0.5, 2.687]"
4999,"[355.66, 166.564]","[-0.792, -0.879]","[-1.916, 1.108]"
5000,"[258.531, 174.159]","[-0.521, 0.76]","[-2.666, -0.039]"
5001,"[194.686, 168.002]","[1.877, 0.152]","[2.26, -0.854]"
5002,"[163.585, 163.088]","[1.16, -0.801]","[2.884, -0.084]"
5003,"[129.377, 105.796]","[-1.282, 0.085]","[2.451, -0.728]"
5004,"[254.544, 248.99]","[-0.039, 0.105]","[-2.344, 0.54]"
5005,"[327.288, 234.802]","[-0.017, -0.905]","[2.142, 0.294]"
5006,"[157.456, 138.13]","[-2.374, -0.167]","[2.883, -0.243]"
5007,"[90.962, 79.48]","[-1.057, 2.406]","[1.453, -1.839]"
5008,"[345.567, 202.397]","[-0.558, -1.919]","[-1.113, -0.004]"
5009,"[246.752, 207.393]","[-1.244, -0.31]","[2.604, -0.568]"
5010,"[158.323, 156.361]","[1.121, -0.918]","[-1.757, 1.355]"
5011,"[246.843, 227.605]","[-0.329, 0.406]","[-2.664, 0.413]"
5012,"[269.674, 210.901]","[0.155, -0.429]","[0.463, -2.418]"
5013,"[242.552, 143.771]","[0.663, -1.226]","[-3.039, 1.527]"
5014,"[205.863, 195.648]","[1.263, -0.261]","[2.192, -1.262]"
5015,"[248.709, 240.091]","[0.712, 1.111]","[0.792, -2.15]"
5016,"[236.551, 62.97]","[0.448, -2.287]","[-2.337, 0.118]"
5017,"[272.284, 165.134]","[-1.18, -2.368]","[1.071, -2.109]"
5018,"[389.272, 226.797]","[1.234, 1.568]","[-0.782, -2.674]"
5019,"[237.489, 223.102]","[-0.937, -0.054]","[0.84, -2.375]"
5020,"[177.217, 170.304]","[0.34, -1.416]","[2.607, -0.336]"
5021,"[249.096, 226.517]","[-1.524, -0.948]","[2.668, -0.36]"
5022,"[242.428, 204.348]","[-1.008, -0.069]","[-1.021, 1.979]"
5023,"[255.705, 230.407]","[-0.194, -0.456]","[0.225, 3.002]"
5024,"[255.583, 166.215]","[-0.564, -1.847]","[1.969, -0.994]"
5025,"[519.488, 388.617]","[-1.054, -1.145]","[-0.719, 2.769]"
5026,"[197.579, 194.897]","[-0.425, 1.007]","[-2.71, 0.239]"
5027,"[233.112, 232.052]","[1.499, 2.212]","[-2.406, 0.693]"
5028,"[305.689, 112.409]","[-0.909, 0.682]","[0.503, -3.088]"
5029,"[276.757, 227.686]","[0.613, 1.046]","[-2.023, 1.327]"
5030,"[242.101, 237.684]","[0.357, -0.231]","[0.612, -2.451]"
5031,"[291.639, 208.585]","[0.817, 0.671]","[1.35, -2.049]"
5032,"[221.727, 220.375]","[1.04, 0.043]","[-1.177, 1.937]"
5033,"[235.146, 195.126]","[-1.831, -0.695]","[-3.063, 0.031]"
5034,"[400.818, 111.274]","[0.167, -1.302]","[2.789, 0.704]"
5035,"[329.06, 229.027]","[0.759, 1.024]","[-1.71, 2.13]"
5036,"[257.823, 232.153]","[-0.386, 0.017]","[-0.607, 2.526]"
5037,"[350.391, 165.68]","[1.707, 2.211]","[0.383, -2.98]"
5038,"[204.792, 172.001]","[0.551, -1.001]","[0.155, -2.96]"
5039,"[274.793, 225.451]","[0.217, 0.679]","[2.497, -1.154]"
5040,"[321.767, 166.422]","[-0.947, 0.047]","[2.926, -0.733]"
5041,"[317.043, 161.283]","[-0.676, -1.879]","[-2.796, -0.521]"
5042,"[88.675, 60.561]","[1.721, -2.07]","[2.486, -1.078]"
5043,"[220.8, 191.129]","[0.62, 1.925]","[1.399, -1.639]"
5044,"[221.044, 188.952]","[-0.269, -1.591]","[-0.854, 2.24]"
5045,"[321.931, 143.967]","[0.198, 1.322]","[1.484, -1.875]"
5046,"[255.101, 244.635]","[0.061, 0.092]","[-2.44, 0.562]"
5047,"[216.493, 140.663]","[-0.555, 0.122]","[-0.98, 2.453]"
5048,"[247.762, 215.089]","[1.624, 2.419]","[-1.768, 1.17]"
5049,"[358.404, 230.712]","[0.423, 0.881]","[2.792, -1.516]"
5050,"[235.746, 207.946]","[0.009, 0.917]","[-3.137, 0.107]"
5051,"[354.181, 259.256]","[-0.297, 0.313]","[2.814, 1.104]"
5052,"[257.557, 235.802]","[0.288, 0.058]","[2.163, -0.866]"
5053,"[226.902, 206.962]","[0.223, 1.146]","[0.193, -2.741]"
5054,"[273.061, 203.645]","[1.504, 0.726]","[0.068, 2.893]"
5055,"[246.558, 172.023]","[1.983, 0.434]","[0.34, -1.668]"
5056,"[118.305, 90.419]","[-0.706, 2.307]","[-2.953, -0.104]"
5057,"[262.143, 225.829]","[1.873, 1.395]","[3.015, -0.097]"
5058,"[257.76, 238.048]","[-0.321, -0.435]","[-0.991, 2.12]"
5059,"[318.386, 82.058]","[-0.456, 1.559]","[-0.94, 1.864]"
5060,"[208.852, 203.717]","[-0.866, 0.408]","[-2.765, 0.386]"
5061,"[237.259, 216.719]","[0.895, 0.514]","[-0.036, 3.046]"
5062,"[260.265, 237.002]","[1.173, 1.522]","[0.821, -2.617]"
5063,"[181.633, 111.415]","[0.614, -1.781]","[1.5, -0.636]"
5064,"[191.827, 158.926]","[0.02, -1.813]","[-2.169, 1.261]"
5065,"[167.691, 159.204]","[1.86, -0.021]","[0.376, -2.704]"
5066,"[238.491, 74.071]","[0.506, -2.152]","[-2.643, -0.803]"
5067,"[556.084, 120.213]","[-1.246, -1.4]","[-0.34, 2.666]"
5068,"[319.58, 178.491]","[0.428, 0.592]","[-3.085, -0.262]"
5069,"[260.458, 234.356]","[0.009, 0.118]","[-0.593, 2.496]"
5070,"[153.154, 116.077]","[0.093, -2.195]","[-1.181, 1.735]"
5071,"[211.717, 187.499]","[-1.047, 0.373]","[-2.284, 1.01]"
5072,"[282.732, 149.446]","[1.699, 0.295]","[1.542, -2.206]"
5073,"[245.755, 244.331]","[-0.059, 0.116]","[-0.139, 2.819]"
5074,"[308.982, 182.7]","[-0.219, 0.365]","[-0.319, 2.914]"
5075,"[313.283, 204.74]","[-0.72, -0.329]","[1.55, -1.308]"
5076,"[253.546, 235.332]","[0.068, 0.129]","[-0.622, 2.761]"
5077,"[305.3, 211.107]","[1.957, 2.041]","[-1.148, 2.213]"
5078,"[291.384, 154.981]","[0.294, -1.379]","[-2.341, 2.413]"
5079,"[251.735, 245.874]","[0.859, 0.51]","[0.929, -2.15]"
5080,"[248.453, 207.982]","[0.142, -0.83]","[-0.342, 2.486]"
5081,"[242.917, 189.432]","[1.396, 0.209]","[-0.709, 2.686]"
5082,"[182.662, 61.432]","[1.584, -1.426]","[3.025, 0.374]"
5083,"[268.542, 223.768]","[-1.71, -1.183]","[-1.614, 1.141]"
5084,"[257.182, 235.807]","[0.361, -0.105]","[3.026, -0.411]"
5085,"[354.826, 185.005]","[1.039, 0.856]","[2.323, -1.358]"
5086,"[259.522, 243.216]","[-0.656, -0.378]","[-2.305, 0.813]"
5087,"[857.451, 72.146]","[0.422, 1.336]","[2.79, -1.345]"
5088,"[127.321, 120.347]","[-1.71, 0.983]","[0.887, -2.639]"
5089,"[227.778, 215.922]","[0.232, 1.179]","[-2.337, 0.818]"
5090,"[226.671, 225.3]","[0.943, 0.028]","[2.355, -0.792]"
5091,"[345.2, 168.34]","[-0.827, -0.559]","[-2.416, 0.645]"
5092,"[217.154, 160.913]","[0.362, -1.545]","[0.503, -2.653]"
5093,"[206.302, 172.462]","[-0.329, 1.584]","[-1.165, -2.445]"
5094,"[279.431, 241.699]","[-0.362, -0.66]","[0.647, -2.596]"
5095,"[257.415, 238.313]","[-0.254, 0.053]","[1.607, -1.356]"
5096,"[286.041, 214.782]","[-0.742, -0.795]","[1.431, -1.815]"
5097,"[237.796, 165.686]","[1.077, -0.459]","[2.134, -0.222]"
5098,"[202.141, 195.466]","[0.676, -0.664]","[-2.655, 0.575]"
5099,"[321.688, 285.972]","[-0.703, 0.147]","[-2.449, 0.639]"
5100,"[300.02, 83.504]","[0.159, 2.489]","[-1.991, 2.823]"
5101,"[164.68, 157.032]","[1.887, -0.115]","[-0.861, 2.129]"
5102,"[209.782, 76.069]","[-0.471, 2.299]","[2.991, 0.441]"
5103,"[205.938, 184.377]","[-0.586, 0.782]","[2.602, -0.538]"
5104,"[277.407, 201.187]","[-0.598, -0.595]","[-1.156, 1.712]"
5105,"[337.02, 215.542]","[1.222, 0.93]","[-1.201, 1.569]"
5106,"[161.448, 104.227]","[0.937, -1.594]","[0.43, -1.941]"
5107,"[179.656, 177.009]","[-1.172, 0.592]","[-3.039, 0.207]"
5108,"[256.654, 252.97]","[0.255, -0.176]","[-0.338, 2.635]"
5109,"[273.971, 229.291]","[-0.278, -0.101]","[1.12, -1.984]"
5110,"[256.96, 246.785]","[-1.215, -1.177]","[0.071, 3.124]"
5111,"[294.871, 207.356]","[0.139, -0.067]","[-0.696, 2.247]"
5112,"[260.758, 233.088]","[-1.445, -1.279]","[-2.659, 0.368]"
5113,"[260.655, 230.239]","[-0.364, -0.709]","[0.718, -2.43]"
5114,"[203.655, 193.119]","[2.449, 0.833]","[-0.682, 2.445]"
5115,"[423.795, 82.938]","[0.151, -1.531]","[-2.259, 1.496]"
5116,"[115.125, 104.155]","[1.751, -1.258]","[2.169, -1.189]"
5117,"[230.351, 220.299]","[1.034, 0.139]","[1.971, -1.204]"
5118,"[457.773, 174.72]","[1.215, 0.894]","[2.463, 0.402]"
5119,"[410.408, 169.488]","[-0.059, -0.552]","[-0.232, -3.115]"
5120,"[259.711, 200.233]","[-1.88, -1.148]","[1.114, -2.117]"
5121,"[148.741, 122.405]","[-0.481, 2.134]","[2.84, 0.16]"
5122,"[252.304, 252.199]","[-0.281, -0.658]","[1.949, -1.308]"
5123,"[251.877, 175.644]","[1.675, 0.436]","[1.404, -1.652]"
5124,"[250.72, 246.535]","[-0.706, -0.43]","[-1.592, 1.553]"
5125,"[252.539, 216.328]","[0.189, -0.317]","[-2.28, 0.76]"
5126,"[233.359, 171.874]","[2.198, 1.083]","[-1.028, 1.899]"
5127,"[283.885, 194.113]","[0.087, 0.909]","[3.046, -0.692]"
5128,"[272.071, 216.273]","[0.556, 0.017]","[2.914, -0.058]"
5129,"[254.027, 232.199]","[-0.318, -0.394]","[1.592, -1.562]"
5130,"[542.78, 125.562]","[0.962, 1.5]","[-1.965, 0.305]"
5131,"[228.717, 213.506]","[-0.009, 0.988]","[1.487, -1.615]"
5132,"[251.94, 244.338]","[1.922, 2.246]","[0.252, -3.13]"
5133,"[370.541, 105.924]","[-0.715, 0.895]","[-1.401, 2.543]"
5134,"[233.978, 183.29]","[-0.5, 0.768]","[2.519, -0.435]"
5135,"[469.032, 195.558]","[0.282, -0.327]","[-0.999, -2.711]"
5136,"[207.98, 188.375]","[-1.056, -2.374]","[-2.119, 1.105]"
5137,"[230.964, 226.051]","[-2.416, -1.448]","[1.96, -1.0]"
5138,"[237.444, 237.021]","[0.988, 0.6]","[0.548, -2.646]"
5139,"[276.744, 226.32]","[0.107, 0.471]","[0.213, -2.759]"
5140,"[234.226, 186.123]","[-1.18, -2.455]","[-2.748, 0.165]"
5141,"[216.666, 202.604]","[0.07, 1.025]","[-1.373, 1.779]"
5142,"[235.917, 208.321]","[1.433, 2.402]","[-1.448, 1.825]"
5143,"[229.993, 197.934]","[0.991, 2.118]","[1.791, -1.433]"
5144,"[258.536, 218.061]","[-1.877, -1.659]","[1.608, -1.512]"
5145,"[239.445, 99.79]","[-1.035, 0.908]","[2.573, -0.468]"
5146,"[195.978, 159.085]","[1.023, -0.691]","[-1.453, 1.558]"
5147,"[246.138, 237.772]","[1.561, 1.14]","[0.613, -2.542]"
5148,"[312.647, 155.076]","[-0.812, 0.629]","[-1.281, 2.459]"
5149,"[235.083, 209.918]","[-0.541, -1.182]","[2.073, -1.145]"
5150,"[254.216, 251.297]","[0.179, 0.681]","[-0.582, 2.305]"
5151,"[351.038, 192.225]","[-0.057, -0.799]","[1.695, -2.386]"
5152,"[247.888, 203.29]","[-1.096, -0.192]","[2.93, -0.104]"
5153,"[244.571, 244.43]","[0.988, 1.643]","[1.359, -1.867]"
5154,"[433.106, 170.895]","[-0.139, -0.034]","[0.537, -3.066]"
5155,"[300.669, 235.344]","[1.109, 0.946]","[-2.777, 0.587]"
5156,"[202.714, 196.421]","[-0.526, 0.84]","[1.355, -1.686]"
5157,"[288.181, 245.38]","[-0.441, -0.066]","[0.61, -2.301]"
5158,"[387.889, 164.302]","[-0.139, 1.072]","[2.582, -0.504]"
5159,"[269.291, 229.478]","[0.931, 0.393]","[-2.417, 0.876]"
5160,"[240.111, 214.903]","[-0.011, -0.938]","[-2.646, 0.513]"
5161,"[281.694, 166.028]","[-0.994, 0.118]","[-1.92, 1.176]"
5162,"[318.697, 218.197]","[0.86, 0.477]","[2.519, -0.503]"
5163,"[246.195, 180.598]","[1.867, 0.604]","[-1.94, 0.803]"
5164,"[204.825, 193.544]","[0.083, -1.299]","[-1.263, 1.818]"
5165,"[169.064, 167.98]","[-1.71, 0.192]","[-1.293, 1.596]"
5166,"[213.968, 213.476]","[1.172, 2.206]","[2.943, -0.106]"
5167,"[222.945, 188.223]","[0.492, 1.832]","[3.132, 0.055]"
5168,"[170.533, 170.122]","[0.583, 2.318]","[1.096, -2.022]"
5169,"[282.117, 253.292]","[0.382, 1.55]","[-0.475, -1.927]"
5170,"[252.72, 240.171]","[0.099, 0.528]","[2.755, -0.288]"
5171,"[229.233, 220.663]","[0.28, -0.674]","[0.71, -2.427]"
5172,"[341.23, 175.35]","[-1.275, -1.755]","[-0.201, 2.837]"
5173,"[253.945, 248.642]","[0.745, 1.115]","[-1.928, 1.122]"
5174,"[188.34, 76.158]","[0.139, -1.635]","[-2.522, 0.02]"
5175,"[272.579, 230.355]","[-0.665, -0.486]","[1.867, -1.112]"
5176,"[275.744, 219.299]","[0.593, 0.135]","[-0.064, 3.043]"
5177,"[238.677, 231.517]","[1.79, 2.459]","[1.255, -1.896]"
5178,"[189.393, 93.954]","[-0.122, 2.133]","[-2.318, 1.035]"
5179,"[237.321, 158.336]","[-1.079, 0.442]","[2.098, -0.695]"
5180,"[148.862, 51.035]","[1.053, -2.368]","[-2.77, 0.423]"
5181,"[667.233, 269.097]","[-0.353, 0.017]","[0.67, 1.964]"
5182,"[407.752, 120.043]","[1.439, 0.49]","[3.06, -0.113]"
5183,"[532.416, 241.717]","[0.666, 1.358]","[0.481, -0.809]"
5184,"[399.707, 178.858]","[-0.377, 0.769]","[1.777, 0.182]"
5185,"[245.474, 228.494]","[-0.92, -1.512]","[2.843, -0.337]"
5186,"[190.939, 171.173]","[-0.062, 1.584]","[-1.537, 1.452]"
5187,"[213.617, 203.61]","[0.921, -0.38]","[0.753, -2.132]"
5188,"[277.736, 222.212]","[1.185, 1.039]","[-1.219, 2.071]"
5189,"[276.159, 191.883]","[-1.536, -2.265]","[-0.18, 3.129]"
5190,"[236.981, 204.231]","[0.411, -0.625]","[-0.051, 2.987]"
5191,"[258.536, 159.507]","[1.05, -0.564]","[-0.854, -2.854]"
5192,"[270.236, 225.541]","[-1.264, -1.525]","[-1.398, 1.716]"
5193,"[199.042, 142.456]","[-0.848, -1.722]","[0.894, -2.152]"
5194,"[271.976, 229.071]","[0.331, 0.156]","[0.739, -2.72]"
5195,"[350.413, 181.251]","[-0.67, -0.772]","[0.803, -2.153]"
5196,"[298.229, 160.978]","[-1.478, -0.27]","[0.829, 2.962]"
5197,"[228.356, 221.965]","[-0.319, 0.682]","[-0.644, 2.495]"
5198,"[293.688, 209.505]","[-0.252, -0.384]","[-1.958, 1.241]"
5199,"[237.805, 223.997]","[1.253, 0.418]","[-1.781, 1.531]"
5200,"[819.717, 789.303]","[-0.499, -0.265]","[0.251, -2.909]"
5201,"[352.035, 132.154]","[0.1, -1.29]","[-1.033, 3.01]"
5202,"[284.93, 239.46]","[1.055, 1.161]","[-3.128, 0.03]"
5203,"[252.079, 224.532]","[0.9, 0.271]","[3.021, -0.339]"
5204,"[388.596, 160.278]","[0.349, 0.664]","[1.195, -1.667]"
5205,"[246.899, 179.479]","[0.548, -0.82]","[0.361, -2.902]"
5206,"[307.415, 242.139]","[0.988, 1.132]","[2.071, -1.065]"
5207,"[569.231, 112.747]","[-0.185, -0.391]","[0.643, -2.91]"
5208,"[326.66, 153.2]","[-0.672, 0.408]","[2.801, 0.276]"
5209,"[158.212, 155.306]","[1.475, -0.702]","[-0.571, -2.559]"
5210,"[229.821, 198.076]","[-2.476, -1.634]","[-1.665, 1.85]"
5211,"[94.086, 88.002]","[-1.978, 1.221]","[-1.521, 1.797]"
5212,"[205.513, 201.83]","[-1.25, -0.174]","[-2.149, 1.001]"
5213,"[279.751, 224.255]","[-0.18, 0.233]","[2.85, -0.18]"
5214,"[214.171, 206.745]","[0.136, 1.364]","[-2.345, 1.063]"
5215,"[290.337, 205.554]","[-0.022, 0.619]","[-0.818, 1.903]"
5216,"[193.387, 180.345]","[-0.402, -1.492]","[-2.502, 0.112]"
5217,"[203.675, 174.393]","[1.378, -0.198]","[-2.06, 1.22]"
5218,"[319.629, 260.776]","[0.248, -0.611]","[0.644, -0.924]"
5219,"[193.055, 125.879]","[0.695, -1.455]","[1.368, -1.753]"
5220,"[257.458, 193.272]","[-0.214, -1.154]","[2.509, -0.572]"
5221,"[254.762, 235.954]","[-1.28, -0.874]","[-0.757, 2.335]"
5222,"[278.085, 223.48]","[-0.637, -0.542]","[-1.133, 1.888]"
5223,"[264.737, 178.447]","[-1.802, -0.94]","[-0.709, 2.531]"
5224,"[241.125, 214.255]","[-1.801, -0.905]","[-0.439, 2.678]"
5225,"[297.35, 284.528]","[0.551, 0.259]","[-2.95, -0.714]"
5226,"[142.461, 115.134]","[-1.254, 1.293]","[-1.092, 1.796]"
5227,"[232.608, 230.64]","[0.58, 1.196]","[2.514, -0.695]"
5228,"[213.181, 200.293]","[0.014, -1.244]","[3.006, -0.18]"
5229,"[314.335, 173.524]","[-0.785, 0.058]","[2.81, -0.681]"
5230,"[225.615, 222.7]","[1.361, 0.729]","[0.237, -2.902]"
5231,"[246.216, 201.908]","[0.041, -0.784]","[-0.467, 2.781]"
5232,"[339.367, 169.233]","[-1.078, -1.813]","[-3.02, -0.297]"
5233,"[250.156, 243.635]","[2.064, 1.824]","[-1.151, 1.971]"
5234,"[244.738, 226.972]","[-0.592, 0.002]","[-2.164, 1.081]"
5235,"[351.403, 350.439]","[-0.456, 0.07]","[-1.451, 1.694]"
5236,"[297.198, 182.5]","[0.025, -1.047]","[2.803, 0.589]"
5237,"[191.346, 176.211]","[-0.197, 1.428]","[-0.61, 2.419]"
5238,"[149.413, 142.727]","[-1.944, 0.298]","[2.946, -0.257]"
5239,"[272.765, 230.597]","[-1.05, -1.244]","[-0.215, 3.101]"
5240,"[247.092, 191.235]","[-1.736, -0.808]","[1.964, -1.195]"
5241,"[214.101, 205.943]","[-1.425, -0.431]","[-2.595, 0.501]"
5242,"[251.692, 232.817]","[0.673, 0.953]","[-0.969, 2.169]"
5243,"[162.925, 142.049]","[0.332, -1.853]","[0.258, 3.032]"
5244,"[271.104, 199.992]","[-0.426, 0.419]","[-2.179, 0.581]"
5245,"[227.543, 179.969]","[2.27, 1.087]","[2.056, -1.009]"
5246,"[289.686, 194.592]","[-0.3, 0.654]","[-2.133, 1.747]"
5247,"[238.185, 200.922]","[-1.069, 0.019]","[0.11, -2.983]"
5248,"[590.247, 537.197]","[1.478, 1.31]","[0.448, -2.544]"
5249,"[304.765, 233.101]","[0.125, -0.078]","[-1.132, 1.812]"
5250,"[402.358, 215.352]","[0.755, 1.569]","[2.583, -2.062]"
5251,"[358.164, 72.375]","[0.125, -1.887]","[-0.39, -2.614]"
5252,"[259.096, 251.606]","[0.163, 0.148]","[-0.381, 2.741]"
5253,"[294.379, 201.167]","[1.891, 2.293]","[2.147, -0.946]"
5254,"[357.531, 164.491]","[1.08, 1.762]","[1.15, -2.146]"
5255,"[220.42, 149.55]","[-0.088, 2.078]","[-1.355, 1.941]"
5256,"[242.43, 177.069]","[0.14, 1.605]","[1.184, -2.541]"
5257,"[206.804, 204.988]","[-0.98, 0.253]","[1.136, -2.001]"
5258,"[274.736, 230.114]","[0.569, 0.244]","[-2.003, 0.779]"
5259,"[244.622, 204.857]","[-0.467, -1.349]","[0.274, 3.138]"
5260,"[237.029, 185.089]","[0.012, 1.304]","[-2.803, 0.676]"
5261,"[208.621, 172.275]","[-1.138, 0.459]","[1.075, -1.883]"
5262,"[276.373, 211.033]","[-0.883, -0.195]","[-0.694, 2.331]"
5263,"[350.911, 150.739]","[-0.796, -1.793]","[1.556, -0.957]"
5264,"[253.239, 115.803]","[0.467, -1.427]","[2.572, -1.085]"
5265,"[224.138, 191.914]","[-1.284, 0.037]","[-1.911, 1.364]"
5266,"[339.868, 296.54]","[1.544, 1.766]","[0.07, -2.936]"
5267,"[280.655, 203.054]","[0.887, 0.374]","[-3.053, -0.108]"
5268,"[246.781, 245.881]","[-1.067, -1.24]","[-0.226, 2.905]"
5269,"[259.472, 245.923]","[-0.937, -0.677]","[0.148, -2.94]"
5270,"[324.9, 211.923]","[1.051, 1.622]","[2.892, 0.47]"
5271,"[300.333, 193.078]","[-0.831, -1.547]","[0.89, -2.162]"
5272,"[290.29, 204.427]","[-1.245, -2.007]","[-1.866, 1.107]"
5273,"[337.811, 195.259]","[1.023, 2.418]","[-1.94, 2.906]"
5274,"[216.657, 195.199]","[-0.314, 0.88]","[2.365, -1.004]"
5275,"[258.437, 240.599]","[1.554, 1.652]","[3.08, 0.022]"
5276,"[251.278, 245.754]","[0.476, 0.681]","[-2.058, 0.953]"
5277,"[343.424, 211.057]","[-1.625, -2.092]","[-0.537, 1.772]"
5278,"[183.218, 174.954]","[1.005, -0.243]","[-2.222, 1.066]"
5279,"[253.082, 241.646]","[1.224, 1.428]","[-1.498, 1.572]"
5280,"[190.834, 186.738]","[0.725, -0.736]","[-2.688, 0.689]"
5281,"[256.74, 199.12]","[0.351, -0.538]","[-2.269, 0.955]"
5282,"[275.404, 231.67]","[-0.348, -0.321]","[0.14, -3.076]"
5283,"[293.504, 269.034]","[-0.253, 0.802]","[-1.683, 1.574]"
5284,"[322.931, 217.688]","[-1.476, -1.967]","[1.281, -2.598]"
5285,"[252.995, 231.511]","[-0.701, -0.091]","[0.644, -2.573]"
5286,"[234.365, 215.424]","[0.806, -0.185]","[-1.467, 1.705]"
5287,"[211.838, 99.703]","[-0.25, 1.988]","[2.366, -1.694]"
5288,"[271.278, 209.756]","[0.77, 0.311]","[-0.49, 2.802]"
5289,"[233.992, 230.594]","[0.136, 0.445]","[1.812, -1.453]"
5290,"[449.624, 280.669]","[-0.572, -1.837]","[0.489, 0.095]"
5291,"[250.914, 242.853]","[-0.974, -0.799]","[1.011, -2.165]"
5292,"[287.265, 214.829]","[1.058, 1.899]","[3.075, 0.655]"
5293,"[187.327, 173.29]","[2.109, 0.44]","[-2.523, 0.514]"
5294,"[190.274, 115.434]","[-1.087, 1.212]","[-0.958, 3.137]"
5295,"[245.108, 183.164]","[-1.725, -0.483]","[2.625, 0.137]"
5296,"[435.822, 149.862]","[2.324, 2.496]","[1.806, -1.069]"
5297,"[245.672, 239.233]","[-0.59, 0.038]","[-2.07, 0.844]"
5298,"[240.371, 211.667]","[-1.424, -2.404]","[2.474, -0.535]"
5299,"[231.324, 204.804]","[1.496, 0.232]","[-1.912, 1.775]"
5300,"[351.541, 142.696]","[0.169, -1.151]","[1.443, -0.768]"
5301,"[247.068, 231.674]","[-0.969, -1.127]","[-0.108, -2.983]"
5302,"[266.353, 161.974]","[-0.327, 0.943]","[-0.003, 2.836]"
5303,"[234.792, 199.665]","[0.678, 1.949]","[-0.266, -2.955]"
5304,"[263.17, 235.544]","[0.325, 0.496]","[-2.678, 0.543]"
5305,"[248.819, 231.48]","[-2.306, -1.587]","[2.737, -0.648]"
5306,"[229.098, 190.37]","[0.529, 1.753]","[-0.833, 2.457]"
5307,"[245.982, 234.533]","[-0.375, 0.157]","[-2.125, 1.214]"
5308,"[127.028, 114.616]","[-2.096, 0.638]","[-1.97, 1.119]"
5309,"[222.682, 215.604]","[-0.079, 0.97]","[-2.993, 0.062]"
5310,"[266.639, 226.413]","[0.813, 0.33]","[-2.585, 0.742]"
5311,"[874.006, 729.156]","[0.511, 0.609]","[-1.187, 1.905]"
5312,"[299.954, 217.793]","[-1.335, -1.02]","[2.456, -0.451]"
5313,"[526.585, 194.894]","[-0.511, -0.627]","[0.8, 2.597]"
5314,"[224.674, 210.281]","[0.073, 1.171]","[-2.342, 0.6]"
5315,"[247.053, 177.949]","[1.006, -0.155]","[-0.998, 1.913]"
5316,"[847.872, 463.617]","[0.558, -0.108]","[-1.842, 1.308]"
5317,"[187.864, 126.723]","[-0.547, -2.112]","[2.108, -1.296]"
5318,"[262.173, 229.696]","[1.437, 0.612]","[2.955, -0.319]"
5319,"[219.608, 189.149]","[-1.305, 0.105]","[-2.445, 0.502]"
5320,"[244.052, 235.75]","[0.722, 0.132]","[1.172, -1.894]"
5321,"[242.503, 201.833]","[-0.145, 0.865]","[-2.946, 0.198]"
5322,"[260.599, 231.025]","[-0.956, -1.463]","[-2.857, 0.272]"
5323,"[257.068, 241.974]","[-1.086, -1.406]","[-2.016, 0.967]"
5324,"[234.331, 180.058]","[-0.347, 1.008]","[2.908, -0.64]"
5325,"[574.918, 153.647]","[0.056, -1.008]","[-1.652, -3.004]"
5326,"[260.511, 223.591]","[-0.12, -0.914]","[1.434, -2.017]"
5327,"[178.387, 173.865]","[-0.414, 1.363]","[1.3, -1.429]"
5328,"[249.741, 154.33]","[-0.121, 1.058]","[2.385, -1.139]"
5329,"[250.549, 238.432]","[-0.951, -1.178]","[-3.139, -0.105]"
5330,"[297.429, 205.333]","[-1.018, -0.991]","[-0.63, 2.874]"
5331,"[475.719, 242.046]","[-0.817, -1.705]","[1.539, 2.747]"
5332,"[262.403, 179.44]","[0.199, 1.518]","[-2.38, -0.233]"
5333,"[546.509, 81.085]","[-0.456, 0.787]","[0.833, -2.094]"
5334,"[314.344, 190.954]","[0.131, 0.903]","[-0.318, -2.884]"
5335,"[249.083, 137.746]","[-0.021, 1.667]","[-2.457, 1.003]"
5336,"[176.001, 153.229]","[0.2, -1.762]","[2.433, -0.533]"
5337,"[282.475, 201.836]","[0.402, 0.91]","[-2.116, 0.771]"
5338,"[180.306, 46.616]","[-0.849, 0.405]","[-0.952, 2.295]"
