,Momenta,Eta,Phi
367,"[478.953, 385.043]","[0.358, -0.954]","[2.557, -0.634]"
368,"[469.117, 409.4]","[-0.974, 0.076]","[-1.164, 1.887]"
369,"[421.144, 389.969]","[1.281, 0.444]","[-3.069, -0.152]"
370,"[606.122, 457.398]","[0.907, 0.811]","[-0.351, 2.193]"
371,"[586.387, 389.369]","[-0.322, -0.995]","[0.982, -2.551]"
372,"[762.483, 168.793]","[1.063, -0.89]","[0.943, -0.904]"
373,"[499.078, 497.584]","[0.479, 0.8]","[-1.234, 1.885]"
374,"[520.052, 392.543]","[0.003, 0.768]","[-0.885, 2.276]"
375,"[456.534, 436.203]","[1.17, 2.026]","[0.376, 3.114]"
376,"[405.728, 378.839]","[1.386, 1.174]","[2.162, -1.467]"
377,"[589.713, 467.326]","[0.232, 0.478]","[-1.601, 0.895]"
378,"[517.257, 483.737]","[-0.122, -0.018]","[-0.188, 2.945]"
379,"[528.439, 424.927]","[-0.085, -0.801]","[1.15, -2.06]"
380,"[512.694, 428.675]","[0.551, -0.3]","[-1.005, 1.774]"
381,"[446.789, 430.554]","[0.502, 1.476]","[2.586, -0.557]"
382,"[511.042, 460.796]","[0.069, -0.649]","[1.696, -1.573]"
383,"[298.495, 293.228]","[1.598, -0.638]","[-2.47, 0.523]"
384,"[324.342, 264.676]","[0.969, -1.236]","[1.035, -1.862]"
385,"[508.412, 470.451]","[-0.957, -1.408]","[-1.791, 1.341]"
386,"[507.889, 477.795]","[0.097, 0.437]","[3.138, 0.016]"
387,"[509.813, 470.42]","[1.075, 1.459]","[-3.089, 0.081]"
388,"[479.631, 457.11]","[0.899, 1.623]","[2.367, -0.655]"
389,"[449.339, 407.361]","[1.382, 0.191]","[-1.674, 1.644]"
390,"[430.524, 280.777]","[1.409, -0.423]","[3.046, 0.197]"
391,"[472.813, 466.638]","[-1.12, -0.403]","[-1.73, 1.424]"
392,"[514.601, 474.389]","[0.319, 0.637]","[1.789, -1.323]"
393,"[501.654, 485.438]","[0.402, 0.137]","[2.496, -0.703]"
394,"[512.298, 460.531]","[-1.722, -1.304]","[-1.53, 1.491]"
395,"[493.371, 431.546]","[0.195, 1.0]","[-0.794, 2.413]"
396,"[293.091, 282.698]","[-1.168, 1.114]","[1.597, -1.563]"
397,"[333.126, 312.374]","[1.57, -0.41]","[1.183, -1.921]"
398,"[485.796, 468.949]","[0.165, 0.747]","[-1.139, 1.885]"
399,"[491.831, 437.785]","[0.111, -0.668]","[-0.485, 2.75]"
400,"[484.7, 411.225]","[-1.031, 0.086]","[1.056, -1.465]"
401,"[490.675, 486.852]","[-1.08, -0.722]","[1.947, -1.18]"
402,"[579.748, 422.515]","[1.228, 0.928]","[2.413, -0.804]"
403,"[420.834, 410.652]","[-1.0, 0.306]","[-2.801, 0.401]"
404,"[460.845, 358.362]","[-0.339, -1.695]","[-0.883, 2.06]"
405,"[623.788, 422.263]","[1.12, 1.723]","[1.4, -1.778]"
406,"[630.644, 316.101]","[0.489, 1.555]","[0.543, -3.121]"
407,"[589.101, 397.167]","[-0.041, 0.547]","[-2.7, 0.582]"
408,"[587.31, 435.703]","[-0.282, -0.462]","[-0.235, 2.549]"
409,"[511.629, 472.013]","[0.336, 0.829]","[-1.931, 1.269]"
410,"[540.1, 466.488]","[0.123, 0.113]","[2.73, -0.169]"
411,"[507.887, 482.32]","[1.092, 0.77]","[-3.054, 0.249]"
412,"[455.435, 435.959]","[-0.636, 0.402]","[1.514, -1.922]"
413,"[533.952, 474.05]","[1.133, 0.385]","[-2.78, -0.344]"
414,"[511.863, 459.973]","[0.486, 1.359]","[1.394, -2.188]"
415,"[438.365, 345.074]","[0.882, -0.541]","[0.262, -2.772]"
416,"[506.593, 480.31]","[0.361, 0.732]","[-0.72, 2.442]"
417,"[528.734, 461.154]","[-0.476, -0.743]","[-1.452, 1.79]"
418,"[526.493, 445.406]","[0.066, -0.517]","[0.903, -2.184]"
419,"[503.878, 480.24]","[0.745, 0.542]","[0.397, -2.765]"
420,"[648.425, 266.41]","[-0.848, 0.471]","[-0.761, 2.728]"
421,"[475.4, 473.094]","[2.295, 1.51]","[3.137, 0.059]"
422,"[508.644, 460.733]","[-0.794, -0.094]","[0.359, 3.057]"
423,"[421.897, 283.599]","[-1.102, 0.843]","[-2.769, 1.38]"
424,"[465.547, 336.497]","[0.34, -1.188]","[0.719, 3.133]"
425,"[499.568, 488.073]","[-0.331, -0.657]","[0.669, -2.606]"
426,"[448.337, 440.297]","[1.429, 0.41]","[-1.326, 1.898]"
427,"[446.361, 390.897]","[0.57, -0.493]","[-2.29, 0.767]"
428,"[493.085, 458.618]","[0.866, 0.249]","[-1.83, 1.358]"
429,"[549.462, 426.158]","[0.51, 1.025]","[-1.805, 1.37]"
430,"[598.415, 403.491]","[0.704, -0.14]","[2.208, -0.665]"
431,"[536.627, 456.629]","[0.298, -0.167]","[2.756, -0.331]"
432,"[273.902, 246.321]","[-1.595, 0.952]","[2.314, -0.834]"
433,"[598.972, 409.154]","[-0.67, -0.3]","[2.658, -0.223]"
434,"[413.071, 337.926]","[-0.065, 1.553]","[0.806, -2.094]"
435,"[362.579, 352.16]","[0.699, -1.046]","[-1.758, 1.523]"
436,"[407.561, 368.575]","[1.12, -0.422]","[2.774, -0.028]"
437,"[587.189, 232.961]","[0.791, -0.992]","[-2.804, -0.592]"
438,"[494.378, 451.976]","[-0.154, -0.883]","[2.445, -0.725]"
439,"[489.192, 446.395]","[-0.412, 0.269]","[0.498, -2.883]"
440,"[502.59, 487.315]","[-0.407, -0.729]","[-2.62, 0.437]"
441,"[457.81, 369.726]","[-0.665, -1.965]","[-0.968, 2.191]"
442,"[327.679, 262.227]","[0.929, -1.285]","[-0.135, 3.096]"
443,"[657.127, 359.671]","[-0.762, -0.185]","[1.783, -1.83]"
444,"[466.791, 319.776]","[0.785, -0.714]","[-0.474, 2.782]"
445,"[463.535, 451.8]","[1.103, 0.254]","[-2.424, 0.634]"
446,"[418.247, 416.603]","[-0.311, 0.918]","[1.649, -1.39]"
447,"[537.121, 464.938]","[-0.302, -0.142]","[-0.757, 2.407]"
448,"[501.004, 495.644]","[-1.32, -1.251]","[-2.056, 0.964]"
449,"[665.096, 375.218]","[-0.027, -0.301]","[2.716, -0.279]"
450,"[536.758, 465.597]","[0.132, 0.388]","[-2.103, 0.837]"
451,"[265.862, 235.858]","[1.475, -1.197]","[0.992, -1.35]"
452,"[495.6, 495.291]","[0.638, 0.732]","[0.217, -2.763]"
453,"[521.751, 421.26]","[-0.086, -0.724]","[-3.1, -0.018]"
454,"[545.37, 499.55]","[0.0, 0.376]","[-2.235, 1.078]"
455,"[477.595, 460.552]","[0.198, 0.856]","[-2.83, 0.335]"
456,"[512.409, 491.845]","[0.748, 1.009]","[2.431, -0.922]"
457,"[446.971, 418.17]","[-0.716, -1.932]","[-2.487, 0.922]"
458,"[464.0, 452.989]","[0.341, 0.996]","[-0.578, 2.62]"
459,"[868.278, 528.442]","[1.174, 0.877]","[2.209, 0.665]"
460,"[580.653, 544.66]","[-0.006, -0.871]","[0.515, -1.203]"
461,"[513.881, 487.045]","[-1.089, -1.156]","[3.086, -0.045]"
462,"[471.83, 376.349]","[-0.45, 1.149]","[1.712, -0.06]"
463,"[563.438, 453.585]","[-1.314, -0.097]","[-2.763, -1.037]"
464,"[968.342, 286.793]","[0.418, 0.266]","[0.548, 2.97]"
465,"[513.909, 312.415]","[1.357, -0.187]","[0.126, 2.497]"
466,"[499.291, 489.781]","[1.279, 1.671]","[-0.576, 2.569]"
467,"[447.92, 420.185]","[1.411, 0.343]","[-1.144, 1.92]"
468,"[321.366, 290.167]","[-1.595, 0.574]","[-1.038, 2.172]"
469,"[507.67, 506.313]","[-0.379, 0.055]","[2.914, -0.762]"
470,"[496.259, 476.09]","[1.24, 0.809]","[2.772, -0.372]"
471,"[498.763, 426.712]","[0.212, -0.447]","[0.482, -2.468]"
472,"[462.5, 456.469]","[-0.342, 0.53]","[-1.891, 1.08]"
473,"[632.801, 247.882]","[-0.271, -1.691]","[-1.054, 2.398]"
474,"[554.323, 484.019]","[-0.064, -0.495]","[-1.849, 1.272]"
475,"[434.45, 432.635]","[-0.666, 0.357]","[-1.07, 2.048]"
476,"[463.827, 429.129]","[0.27, -0.74]","[1.533, -1.548]"
477,"[477.783, 451.519]","[0.687, 1.136]","[-3.044, 0.094]"
478,"[439.196, 438.48]","[0.665, -0.338]","[0.357, -2.88]"
479,"[535.585, 461.457]","[-0.365, -0.174]","[-1.916, 1.276]"
480,"[443.686, 320.416]","[-0.278, -1.954]","[-1.037, 2.848]"
481,"[574.962, 416.62]","[1.301, 1.798]","[0.459, -2.418]"
482,"[405.519, 380.554]","[-0.403, 1.046]","[0.25, -2.827]"
483,"[442.198, 426.826]","[-1.663, -0.501]","[-1.121, 2.471]"
484,"[500.53, 500.122]","[0.463, 0.521]","[-2.078, 1.254]"
485,"[463.177, 461.808]","[0.956, 0.079]","[-2.078, 1.094]"
486,"[510.942, 442.244]","[0.993, 1.503]","[1.62, -1.847]"
487,"[442.024, 386.96]","[0.561, -0.718]","[1.671, -1.431]"
488,"[485.001, 357.42]","[1.608, 0.367]","[-1.568, 1.743]"
489,"[518.457, 215.912]","[-0.234, 1.646]","[-2.125, 0.834]"
490,"[559.693, 447.898]","[0.996, 1.309]","[-1.251, 2.141]"
491,"[275.577, 264.716]","[-1.31, 1.121]","[-2.619, 0.604]"
492,"[914.73, 764.238]","[-1.063, -0.181]","[-1.037, -1.844]"
493,"[524.43, 487.665]","[-1.591, -1.226]","[1.172, -2.426]"
494,"[497.623, 481.198]","[0.864, 1.337]","[0.154, -2.935]"
495,"[528.91, 430.471]","[0.841, 0.497]","[-0.537, 2.648]"
496,"[381.377, 354.789]","[-0.308, 0.391]","[-1.884, 1.349]"
497,"[528.302, 479.29]","[0.658, 0.697]","[-1.492, 1.772]"
498,"[477.507, 460.834]","[0.717, 1.468]","[0.644, -2.562]"
499,"[469.153, 425.827]","[0.227, -0.726]","[-0.532, 2.675]"
500,"[531.368, 268.388]","[-0.165, 1.584]","[0.625, -2.836]"
501,"[509.504, 490.588]","[-0.613, -0.523]","[2.993, 0.148]"
502,"[468.901, 441.692]","[1.652, 0.791]","[-1.22, 1.918]"
503,"[513.028, 457.529]","[-1.17, -0.812]","[-2.547, 0.551]"
504,"[462.491, 422.842]","[0.294, 1.288]","[2.809, -0.256]"
505,"[522.692, 472.957]","[-0.041, -0.75]","[2.053, -1.973]"
506,"[461.953, 352.482]","[-1.025, 0.327]","[1.285, -1.8]"
507,"[374.687, 187.7]","[-0.536, 1.301]","[-0.26, -0.093]"
508,"[496.112, 491.239]","[0.163, 0.432]","[0.981, -2.082]"
509,"[480.451, 370.426]","[-0.606, 0.613]","[2.048, -1.145]"
510,"[513.356, 412.733]","[1.052, 0.14]","[-1.791, 1.567]"
511,"[545.461, 489.105]","[-0.349, -0.499]","[-2.576, 0.077]"
512,"[483.571, 453.692]","[-0.427, -1.144]","[-0.065, 3.088]"
513,"[483.577, 158.903]","[0.7, 0.905]","[0.174, 3.04]"
514,"[726.863, 362.115]","[-0.72, 0.303]","[-2.629, 0.799]"
515,"[342.431, 334.156]","[1.497, -0.404]","[-1.485, 1.703]"
516,"[567.888, 374.851]","[-1.006, -0.198]","[0.132, -3.019]"
517,"[568.324, 399.16]","[-0.309, 0.304]","[1.594, -1.775]"
518,"[427.584, 314.615]","[0.645, -0.996]","[0.897, -2.057]"
519,"[484.46, 470.575]","[-1.357, -0.782]","[0.318, -2.777]"
520,"[606.363, 486.978]","[1.671, 1.955]","[0.891, -1.406]"
521,"[416.138, 323.767]","[0.518, -1.183]","[-0.385, -3.017]"
522,"[489.164, 422.198]","[-0.685, -1.637]","[2.414, -0.699]"
523,"[501.196, 445.282]","[0.131, 0.782]","[-1.612, 1.616]"
524,"[399.727, 387.906]","[0.222, -1.221]","[-3.131, 0.062]"
525,"[650.477, 496.42]","[0.479, 0.304]","[-0.808, 2.516]"
526,"[537.806, 452.47]","[-0.563, -0.821]","[-0.144, -2.999]"
527,"[465.552, 451.054]","[-0.822, 0.035]","[-1.91, 1.403]"
528,"[515.368, 437.668]","[-0.858, -1.518]","[-1.014, 2.077]"
529,"[393.101, 297.798]","[-1.159, 0.752]","[-0.891, 2.982]"
530,"[315.973, 300.287]","[-1.277, 0.889]","[-1.504, 2.268]"
531,"[491.865, 491.838]","[-0.134, -0.094]","[-2.766, 0.347]"
532,"[486.478, 448.234]","[-0.257, 0.454]","[1.935, -1.02]"
533,"[550.051, 424.428]","[-0.539, -0.858]","[0.754, -2.441]"
534,"[380.61, 339.006]","[1.847, 0.124]","[-0.919, 2.249]"
535,"[562.503, 446.673]","[0.081, 0.526]","[2.295, -1.281]"
536,"[434.687, 428.305]","[0.243, -0.879]","[0.682, -2.212]"
537,"[489.024, 221.21]","[-0.132, -1.281]","[-2.854, 0.146]"
538,"[185.005, 180.181]","[1.396, -1.958]","[-2.874, 0.147]"
539,"[444.518, 389.423]","[-0.013, 1.267]","[2.9, -0.335]"
540,"[443.45, 287.733]","[1.383, -0.341]","[-1.472, 1.512]"
541,"[327.96, 306.3]","[-0.301, 1.672]","[0.009, 3.042]"
542,"[517.538, 482.411]","[-1.123, -1.331]","[1.017, -1.813]"
543,"[544.284, 406.702]","[0.15, 0.873]","[-2.575, 0.824]"
544,"[444.631, 118.47]","[0.347, -1.46]","[2.402, -0.213]"
545,"[373.004, 367.311]","[-1.644, -0.154]","[2.367, -0.673]"
546,"[506.525, 488.599]","[-0.981, -0.735]","[-0.448, 2.705]"
547,"[498.174, 494.039]","[-0.189, -0.504]","[1.757, -1.447]"
548,"[589.544, 489.896]","[-0.626, -0.988]","[-1.256, 2.809]"
549,"[448.809, 352.267]","[-0.402, -1.761]","[-1.989, 1.066]"
550,"[538.445, 434.705]","[1.397, 1.144]","[2.664, -0.676]"
551,"[527.093, 455.335]","[-0.158, -0.609]","[-1.206, 1.973]"
552,"[210.9, 209.25]","[-2.046, 1.011]","[0.817, -1.786]"
553,"[409.611, 390.804]","[-1.627, -0.242]","[2.888, -0.069]"
554,"[533.016, 463.749]","[0.762, 0.959]","[1.949, -0.971]"
555,"[481.79, 443.7]","[0.232, -0.541]","[-0.452, 2.677]"
556,"[392.123, 371.359]","[-0.885, -2.396]","[-2.038, 1.048]"
557,"[552.283, 416.348]","[-0.137, 0.532]","[-2.596, 0.205]"
558,"[475.724, 377.08]","[0.972, -0.229]","[-0.282, -3.06]"
559,"[286.044, 266.761]","[-1.278, 1.116]","[-2.094, 1.09]"
560,"[490.413, 373.837]","[0.486, 1.697]","[0.568, -3.083]"
561,"[419.974, 417.032]","[-2.174, -0.96]","[0.937, -2.133]"
562,"[436.56, 433.007]","[0.563, 1.629]","[1.413, -1.645]"
563,"[425.49, 380.088]","[0.188, 1.535]","[-0.596, 2.489]"
564,"[483.485, 444.669]","[0.204, -0.61]","[1.885, -1.251]"
565,"[510.758, 458.589]","[0.872, 1.313]","[-3.01, 0.199]"
566,"[510.797, 488.188]","[0.105, -0.136]","[2.321, -0.856]"
567,"[354.404, 290.555]","[-1.292, 0.776]","[2.375, -0.262]"
568,"[532.677, 398.714]","[-1.08, -0.216]","[-1.855, 1.926]"
569,"[547.901, 463.503]","[-0.405, -0.608]","[-1.092, 1.952]"
570,"[444.495, 369.893]","[-0.511, 0.98]","[3.033, 0.066]"
571,"[509.224, 472.019]","[-2.027, -1.429]","[0.845, -2.206]"
572,"[452.401, 362.578]","[0.848, -0.666]","[0.438, -2.671]"
573,"[506.24, 441.847]","[0.05, 0.802]","[-3.002, 0.377]"
574,"[482.514, 431.42]","[1.377, 0.447]","[0.35, -2.677]"
575,"[451.654, 350.456]","[0.2, -1.203]","[0.449, -2.645]"
576,"[402.774, 321.713]","[0.656, -1.082]","[-2.485, 1.179]"
577,"[439.474, 300.019]","[-0.469, -2.142]","[2.1, -1.011]"
578,"[865.556, 518.438]","[1.217, 0.436]","[2.692, -2.223]"
579,"[420.228, 370.423]","[0.131, -1.189]","[0.489, -2.653]"
580,"[321.655, 200.127]","[0.321, -2.308]","[0.731, 2.84]"
581,"[616.461, 407.343]","[-0.738, 0.138]","[-1.24, 0.913]"
582,"[425.04, 422.84]","[0.692, 1.899]","[1.668, -1.47]"
583,"[493.763, 489.87]","[-1.842, -1.478]","[-2.945, 0.241]"
584,"[417.735, 362.766]","[1.276, -0.181]","[-0.052, -3.046]"
585,"[506.291, 495.65]","[0.73, 0.799]","[1.455, -1.748]"
586,"[804.375, 300.278]","[-0.582, -1.07]","[3.002, 0.235]"
587,"[454.592, 417.216]","[0.037, 1.08]","[2.107, -1.051]"
588,"[267.219, 263.656]","[-0.815, 1.663]","[-1.634, 1.455]"
589,"[573.396, 318.816]","[0.305, -0.916]","[-2.902, 0.327]"
590,"[497.358, 461.904]","[-1.846, -1.24]","[2.383, -0.709]"
591,"[666.176, 378.58]","[1.014, 0.643]","[0.897, -1.984]"
592,"[365.812, 360.783]","[-0.912, 0.757]","[-1.474, 1.644]"
593,"[442.66, 434.904]","[0.122, 1.19]","[-0.711, 2.381]"
594,"[554.039, 430.557]","[-0.213, 0.405]","[-0.073, 2.727]"
595,"[513.876, 481.099]","[-0.76, -0.907]","[-0.732, 2.403]"
596,"[919.494, 246.63]","[-0.18, 0.387]","[1.212, -1.906]"
597,"[540.078, 523.706]","[0.529, 0.33]","[2.39, -0.872]"
598,"[510.178, 470.569]","[0.706, 0.424]","[3.107, 0.004]"
599,"[390.304, 321.968]","[0.792, -0.933]","[1.477, -1.579]"
600,"[753.701, 443.831]","[-1.2, -1.2]","[2.04, -0.064]"
601,"[312.34, 270.075]","[-0.656, 1.589]","[-2.288, 0.302]"
602,"[457.697, 360.341]","[0.288, -1.236]","[0.915, -2.254]"
603,"[573.6, 364.382]","[-0.7, -1.326]","[-1.739, 1.23]"
604,"[851.272, 367.569]","[-0.265, 0.378]","[-0.529, 1.463]"
605,"[450.866, 438.281]","[0.09, -0.91]","[-2.695, 0.48]"
606,"[492.843, 485.557]","[-1.126, -0.761]","[-2.502, 0.534]"
607,"[551.598, 452.978]","[1.794, 2.06]","[-1.997, 1.001]"
608,"[451.045, 435.223]","[-0.478, 0.504]","[1.969, -1.054]"
609,"[329.717, 173.184]","[0.684, -2.059]","[-2.958, 0.883]"
610,"[432.491, 389.476]","[1.031, -0.432]","[-0.165, 2.468]"
611,"[399.892, 362.864]","[0.422, -1.141]","[0.048, 3.133]"
612,"[396.515, 337.293]","[1.701, -0.066]","[-1.03, 2.139]"
613,"[230.421, 225.502]","[-1.587, 1.271]","[-0.329, 2.826]"
614,"[546.926, 440.162]","[-0.145, -0.462]","[1.169, -1.762]"
615,"[436.536, 362.443]","[0.641, 2.048]","[1.128, -2.112]"
616,"[390.009, 249.157]","[0.04, -2.384]","[-1.591, -2.58]"
617,"[494.506, 481.415]","[-0.933, -0.527]","[-2.834, 0.296]"
618,"[557.794, 445.44]","[-1.07, -1.03]","[1.954, -1.409]"
619,"[482.911, 444.113]","[0.213, 1.063]","[-1.541, 1.518]"
620,"[432.031, 405.788]","[-0.169, 1.004]","[3.071, -0.053]"
621,"[448.462, 414.564]","[-0.1, -1.212]","[3.082, -0.14]"
622,"[583.327, 370.976]","[1.324, 0.575]","[-1.115, 2.056]"
623,"[280.996, 217.196]","[-1.886, 0.763]","[0.502, -2.619]"
624,"[332.086, 50.76]","[-1.546, 2.474]","[2.635, 0.238]"
625,"[423.588, 416.602]","[0.285, 1.573]","[-2.833, 0.356]"
626,"[336.566, 260.808]","[1.667, -0.631]","[-2.387, 1.078]"
627,"[225.484, 225.288]","[-1.702, 1.192]","[0.677, -2.318]"
628,"[457.457, 416.689]","[0.119, -0.975]","[0.726, -2.567]"
629,"[429.139, 348.976]","[0.286, -1.324]","[2.704, -1.236]"
630,"[564.788, 459.733]","[-0.157, -0.311]","[-2.549, 0.391]"
631,"[491.453, 478.026]","[-0.133, 0.408]","[1.824, -1.105]"
632,"[570.345, 447.723]","[-1.197, -0.971]","[2.805, 0.075]"
633,"[656.305, 378.425]","[-0.476, -0.706]","[-1.728, 1.662]"
634,"[430.661, 332.084]","[-0.781, -2.38]","[-2.32, 0.86]"
635,"[1254.192, 162.065]","[0.242, 1.68]","[2.769, -1.574]"
636,"[310.124, 297.923]","[-1.794, 0.264]","[-0.227, 2.918]"
637,"[543.81, 458.268]","[0.521, 0.651]","[2.799, -0.591]"
638,"[543.213, 388.915]","[-0.41, 0.556]","[-0.349, -2.436]"
639,"[499.82, 218.697]","[-1.406, 0.526]","[-3.065, 0.175]"
640,"[545.312, 365.429]","[1.142, 0.047]","[1.076, -2.519]"
641,"[520.517, 468.429]","[0.625, 1.123]","[-2.863, -0.064]"
642,"[605.25, 418.437]","[0.361, 0.014]","[-0.697, 2.101]"
643,"[507.051, 482.215]","[0.652, 1.047]","[1.255, -1.72]"
644,"[411.78, 354.461]","[-0.335, -0.05]","[-2.072, 0.852]"
645,"[449.553, 407.756]","[1.367, 0.15]","[-0.073, -2.714]"
646,"[682.915, 439.334]","[-0.14, -0.218]","[-2.976, -0.867]"
647,"[588.371, 321.252]","[0.889, 0.037]","[1.428, -1.349]"
648,"[417.925, 192.699]","[0.111, -2.266]","[1.828, -1.327]"
649,"[596.547, 361.769]","[-0.541, 0.316]","[2.135, -1.111]"
650,"[492.012, 378.925]","[-0.173, 0.699]","[2.501, -0.61]"
651,"[494.268, 490.124]","[1.638, 1.269]","[2.302, -0.841]"
652,"[465.77, 403.338]","[0.004, 1.122]","[-0.273, -3.075]"
653,"[430.425, 372.616]","[-0.512, 0.98]","[0.074, -2.388]"
654,"[488.973, 422.91]","[-1.124, 0.122]","[-1.638, 2.522]"
655,"[328.554, 318.248]","[-0.961, 1.033]","[0.966, -2.186]"
656,"[509.695, 326.904]","[0.5, 0.615]","[-1.889, 1.113]"
657,"[931.039, 280.817]","[0.299, 0.271]","[1.449, -1.301]"
658,"[487.125, 483.974]","[-1.392, -1.275]","[2.864, -0.254]"
659,"[488.387, 456.286]","[-0.472, -0.645]","[-2.564, 0.474]"
660,"[493.566, 492.97]","[-0.833, -0.478]","[2.124, -0.974]"
661,"[501.696, 498.845]","[-0.91, -0.734]","[2.369, -0.678]"
662,"[596.063, 400.556]","[-0.048, -0.578]","[-0.759, 2.632]"
663,"[566.977, 440.59]","[0.145, 0.413]","[-1.997, 1.405]"
664,"[583.072, 408.119]","[0.364, -0.357]","[2.127, -1.517]"
665,"[487.41, 420.964]","[-1.0, 0.33]","[-1.223, 2.409]"
666,"[445.999, 431.962]","[1.485, 0.444]","[3.091, 0.047]"
667,"[483.146, 447.899]","[0.49, -0.295]","[-2.559, 0.363]"
668,"[877.032, 697.963]","[0.032, 0.242]","[-2.039, 2.879]"
669,"[492.628, 471.339]","[0.801, 1.406]","[-1.382, 1.939]"
670,"[519.526, 488.745]","[0.431, 0.379]","[2.311, -1.213]"
671,"[196.177, 188.789]","[-1.817, 1.401]","[-1.176, 1.894]"
672,"[478.386, 393.501]","[1.298, 0.141]","[-3.092, -0.409]"
673,"[506.08, 457.039]","[0.446, 1.128]","[2.456, -0.647]"
674,"[490.345, 489.911]","[-0.382, 0.025]","[3.14, -0.003]"
675,"[340.368, 295.832]","[-1.172, 0.884]","[2.131, -1.094]"
676,"[502.267, 495.897]","[1.599, 1.695]","[3.106, -0.219]"
677,"[509.896, 476.933]","[-1.776, -1.422]","[-1.387, 1.795]"
678,"[485.251, 178.689]","[0.548, -1.731]","[-2.021, 0.481]"
679,"[251.011, 97.629]","[-1.377, 2.302]","[1.165, 3.064]"
680,"[378.492, 323.93]","[1.841, -0.007]","[0.403, -2.177]"
681,"[716.34, 676.336]","[1.127, 1.062]","[0.841, -2.655]"
682,"[388.429, 264.221]","[-1.095, 0.934]","[2.94, -0.36]"
683,"[757.089, 192.009]","[0.263, 1.987]","[-0.171, 1.963]"
684,"[563.725, 462.501]","[-1.084, -1.311]","[-1.372, 2.198]"
685,"[569.324, 410.834]","[0.909, 1.539]","[-2.354, 1.0]"
686,"[408.559, 404.02]","[-0.634, 0.708]","[2.38, -0.755]"
687,"[588.583, 385.191]","[-0.996, -1.61]","[1.913, -1.241]"
688,"[557.0, 410.867]","[-1.134, -0.444]","[0.692, -2.113]"
689,"[643.986, 401.228]","[-0.242, 1.196]","[1.758, 0.365]"
690,"[239.658, 179.845]","[-1.455, 1.494]","[-1.977, -0.125]"
691,"[424.999, 377.471]","[-1.482, -0.206]","[2.734, -0.482]"
692,"[630.458, 267.497]","[0.65, 2.151]","[-2.145, 0.076]"
693,"[840.908, 396.853]","[-0.296, -1.133]","[2.392, 0.677]"
694,"[596.416, 496.469]","[-0.08, -0.754]","[-2.102, 0.611]"
695,"[401.695, 249.847]","[-1.142, 0.867]","[1.625, -0.585]"
696,"[983.034, 222.106]","[-0.194, 0.573]","[2.513, -0.732]"
697,"[497.409, 496.788]","[0.719, 1.125]","[-1.927, 1.052]"
698,"[420.697, 409.008]","[-0.636, 0.517]","[-2.485, 0.733]"
699,"[461.917, 374.691]","[1.458, -0.247]","[2.729, -1.946]"
700,"[501.3, 440.222]","[-1.86, -1.192]","[2.879, -0.088]"
701,"[522.431, 446.013]","[-1.153, -0.582]","[-1.128, 2.002]"
702,"[403.991, 399.343]","[-0.254, -1.711]","[0.061, -2.503]"
703,"[464.52, 437.804]","[-0.758, 0.222]","[0.037, -2.951]"
704,"[286.621, 273.747]","[-1.087, 1.275]","[1.324, -1.819]"
705,"[556.293, 463.365]","[-0.373, -0.267]","[2.154, -0.833]"
706,"[526.936, 418.811]","[0.498, -0.291]","[-1.404, 2.002]"
707,"[672.564, 282.949]","[1.106, -0.272]","[0.085, -2.042]"
708,"[574.66, 448.503]","[1.123, 0.818]","[-2.872, -0.021]"
709,"[422.247, 358.931]","[1.427, -0.133]","[-1.668, 2.103]"
710,"[497.66, 472.027]","[0.982, 1.231]","[-2.498, 0.596]"
711,"[492.972, 479.713]","[-0.596, -0.04]","[-0.509, 2.577]"
712,"[429.429, 386.824]","[-0.375, 1.041]","[-2.39, -0.027]"
713,"[489.49, 452.135]","[-0.149, -0.782]","[-2.411, 0.535]"
714,"[443.177, 359.853]","[0.435, 1.799]","[-1.623, 1.607]"
715,"[439.589, 429.147]","[-0.91, -0.622]","[-2.924, 0.046]"
716,"[534.437, 425.608]","[0.546, 1.197]","[2.44, -0.233]"
717,"[371.895, 321.689]","[0.009, -1.873]","[0.676, -2.138]"
718,"[514.456, 489.376]","[-0.621, -0.463]","[-2.449, 0.753]"
719,"[551.763, 435.964]","[-0.01, 0.411]","[-2.214, 0.921]"
720,"[487.502, 464.361]","[1.297, 0.65]","[-2.601, 0.159]"
721,"[435.468, 426.441]","[-1.024, -1.997]","[2.91, -0.072]"
722,"[300.404, 193.092]","[-0.181, 2.218]","[-2.843, 0.275]"
723,"[549.292, 419.763]","[1.445, 0.886]","[2.44, -0.703]"
724,"[605.394, 423.823]","[-0.384, -0.61]","[-0.272, -3.077]"
725,"[392.238, 372.588]","[1.087, -0.437]","[-1.12, 2.02]"
726,"[323.918, 257.935]","[-1.855, 0.505]","[-0.398, 2.75]"
727,"[445.099, 158.767]","[0.938, -1.57]","[1.212, -1.439]"
728,"[499.267, 483.238]","[1.021, 0.097]","[-2.385, 1.636]"
729,"[266.457, 224.927]","[-1.73, 0.951]","[1.694, -1.392]"
730,"[541.715, 435.373]","[-0.595, 0.118]","[-0.565, 2.796]"
731,"[474.273, 296.436]","[-0.294, -1.971]","[-1.014, 1.444]"
732,"[266.251, 224.736]","[-1.478, 1.205]","[0.994, -2.046]"
733,"[500.829, 478.091]","[-1.088, -0.758]","[-2.225, 0.89]"
734,"[500.813, 498.318]","[0.552, 0.738]","[1.783, -1.315]"
