,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
1681,368.831,325.621,0.213,1.046,1.425,-1.273
1682,331.992,302.621,0.917,-0.044,-3.137,0.081
1683,366.616,283.432,0.237,-0.866,-2.568,0.496
1684,326.358,318.076,0.428,-0.634,1.313,-1.935
1685,383.443,374.729,0.299,0.168,-0.036,2.885
1686,574.251,543.585,-0.954,1.082,-1.809,1.328
1687,400.362,345.149,-1.459,-1.068,2.074,-0.81
1688,293.119,252.108,-1.839,-0.076,2.887,-0.11
1689,358.229,224.724,0.468,-1.277,2.084,-0.153
1690,353.784,322.997,-0.112,0.782,-1.084,2.138
1691,361.516,313.625,-0.361,0.585,0.894,-2.461
1692,346.924,322.107,-0.765,0.294,-2.907,0.16
1693,219.324,218.572,1.208,-0.987,-0.14,3.069
1694,386.686,229.068,-0.47,1.029,-2.844,0.9
1695,401.133,341.398,0.108,-0.175,-1.007,2.187
1696,407.33,180.245,-0.542,-2.278,-1.382,1.938
1697,279.55,239.611,1.04,0.154,2.338,-0.554
1698,234.87,233.392,0.648,-1.074,1.325,-1.844
1699,343.507,174.368,1.12,1.75,2.694,-0.489
1700,397.467,339.535,-0.863,-1.237,-1.766,1.447
1701,373.267,271.918,-0.19,0.916,0.573,-2.743
1702,393.236,327.521,0.636,0.013,-0.668,2.505
1703,367.905,302.304,-0.636,-1.614,1.721,-1.172
1704,523.203,339.183,1.591,0.666,-3.033,-0.047
1705,270.37,250.241,0.276,2.066,0.476,-2.497
1706,385.648,308.437,-0.203,0.636,-2.216,1.053
1707,373.047,363.792,0.477,0.099,-0.14,-3.126
1708,290.368,281.55,1.848,0.513,-0.063,3.009
1709,384.266,360.799,0.663,0.581,-2.335,0.845
1710,446.789,367.84,0.788,0.82,-1.697,0.621
1711,353.922,309.285,-1.366,-0.497,-2.027,0.989
1712,391.529,333.434,-0.109,0.84,0.082,2.438
1713,350.936,342.605,-0.926,-0.101,0.52,-2.589
1714,334.321,299.219,0.787,-0.537,0.597,-2.201
1715,297.344,246.956,0.351,-1.309,0.105,2.883
1716,438.115,241.081,1.231,-0.525,2.127,-2.797
1717,514.297,259.138,0.136,0.658,-0.101,2.872
1718,396.083,338.116,0.106,-0.322,-2.399,0.676
1719,383.484,335.868,0.607,0.921,1.627,-1.499
1720,405.846,309.664,0.318,-0.201,-1.019,2.471
1721,375.825,349.753,-0.101,-0.395,1.245,-1.877
1722,429.286,324.28,-0.303,-0.671,1.285,-1.78
1723,231.207,183.835,-1.428,0.994,-1.362,1.745
1724,336.283,334.392,-2.236,-1.285,-2.18,0.73
1725,330.9,277.95,-0.533,-1.903,-2.275,1.238
1726,434.24,317.942,0.3,0.639,0.087,3.097
1727,369.72,320.093,-0.179,-0.889,-0.547,2.837
1728,364.61,358.151,-0.387,-0.103,1.785,-1.381
1729,422.825,304.681,0.027,-0.419,0.663,-2.436
1730,245.723,239.174,0.493,-1.273,-3.01,-0.231
1731,397.722,335.406,-0.899,0.335,-2.206,-0.391
1732,472.737,318.885,-1.48,-1.305,-2.54,0.002
1733,383.354,313.96,-0.187,-0.163,0.621,-2.641
1734,372.21,349.943,-0.109,0.045,-2.276,0.843
1735,318.033,259.596,-0.088,0.784,2.581,-0.913
1736,429.675,313.924,0.913,1.15,-1.946,1.203
1737,378.345,376.347,-0.02,0.199,2.643,-0.5
1738,355.552,280.511,-0.769,-2.252,-2.023,1.999
1739,408.056,365.955,0.868,0.928,2.939,-0.526
1740,294.834,148.882,-1.717,0.615,-0.649,2.473
1741,470.159,380.088,-0.494,0.768,2.372,1.098
1742,391.352,369.145,-0.383,-0.161,2.044,-0.933
1743,390.038,369.319,-0.642,-0.597,0.934,-2.359
1744,390.515,352.051,-0.867,-1.163,2.775,-0.384
1745,244.185,175.356,-0.422,1.992,2.116,-1.194
1746,393.142,277.512,-0.626,-1.696,0.255,-2.484
1747,399.376,370.155,0.683,0.759,-0.033,2.813
1748,199.962,130.031,1.147,-1.191,-2.394,1.083
1749,327.625,160.777,0.074,2.284,2.989,0.15
1750,273.558,268.155,1.177,-0.577,-0.916,2.304
1751,336.65,191.102,0.39,-1.565,1.89,-1.897
1752,316.568,286.254,0.52,-0.941,2.732,-0.373
1753,300.338,247.493,1.621,0.029,1.386,-1.731
1754,392.624,359.015,-0.401,-0.584,-3.075,0.133
1755,283.706,258.91,0.508,-1.127,-2.259,0.736
1756,239.761,199.579,0.968,-1.465,-1.762,1.328
1757,225.442,179.014,-0.021,2.455,0.251,-2.704
1758,515.44,296.556,0.191,-0.028,0.666,-2.476
1759,373.271,359.911,-1.004,-1.526,1.836,-1.285
1760,402.079,330.418,0.425,0.873,1.833,-1.438
1761,390.766,366.254,-1.272,-1.174,-2.159,0.852
1762,402.513,345.701,-0.819,-1.035,-0.212,2.985
1763,370.149,351.353,-0.449,0.084,-0.711,2.208
1764,172.897,163.341,1.323,-1.445,2.105,-1.034
1765,321.551,258.815,-1.57,-0.048,-0.478,2.838
1766,337.166,315.8,-1.877,-0.848,-2.603,0.592
1767,372.565,368.736,-0.682,-0.06,-3.005,0.626
1768,402.013,391.872,0.998,1.29,0.671,-2.476
1769,366.961,292.633,0.644,-0.47,-1.811,1.179
1770,403.696,312.923,-0.753,-0.096,-2.962,0.081
1771,381.812,355.95,1.62,1.435,1.593,-1.538
1772,325.772,204.585,-1.409,0.377,0.778,-2.858
1773,363.037,237.582,0.268,-1.475,-0.417,-2.624
1774,355.159,342.815,0.289,-0.505,0.517,-2.651
1775,368.452,346.915,-1.192,-0.521,2.671,-0.204
1776,384.037,328.934,-0.483,0.185,0.187,-3.032
1777,432.865,325.212,0.351,0.319,1.959,-1.423
1778,346.425,328.431,0.224,-0.69,2.269,-0.83
1779,776.806,242.011,-0.453,-1.057,1.484,-0.416
1780,249.554,218.979,1.562,-0.551,-0.81,2.707
1781,351.372,316.768,0.73,0.907,-0.51,2.678
1782,480.435,388.035,-1.305,-1.383,1.277,-0.772
1783,383.587,245.219,-0.589,0.758,1.947,-0.805
1784,322.362,298.808,0.545,-0.728,0.258,-2.792
1785,379.882,355.627,-1.269,-1.685,-1.771,1.277
1786,307.685,182.554,1.235,-0.132,2.91,-1.747
1787,288.748,262.683,0.363,2.024,-0.551,2.425
1788,379.378,367.897,-0.019,0.335,-0.848,2.444
1789,370.876,367.827,0.665,0.225,-1.577,1.562
1790,385.532,360.08,0.343,0.654,-1.001,2.447
1791,319.103,274.101,1.616,0.233,3.04,-0.144
1792,491.349,310.166,0.466,0.972,1.961,-0.322
1793,403.304,344.623,-0.321,-0.157,3.064,-0.08
1794,466.008,311.322,-0.218,0.442,0.758,-1.731
1795,429.26,140.141,-1.222,0.932,-0.611,1.252
1796,261.539,202.661,-0.163,-2.34,-2.32,0.789
1797,318.58,296.573,-0.993,0.21,-1.762,1.311
1798,402.363,392.508,0.602,0.727,2.485,-0.628
1799,402.355,344.336,-0.948,-0.736,-0.356,2.719
1800,359.253,230.617,-0.272,-1.824,3.098,0.185
1801,369.362,321.756,1.327,0.534,2.39,-0.497
1802,438.521,331.342,0.065,-0.046,1.122,-2.332
1803,523.634,335.834,-0.256,0.187,0.782,-1.314
1804,362.287,323.604,-0.741,-1.571,0.83,-2.463
1805,540.215,248.572,0.35,-0.21,-1.685,1.948
1806,131.542,122.272,-1.657,1.746,-2.255,0.784
1807,351.146,102.173,-0.634,1.942,-1.496,2.022
1808,385.673,352.897,0.01,0.354,0.351,-2.727
1809,360.338,285.69,-1.26,-0.104,2.563,-0.5
1810,379.721,372.818,-0.968,-1.032,2.945,0.115
1811,193.748,169.682,2.15,-0.714,1.188,-2.138
1812,351.094,342.245,-0.58,0.159,1.214,-1.99
1813,378.624,371.786,0.639,0.579,-1.24,1.915
1814,290.843,198.865,0.407,-1.604,1.458,-1.476
1815,466.767,464.361,-0.042,-0.968,1.55,-1.612
1816,348.132,244.844,-0.546,-0.388,2.163,-0.768
1817,372.163,334.107,0.596,-0.091,0.577,-2.636
1818,294.274,292.847,1.329,-0.161,-1.869,1.258
1819,303.611,288.377,1.215,-0.117,-0.58,2.515
1820,323.48,274.114,-1.486,-0.1,0.743,-2.425
1821,335.009,181.09,1.659,-0.415,-1.611,0.61
1822,424.375,314.283,0.606,1.387,3.005,0.522
1823,469.323,314.673,-0.714,0.227,2.819,0.799
1824,326.416,299.5,-0.654,-0.523,-2.89,0.188
1825,344.842,286.523,-2.455,-1.391,-0.516,2.582
1826,313.522,280.75,-0.251,-1.618,0.643,-2.289
1827,312.732,298.013,1.113,-0.321,0.659,-2.062
1828,411.525,266.608,0.098,-0.974,-2.222,0.495
1829,366.815,362.039,-1.225,-0.834,0.872,-2.274
1830,598.146,405.351,1.052,1.393,2.207,0.08
1831,620.875,226.112,-1.07,-0.806,2.345,-1.029
1832,348.175,345.403,0.387,1.074,2.037,-0.983
1833,144.345,120.72,1.77,-1.733,-2.618,0.824
1834,396.78,366.72,-0.629,-0.349,0.17,-3.019
1835,395.654,366.767,0.246,0.473,2.742,-0.004
1836,442.468,269.173,-0.257,-1.103,-2.197,0.99
1837,391.778,338.849,0.758,0.216,-1.057,1.937
1838,385.493,377.024,1.626,1.735,0.82,-2.189
1839,182.078,168.909,-0.848,1.94,1.014,-2.236
1840,365.302,346.805,-0.263,0.71,-1.818,1.407
1841,312.493,292.035,-0.108,-1.367,-0.119,-3.049
1842,767.766,303.062,0.303,-0.027,-1.991,2.578
1843,394.84,362.386,1.676,1.692,1.742,-1.369
1844,509.034,256.375,0.681,1.816,0.005,2.108
1845,353.848,340.857,0.581,-0.262,2.465,-0.799
1846,386.863,347.205,-1.32,-0.912,-2.489,0.668
1847,432.43,153.95,-0.834,-2.246,0.869,2.774
1848,408.307,295.472,0.414,-0.545,1.236,-1.381
1849,383.679,363.657,-0.024,0.007,-2.027,1.197
1850,393.302,377.958,0.65,0.438,-2.677,0.761
1851,331.108,325.649,0.392,-0.711,-1.822,1.2
1852,321.363,270.76,1.433,0.044,-1.908,1.042
1853,395.855,389.624,1.712,1.171,-0.966,3.014
1854,368.985,355.441,0.015,-0.324,0.775,-2.377
1855,446.56,391.972,-0.886,-0.035,1.003,-2.757
1856,375.512,336.329,-0.408,-1.053,-0.352,2.843
1857,354.534,324.454,1.578,2.425,2.94,-0.211
1858,385.453,335.264,-0.756,-1.213,-1.866,1.272
1859,352.7,291.098,-1.279,-0.106,-1.917,1.139
1860,363.909,296.916,-1.226,-0.036,1.584,-2.098
1861,465.382,214.282,-0.553,-1.791,-2.619,0.429
1862,350.197,308.48,-0.46,-1.534,-2.754,0.543
1863,398.946,341.141,0.265,0.544,-2.301,0.905
1864,363.313,336.014,-0.378,-1.049,3.033,0.015
1865,350.61,342.457,0.33,0.899,2.744,-0.476
1866,366.813,294.53,-0.672,0.744,-2.382,0.779
1867,315.844,279.33,-1.423,-2.181,1.03,-2.365
1868,266.26,259.576,-1.92,-0.073,-2.932,-0.106
1869,361.167,359.599,0.704,0.468,2.616,-0.534
1870,444.177,314.465,-0.829,-1.069,-1.037,2.102
1871,409.716,356.607,0.554,0.525,-2.922,-0.026
1872,590.823,383.86,0.437,-0.343,0.479,-1.015
1873,381.778,320.184,-0.099,0.593,-2.579,0.559
1874,365.367,348.965,-1.117,-0.4,-0.796,2.395
1875,353.141,334.729,1.691,0.898,1.362,-1.783
1876,376.086,355.112,-1.958,-2.376,-0.401,2.776
1877,392.392,370.134,0.044,0.38,-0.361,2.822
1878,364.327,360.04,0.923,0.974,-0.844,2.383
1879,598.781,307.767,-1.289,-0.519,1.318,-0.451
1880,385.888,349.117,-0.373,0.059,-2.469,0.771
1881,374.614,330.805,-1.426,-0.929,2.801,-0.283
1882,405.429,347.715,-0.223,-0.117,1.515,-1.826
1883,363.454,302.271,1.163,0.24,-1.686,1.597
1884,334.573,227.017,-1.689,-1.412,-0.365,-2.997
1885,337.775,324.594,-0.239,-1.423,1.204,-1.862
1886,593.983,101.419,-0.069,1.931,2.863,-0.261
1887,535.28,269.318,-0.384,0.094,1.184,-1.376
1888,239.073,202.6,0.03,2.269,-0.802,2.081
1889,367.231,340.679,-0.021,-0.645,0.751,-2.499
1890,222.937,210.07,0.681,-1.719,2.741,-0.141
1891,371.971,321.906,0.271,0.985,2.281,-1.089
1892,410.686,339.652,1.07,1.177,2.711,-0.336
1893,299.084,204.863,-0.222,2.017,-2.576,0.853
1894,490.851,290.716,-0.079,-0.177,-2.809,0.494
1895,389.329,343.681,-0.609,-0.094,-1.07,1.951
1896,309.88,307.826,-0.758,-2.001,0.497,-2.682
1897,451.458,425.462,-2.159,-1.835,1.522,-1.209
1898,379.876,347.958,-1.132,-1.662,1.253,-1.764
1899,370.35,366.774,-0.001,-0.408,2.5,-0.551
1900,231.688,221.34,-0.051,2.083,1.36,-1.809
1901,491.485,335.8,0.533,1.062,2.305,0.147
1902,381.075,376.045,0.486,0.297,-1.394,1.774
1903,302.034,298.885,0.242,-1.161,-1.349,1.891
1904,411.694,287.655,-0.168,-0.215,-2.992,0.276
1905,380.093,360.509,-0.505,-0.148,3.111,-0.037
1906,484.598,299.936,1.014,1.63,2.796,0.219
1907,358.335,338.429,-2.013,-1.338,-2.502,0.657
1908,390.503,364.872,-0.07,0.056,-1.799,1.453
1909,352.401,312.8,-0.224,1.429,3.054,-0.17
1910,252.481,245.955,-1.838,0.151,2.936,-0.1
1911,342.538,283.074,-0.396,0.804,-2.227,1.29
1912,659.949,135.834,0.682,2.109,2.145,-0.577
1913,475.039,330.365,1.325,1.416,0.617,3.123
1914,296.845,191.614,-0.631,1.567,3.101,-1.403
1915,395.19,346.019,-0.378,-0.056,1.022,-2.047
1916,448.679,423.905,-1.038,-0.819,0.082,-2.992
1917,371.458,370.935,-0.767,-0.958,-0.887,2.175
1918,364.638,259.528,0.442,1.748,-1.388,1.911
1919,253.58,226.614,-1.634,0.417,-0.507,2.875
1920,419.324,400.717,-1.241,-0.552,1.998,-0.115
1921,398.569,304.8,-0.157,-0.99,1.683,-1.002
1922,317.107,189.291,1.267,-0.748,2.946,-0.025
1923,191.936,182.131,1.961,-0.672,-2.359,0.702
1924,183.576,173.691,1.977,-0.757,2.637,-0.454
1925,267.861,261.453,-1.691,0.092,0.894,-2.294
1926,511.705,261.948,-1.086,0.043,1.256,-0.853
1927,430.784,323.71,0.339,0.737,0.379,-2.712
1928,496.876,346.953,-0.844,-0.462,-2.285,1.174
1929,386.062,346.958,-1.503,-0.947,0.881,-2.566
1930,381.805,341.029,-0.634,0.052,-1.504,1.892
1931,388.391,370.445,-0.131,-0.008,1.323,-1.517
1932,243.001,195.064,-0.656,1.589,-0.009,2.884
1933,398.296,324.883,0.184,0.78,0.817,-2.438
1934,240.906,238.404,-2.341,-0.266,-2.819,0.336
1935,392.388,361.178,-0.199,-0.58,-2.25,0.419
1936,372.655,336.821,2.212,1.724,-1.369,1.719
1937,328.482,326.85,1.45,0.369,2.521,-0.504
1938,290.711,281.682,1.376,-0.137,-0.933,2.087
1939,360.2,351.915,0.849,0.266,-2.218,0.9
1940,361.368,189.038,0.009,1.85,0.899,-2.386
1941,381.077,323.782,0.22,0.91,0.995,-1.956
1942,354.684,331.002,-1.391,-0.544,-2.642,0.588
1943,375.127,372.716,-0.638,-0.402,3.037,-0.001
1944,391.474,338.15,0.213,0.493,2.873,-0.367
1945,372.884,355.609,0.705,1.242,1.504,-1.623
1946,171.09,155.444,-2.121,0.484,0.106,-2.774
1947,714.169,216.103,0.344,1.283,-2.447,-0.519
1948,401.851,325.626,1.403,0.943,-1.971,1.113
1949,414.425,308.589,-0.146,-0.725,-2.361,1.196
1950,447.783,314.347,0.684,0.538,-0.803,2.059
1951,372.772,262.39,1.058,-0.411,3.006,-1.119
1952,554.062,377.793,0.077,0.227,-1.526,0.415
1953,317.052,305.763,1.707,0.488,1.407,-1.718
1954,360.556,354.735,0.055,0.627,-1.775,1.483
1955,418.393,324.148,1.007,0.615,-1.385,2.015
1956,335.046,332.663,1.537,0.789,1.942,-1.212
1957,337.788,303.476,1.856,0.636,-0.677,1.81
1958,371.072,355.708,-0.463,-0.168,2.947,-0.141
1959,400.317,357.407,1.097,1.309,-1.058,2.384
1960,357.354,341.133,-1.741,-0.998,-2.424,0.695
1961,380.592,373.173,0.627,0.22,1.292,-1.777
1962,505.913,309.411,-1.061,-0.785,1.557,-1.637
1963,467.484,306.069,-0.066,-0.113,-1.017,1.835
1964,383.879,377.938,0.869,0.732,2.509,-0.359
1965,368.398,365.601,-1.933,-1.51,0.531,-2.659
1966,353.794,112.245,0.375,-2.407,3.006,2.927
1967,317.914,205.581,-0.302,1.647,-1.732,0.598
1968,386.005,365.821,0.359,0.128,0.983,-2.181
1969,393.042,316.039,0.175,-0.614,-1.977,1.105
1970,312.238,226.789,-0.706,-2.465,-2.224,1.106
1971,381.944,369.542,-1.587,-1.692,-2.936,0.37
1972,351.382,304.166,-0.376,0.758,-1.445,2.016
1973,420.617,340.081,-1.47,-1.494,-3.095,0.204
1974,424.726,335.453,-1.437,-1.049,-2.479,0.218
1975,398.439,232.685,0.84,-0.473,-2.333,0.616
1976,373.364,284.894,0.65,-0.368,-1.722,1.278
1977,568.504,270.365,-0.889,-0.695,2.389,-0.167
1978,379.984,369.137,-1.099,-1.017,-1.507,2.097
1979,430.076,259.061,-0.72,0.328,2.26,-0.37
1980,328.12,320.514,0.705,1.968,-0.09,2.857
1981,353.369,348.366,-0.873,-1.849,1.778,-0.814
1982,294.699,268.892,-0.387,0.963,1.202,-2.006
1983,306.415,287.839,1.08,-0.269,2.26,-0.903
1984,388.596,366.519,0.776,0.97,-0.143,3.069
1985,479.947,475.404,1.436,1.151,1.204,-1.89
1986,378.108,307.021,0.245,-0.636,-2.456,0.539
1987,225.939,221.541,-0.541,1.695,-3.1,0.097
1988,424.357,245.769,0.811,1.684,2.74,0.238
1989,488.652,166.448,-0.398,1.237,0.825,-1.461
1990,379.529,348.649,-0.079,0.323,0.262,-3.009
1991,380.34,377.729,0.294,0.48,1.544,-1.551
1992,344.395,181.203,1.227,-0.834,-0.635,-2.971
1993,252.454,206.682,-0.312,1.833,1.796,-1.256
1994,410.147,333.411,0.654,0.312,2.055,-0.952
1995,387.67,307.395,0.129,-0.753,0.417,-2.537
1996,267.575,260.623,0.764,-1.088,-0.639,-2.959
1997,575.317,231.617,-1.19,-0.515,-0.072,-2.694
1998,377.865,277.549,1.295,0.164,-1.504,1.565
1999,187.95,176.383,-1.815,0.907,2.264,-0.531
2000,394.96,361.176,-0.189,-0.087,-2.32,1.092
2001,439.558,319.539,0.615,0.823,-0.953,1.925
2002,369.095,338.738,-0.042,-0.664,2.803,-0.428
2003,430.23,312.544,1.345,1.419,-1.946,1.357
2004,367.768,338.652,0.647,0.005,-0.813,2.592
2005,376.294,353.463,0.577,1.182,0.116,-2.958
2006,334.847,299.489,-0.638,1.001,1.077,-2.278
2007,365.222,356.879,1.071,0.462,-2.518,0.512
2008,501.234,284.901,0.345,0.259,1.363,-1.777
2009,342.374,315.341,-0.369,-1.449,0.075,-2.833
2010,373.497,370.785,-1.402,-1.472,2.262,-0.976
2011,353.106,348.557,-0.14,0.783,1.522,-1.005
2012,387.387,333.469,-0.313,0.248,-1.412,1.557
2013,317.177,277.746,1.54,0.017,0.043,2.585
2014,407.685,302.51,-0.256,-1.014,2.884,-0.256
2015,525.439,440.052,0.585,-0.166,1.316,2.825
2016,400.857,255.155,1.433,0.237,1.055,-2.069
2017,324.554,304.232,-0.104,-0.908,-0.383,2.803
2018,310.673,275.887,-0.055,1.264,-2.066,1.07
2019,391.728,353.631,0.17,-0.269,-0.006,-3.027
2020,402.257,308.061,-0.104,-0.753,2.386,-0.6
2021,361.193,262.327,0.278,1.323,-2.03,0.978
2022,350.585,269.968,0.221,-1.074,-1.902,0.974
2023,462.523,300.696,-0.301,0.164,1.707,-1.039
2024,447.449,314.344,-1.746,-1.621,-1.874,1.228
2025,387.665,332.053,0.069,0.686,-1.913,1.109
2026,366.53,351.992,1.154,0.592,0.869,-2.041
2027,422.585,325.264,0.716,0.221,-0.402,3.11
2028,423.353,323.382,-1.235,-2.053,0.291,-2.773
2029,446.544,319.297,0.175,-0.119,-0.94,2.637
2030,346.315,344.034,1.457,0.679,-1.946,1.138
2031,524.78,266.223,0.609,0.371,-0.598,2.339
2032,1222.828,461.899,-0.455,0.042,-2.181,-1.302
2033,414.469,318.91,1.107,0.617,1.573,-1.376
2034,528.48,404.814,-0.783,0.057,0.676,-2.464
2035,334.234,331.452,1.106,0.068,0.987,-2.197
2036,351.836,294.278,0.645,-0.58,-2.658,0.269
2037,357.865,316.836,-0.729,0.391,2.378,-1.511
2038,376.779,360.304,-0.318,-0.122,1.795,-1.429
2039,498.06,481.5,0.096,-0.644,-1.726,0.527
2040,392.34,339.216,-1.702,-2.278,1.977,-1.144
2041,336.291,281.133,0.894,-0.448,-1.924,1.204
2042,344.438,335.309,0.694,0.676,-1.603,1.388
2043,348.924,288.379,0.886,-0.314,2.537,-0.341
2044,392.281,368.679,-0.158,-0.307,-1.436,1.57
2045,336.677,314.647,-0.512,0.542,2.073,-1.13
2046,481.669,261.323,-0.47,0.365,0.423,-2.154
2047,630.525,192.454,0.292,-0.474,-1.231,2.424
2048,596.318,233.138,0.219,-0.439,-1.412,2.074
2049,362.749,349.352,-0.137,0.455,-2.005,1.21
2050,501.625,311.875,0.705,0.634,0.373,-1.959
2051,500.898,212.253,0.526,-0.695,-0.176,2.28
2052,362.023,353.21,1.486,0.921,2.943,-0.144
2053,403.515,361.201,-1.501,-1.589,-0.823,1.969
2054,385.525,366.375,0.102,-0.097,-1.464,1.87
2055,388.235,324.518,-0.194,0.394,-2.915,0.274
2056,264.672,226.326,0.069,-1.923,2.735,-0.781
2057,444.494,233.46,0.356,1.57,-1.242,2.364
2058,213.532,195.254,0.309,1.919,1.672,-1.496
2059,476.457,322.219,-0.322,-0.346,-1.468,1.474
2060,539.236,425.42,0.516,-0.405,2.663,-2.298
2061,234.465,230.86,2.052,-0.111,-2.611,1.006
2062,378.39,340.158,0.025,0.791,2.249,-0.921
2063,437.115,321.999,0.944,1.279,0.865,-1.965
2064,387.828,357.414,-0.154,-0.575,-0.613,2.567
2065,310.646,281.299,-0.411,1.049,2.573,-0.675
2066,363.419,339.225,-0.04,0.727,0.246,-2.82
2067,377.441,287.845,-0.49,0.314,-1.104,1.966
2068,381.072,292.216,0.417,1.522,-0.172,3.007
2069,237.996,209.052,1.499,-0.686,2.239,-0.988
2070,431.465,279.375,0.31,-0.572,2.455,-1.12
2071,789.131,253.586,0.323,0.947,2.947,1.348
2072,493.114,417.714,1.167,0.894,-0.531,-2.47
2073,313.609,304.203,-0.057,1.224,1.323,-1.754
2074,322.968,288.74,0.851,-0.161,0.708,-2.864
2075,341.214,288.366,-0.196,1.08,2.878,-0.287
2076,441.803,333.973,-1.274,-0.942,2.033,-0.981
2077,371.08,363.988,-0.514,-0.099,0.957,-2.193
2078,388.932,368.358,-0.848,-0.749,0.043,3.032
2079,377.683,348.962,0.223,0.743,-2.237,0.612
2080,399.299,366.647,0.727,0.357,3.061,-0.585
2081,321.71,292.037,0.258,-1.202,-0.659,1.859
2082,501.868,267.81,-0.703,-0.374,2.116,-1.059
2083,473.174,271.29,0.034,-0.763,-2.674,-0.091
2084,357.018,347.292,0.602,1.28,0.496,-2.635
2085,323.93,285.513,-1.497,-0.012,1.743,-2.105
2086,535.157,226.959,-0.19,0.661,-1.598,1.719
2087,373.97,297.026,1.091,2.039,-1.243,1.84
2088,497.344,218.39,-0.546,0.504,0.472,-2.54
2089,389.033,347.396,1.009,-0.046,-0.277,1.801
2090,320.234,317.83,-1.514,-0.453,-0.182,2.983
2091,537.329,155.319,1.26,0.097,1.967,-1.855
2092,377.069,329.505,0.056,0.777,1.431,-1.737
2093,430.019,289.056,0.716,0.071,-0.029,2.303
2094,377.556,353.393,-1.095,-1.21,-2.532,0.631
2095,298.916,268.686,0.356,-1.626,0.633,-2.133
2096,475.382,294.126,0.213,0.379,-2.668,0.391
2097,392.41,334.977,0.68,0.188,-2.582,0.767
2098,643.262,306.015,-0.008,-0.582,0.358,-1.589
2099,471.903,228.149,-0.298,1.08,-2.137,2.086
2100,392.092,344.208,-0.2,0.218,-0.841,2.264
2101,272.855,200.064,-2.008,0.13,-1.303,2.386
2102,468.807,312.998,-1.692,-1.334,-0.177,-3.127
2103,160.234,157.55,1.54,-1.487,1.81,-1.289
2104,363.412,347.619,-1.572,-0.808,-2.091,0.984
2105,368.204,343.06,-1.717,-1.023,1.764,-1.401
2106,302.316,189.243,-1.986,0.062,-1.65,1.644
2107,358.135,344.827,-0.404,0.405,-0.299,2.445
2108,493.738,282.027,0.338,-0.862,3.019,1.255
2109,269.756,209.204,-0.469,1.48,-1.767,0.833
2110,541.098,181.216,-0.397,-1.677,-2.785,0.689
2111,362.695,340.02,-1.798,-1.102,-1.675,1.441
2112,375.4,369.108,0.992,0.686,-0.496,2.601
2113,283.98,222.078,-0.772,1.084,0.519,-2.732
2114,806.336,382.51,0.272,-0.775,-1.893,1.48
2115,366.002,346.528,0.625,-0.061,-1.892,1.269
2116,411.721,342.647,-1.018,-0.925,1.11,-1.934
2117,249.159,242.733,-1.728,0.27,-1.187,1.885
2118,319.297,306.634,-0.978,0.309,2.923,-0.056
2119,385.046,370.372,0.239,0.527,-1.808,1.183
2120,230.941,220.662,2.298,0.128,2.111,-1.037
2121,407.517,250.334,0.953,1.977,-2.723,-0.2
2122,391.258,352.6,1.741,1.247,2.037,-0.693
2123,387.642,298.024,0.261,-0.65,-0.41,2.667
2124,397.01,330.16,-1.42,-1.303,2.829,-0.402
2125,367.795,359.818,2.046,2.391,-2.928,0.215
2126,383.13,323.9,0.493,-0.128,0.716,-2.524
2127,296.374,235.209,-0.94,0.833,-1.746,1.299
2128,328.105,265.107,1.135,-0.336,0.874,-2.534
2129,372.213,342.36,0.738,0.485,1.026,-2.494
2130,368.944,353.322,-1.229,-1.018,0.938,-2.266
2131,360.906,342.199,-0.025,0.7,-2.962,0.332
2132,422.831,323.788,0.216,-0.167,2.446,-0.54
2133,378.038,210.757,0.66,-0.897,-0.566,2.326
2134,432.273,220.622,0.585,2.044,2.954,0.817
2135,387.065,325.796,-0.253,0.19,0.527,-2.735
2136,375.752,362.258,-0.565,-0.791,2.842,-0.325
2137,420.722,293.55,1.143,2.244,2.668,0.453
2138,273.971,272.482,-0.492,-2.178,-2.783,0.473
2139,436.694,310.252,0.946,0.328,0.885,-2.517
2140,344.556,208.458,-1.039,0.714,1.29,-2.221
2141,316.379,315.7,1.223,0.014,-2.645,0.421
2142,411.569,383.87,1.355,0.995,-2.05,1.15
2143,252.624,252.32,2.082,0.178,3.141,-0.036
2144,408.9,332.831,0.599,1.032,-0.381,2.642
2145,391.124,367.26,-1.068,-1.063,-1.542,1.858
2146,262.596,215.771,-0.573,1.505,1.684,-1.235
2147,396.415,351.589,-1.331,-1.239,-0.426,2.742
2148,392.262,352.368,-0.049,-0.155,-0.406,2.844
2149,406.522,324.162,0.006,0.518,-2.127,0.828
2150,373.59,370.846,0.326,0.335,2.04,-0.664
2151,326.989,299.93,0.741,1.848,1.302,-1.569
2152,507.329,487.372,-1.631,-0.63,0.82,-2.31
2153,425.598,282.704,0.339,1.097,0.92,-2.27
2154,470.287,320.168,-0.622,-0.951,3.071,0.523
2155,385.11,359.911,0.197,0.219,1.611,-1.641
2156,406.799,353.513,0.465,0.69,-1.461,1.39
2157,358.33,334.623,0.547,-0.247,0.355,-2.708
2158,423.03,349.24,0.346,0.319,-1.05,2.529
2159,384.995,328.112,1.136,0.367,0.271,-2.771
2160,338.547,332.919,-0.766,0.17,2.73,-0.309
2161,302.706,298.176,0.542,-0.529,1.308,-1.852
