,Momenta,Eta,Phi
43693,"[246.291, 219.238]","[-0.442, 0.578]","[-2.543, 0.557]"
43694,"[222.853, 171.721]","[-2.019, -0.898]","[3.082, 0.071]"
43695,"[166.611, 146.668]","[-0.264, 1.757]","[-2.095, 1.028]"
43696,"[179.973, 178.654]","[-0.876, -2.428]","[1.571, -1.55]"
43697,"[263.894, 257.049]","[1.695, 0.652]","[1.983, -1.238]"
43698,"[236.606, 197.271]","[0.448, 0.914]","[-1.508, 1.644]"
43699,"[252.724, 226.399]","[-1.663, -0.562]","[-0.745, 2.3]"
43700,"[350.877, 158.795]","[-1.446, -1.98]","[-0.992, 1.959]"
43701,"[103.059, 90.863]","[-1.752, 0.864]","[-2.704, 0.138]"
43702,"[95.738, 93.366]","[1.005, -1.663]","[-1.54, 1.742]"
43703,"[191.048, 189.519]","[0.205, 1.042]","[2.108, -1.111]"
43704,"[185.146, 172.51]","[2.18, 0.374]","[0.584, -2.545]"
43705,"[210.277, 199.773]","[-0.011, 0.664]","[3.055, -0.024]"
43706,"[453.025, 396.449]","[-1.496, -0.966]","[-0.041, -3.036]"
43707,"[367.423, 204.529]","[0.594, -0.249]","[-0.912, 1.336]"
43708,"[237.084, 233.891]","[0.378, 1.744]","[0.842, -2.398]"
43709,"[246.075, 230.723]","[-0.272, 0.84]","[2.886, -0.22]"
43710,"[195.786, 167.466]","[-1.862, -0.913]","[1.076, -2.074]"
43711,"[350.716, 322.526]","[0.649, -0.16]","[-1.707, 1.522]"
43712,"[221.616, 212.082]","[0.941, -0.576]","[2.085, -0.891]"
43713,"[171.308, 170.286]","[0.539, 1.599]","[1.702, -1.432]"
43714,"[216.079, 144.042]","[1.817, -0.077]","[-2.03, 0.678]"
43715,"[250.766, 153.576]","[-0.097, 0.04]","[1.754, -1.288]"
43716,"[102.215, 96.779]","[0.881, -1.649]","[0.621, -2.603]"
43717,"[188.589, 164.235]","[-0.544, 1.439]","[-1.997, 1.18]"
43718,"[208.894, 186.993]","[-0.633, -1.785]","[0.639, -2.356]"
43719,"[195.888, 188.02]","[-0.575, -1.244]","[2.722, -0.253]"
43720,"[297.565, 169.985]","[-0.327, -0.249]","[-0.334, 1.735]"
43721,"[443.081, 439.69]","[0.346, -0.697]","[2.229, -0.95]"
43722,"[138.526, 132.315]","[0.659, -1.512]","[-2.008, 1.141]"
43723,"[268.2, 226.937]","[1.254, 1.682]","[-2.489, 0.623]"
43724,"[229.75, 175.907]","[-1.456, -1.553]","[-0.879, 2.164]"
43725,"[373.147, 358.108]","[-0.122, 0.027]","[-2.282, 0.841]"
43726,"[216.861, 182.502]","[0.37, 1.67]","[0.591, -2.633]"
43727,"[267.154, 246.545]","[-0.256, -1.28]","[-2.583, 0.593]"
43728,"[302.684, 266.422]","[-0.63, 0.2]","[-0.207, 2.955]"
43729,"[148.64, 147.199]","[0.065, 1.767]","[-0.941, 3.057]"
43730,"[182.658, 176.599]","[0.632, 1.841]","[1.931, -1.201]"
43731,"[310.096, 292.468]","[0.975, 1.124]","[0.671, -2.499]"
43732,"[345.862, 342.365]","[0.834, 0.184]","[-2.654, 0.534]"
43733,"[202.97, 195.102]","[1.159, 1.043]","[1.642, -1.462]"
43734,"[198.186, 196.283]","[0.304, -1.972]","[0.441, -2.696]"
43735,"[227.431, 207.961]","[0.631, 1.81]","[-1.259, 1.92]"
43736,"[431.509, 418.896]","[-0.277, 0.402]","[-3.005, 0.147]"
43737,"[359.168, 237.502]","[1.257, 0.944]","[-0.866, 1.334]"
43738,"[250.026, 225.542]","[1.011, 0.851]","[-2.03, 1.105]"
43739,"[214.113, 212.686]","[1.282, 1.414]","[0.111, -3.024]"
43740,"[305.817, 295.772]","[0.149, 0.68]","[-2.117, 1.068]"
43741,"[237.071, 233.776]","[-1.104, 0.971]","[1.415, -1.758]"
43742,"[224.836, 211.407]","[-1.47, -0.757]","[2.696, -0.409]"
43743,"[226.585, 221.125]","[-0.108, -0.602]","[0.402, -2.779]"
43744,"[327.028, 321.501]","[1.019, 1.777]","[-2.65, 0.475]"
43745,"[195.49, 179.284]","[0.606, 0.041]","[-0.353, 2.846]"
43746,"[155.702, 152.956]","[1.116, -0.574]","[-2.114, 1.094]"
43747,"[243.088, 241.879]","[0.243, -0.213]","[-1.908, 1.215]"
43748,"[261.671, 209.817]","[-1.742, -0.21]","[-0.469, 2.851]"
43749,"[137.988, 132.618]","[-2.063, 0.496]","[-1.32, 1.813]"
43750,"[116.235, 79.38]","[-0.402, 2.219]","[2.923, -0.222]"
43751,"[141.103, 101.875]","[0.863, -2.002]","[0.791, -2.514]"
43752,"[220.998, 215.217]","[1.343, 1.888]","[2.206, -0.91]"
43753,"[234.427, 229.774]","[0.391, -0.444]","[1.208, -1.977]"
43754,"[139.497, 119.411]","[0.933, -1.886]","[-0.058, 2.837]"
43755,"[210.863, 189.115]","[0.418, 0.869]","[-1.879, 1.546]"
43756,"[268.39, 255.463]","[-0.556, -1.644]","[0.141, -2.993]"
43757,"[261.654, 244.149]","[1.874, 1.223]","[0.261, -2.931]"
43758,"[159.81, 155.163]","[-0.134, 1.281]","[3.035, -0.166]"
43759,"[112.96, 109.032]","[-2.296, 1.069]","[-2.376, 0.702]"
43760,"[302.098, 298.566]","[-1.496, -1.169]","[0.823, -2.474]"
43761,"[202.761, 183.633]","[0.116, 0.872]","[2.061, -0.952]"
43762,"[291.054, 170.87]","[0.53, 1.528]","[0.441, -2.857]"
43763,"[183.868, 161.51]","[1.113, -0.734]","[1.951, -1.385]"
43764,"[371.727, 335.265]","[-1.756, -1.985]","[0.843, -2.383]"
43765,"[168.172, 109.118]","[1.365, -0.756]","[-1.664, 1.673]"
43766,"[257.312, 239.427]","[-0.957, -0.814]","[-2.266, 0.414]"
43767,"[387.532, 387.036]","[2.426, 1.534]","[2.124, -1.003]"
43768,"[156.386, 145.737]","[0.175, 1.889]","[1.743, -1.339]"
43769,"[190.276, 125.897]","[-0.033, -1.482]","[-0.626, 2.195]"
43770,"[240.975, 205.544]","[0.206, 1.221]","[-2.779, 0.387]"
43771,"[309.071, 214.962]","[-0.781, 0.868]","[-1.054, 2.371]"
43772,"[120.579, 118.949]","[-1.45, 0.81]","[3.087, 0.009]"
43773,"[150.587, 145.639]","[1.501, 0.041]","[0.882, -2.319]"
43774,"[196.991, 177.052]","[1.192, 1.707]","[0.785, -2.127]"
43775,"[349.162, 338.051]","[0.77, 0.271]","[-2.072, 1.082]"
43776,"[285.04, 192.799]","[-0.508, 0.518]","[-1.781, 1.547]"
43777,"[126.154, 124.785]","[0.313, -1.993]","[-1.472, 1.728]"
43778,"[284.053, 280.102]","[-2.183, -0.526]","[0.854, -2.266]"
43779,"[186.875, 184.906]","[-1.741, -0.46]","[-0.136, 2.971]"
43780,"[188.95, 165.666]","[-0.4, 0.769]","[1.919, -0.679]"
43781,"[161.12, 155.797]","[-0.435, -1.854]","[2.95, -0.203]"
43782,"[350.177, 284.573]","[0.832, 0.231]","[1.925, -1.57]"
43783,"[167.827, 70.733]","[1.028, -1.943]","[1.85, -1.997]"
43784,"[416.389, 350.72]","[0.501, 0.982]","[-1.48, 1.967]"
43785,"[258.592, 251.445]","[1.961, 1.169]","[0.957, -2.187]"
43786,"[189.101, 184.774]","[1.861, 0.046]","[-2.93, 0.328]"
43787,"[182.977, 165.953]","[2.132, 0.71]","[0.501, -2.391]"
43788,"[140.661, 132.808]","[2.458, 0.101]","[-0.928, 2.19]"
43789,"[287.882, 282.965]","[-2.398, -2.308]","[-2.12, 1.156]"
43790,"[195.808, 162.999]","[1.697, 0.444]","[1.019, -2.172]"
43791,"[248.367, 237.021]","[-0.576, -0.672]","[-1.467, 1.83]"
43792,"[225.332, 221.007]","[1.233, 2.119]","[-1.111, 2.176]"
43793,"[204.535, 171.235]","[1.029, 0.774]","[2.001, -1.081]"
43794,"[468.147, 276.663]","[1.259, 1.281]","[-1.276, -2.442]"
43795,"[207.108, 198.958]","[1.626, 0.487]","[2.476, -0.732]"
43796,"[121.859, 108.308]","[-2.308, 0.17]","[1.864, -0.583]"
43797,"[249.2, 182.85]","[2.114, 0.222]","[-2.427, 0.531]"
43798,"[310.777, 280.646]","[-0.063, 0.377]","[-0.275, 2.924]"
43799,"[214.383, 213.754]","[-1.143, -2.322]","[0.026, -3.08]"
43800,"[202.152, 183.13]","[0.873, 1.141]","[-1.796, 1.428]"
43801,"[214.429, 203.281]","[0.541, 1.496]","[1.574, -1.56]"
43802,"[278.971, 103.319]","[1.322, 0.141]","[1.551, -2.119]"
43803,"[216.394, 212.905]","[-1.23, -1.337]","[1.325, -1.853]"
43804,"[191.718, 176.803]","[-1.141, -0.152]","[-1.958, 1.183]"
43805,"[180.974, 172.571]","[-0.807, -2.44]","[1.5, -1.67]"
43806,"[182.611, 171.401]","[-0.575, 0.313]","[-1.682, 1.405]"
43807,"[203.728, 175.415]","[-1.029, -0.323]","[-1.662, 1.171]"
43808,"[231.296, 190.502]","[-1.422, -2.383]","[-0.056, -2.977]"
43809,"[178.063, 171.332]","[0.317, 1.111]","[0.326, -2.795]"
43810,"[165.59, 163.329]","[0.525, -0.608]","[0.93, -2.194]"
43811,"[212.739, 205.075]","[1.63, 0.234]","[1.678, -1.332]"
43812,"[216.747, 207.424]","[-1.398, 0.764]","[-0.469, 2.941]"
43813,"[418.609, 218.64]","[-0.664, -0.487]","[-1.695, 1.476]"
43814,"[331.396, 216.733]","[-1.757, -0.291]","[-0.985, -2.084]"
43815,"[195.945, 195.661]","[1.153, 0.922]","[2.916, -0.001]"
43816,"[250.621, 247.389]","[-0.285, 0.33]","[3.037, -0.131]"
43817,"[287.018, 283.613]","[0.809, 0.37]","[0.886, -2.253]"
43818,"[185.832, 183.115]","[1.823, 1.14]","[-1.714, 1.039]"
43819,"[152.134, 150.512]","[-2.237, -0.693]","[2.28, -0.791]"
43820,"[196.489, 194.027]","[1.881, 1.584]","[1.835, -1.291]"
43821,"[218.041, 217.761]","[0.24, 1.657]","[-2.068, 1.127]"
43822,"[121.304, 118.673]","[1.03, -2.067]","[-1.979, 1.183]"
43823,"[197.35, 185.598]","[-0.659, -0.15]","[-2.99, 0.324]"
43824,"[213.462, 150.394]","[-0.35, 1.282]","[0.178, -2.808]"
43825,"[317.401, 310.039]","[0.755, -0.559]","[-1.775, 1.478]"
43826,"[189.542, 170.673]","[0.642, -0.447]","[0.488, -2.457]"
43827,"[236.798, 209.192]","[-0.012, -0.368]","[1.405, -1.968]"
43828,"[133.075, 131.538]","[0.726, -1.06]","[0.607, -2.571]"
43829,"[128.444, 109.007]","[-0.85, 1.757]","[-0.952, 2.183]"
43830,"[208.448, 201.438]","[-0.832, -1.788]","[-2.602, 0.548]"
43831,"[239.347, 183.255]","[-0.057, -0.844]","[-0.757, 2.232]"
43832,"[220.556, 216.748]","[-1.512, -0.867]","[-1.31, 1.814]"
43833,"[187.538, 179.58]","[0.203, 1.5]","[-2.575, 0.473]"
43834,"[122.431, 112.755]","[-0.471, 1.981]","[1.128, -1.745]"
43835,"[175.937, 161.579]","[0.103, 1.235]","[0.476, -2.54]"
43836,"[245.21, 27.786]","[-2.242, 1.045]","[-2.875, 1.348]"
43837,"[251.03, 227.64]","[-1.116, -0.862]","[0.846, -2.257]"
43838,"[267.511, 254.917]","[0.615, 1.041]","[0.188, -2.966]"
43839,"[414.728, 371.918]","[0.863, 1.323]","[0.101, -3.135]"
43840,"[228.861, 92.322]","[1.048, -0.908]","[-2.595, 0.142]"
43841,"[190.918, 188.224]","[-0.913, -0.284]","[2.706, -0.427]"
43842,"[123.088, 111.527]","[0.184, -2.138]","[2.693, -0.455]"
43843,"[408.714, 333.839]","[0.331, -0.03]","[0.54, -2.499]"
43844,"[136.184, 128.262]","[1.1, -0.704]","[1.547, -1.858]"
43845,"[133.295, 116.44]","[1.497, -0.606]","[0.207, -2.952]"
43846,"[273.065, 267.165]","[0.746, 0.538]","[2.506, -0.679]"
43847,"[377.171, 374.411]","[0.649, -0.933]","[2.231, -0.817]"
43848,"[206.733, 202.609]","[1.1, -0.485]","[-3.134, 0.095]"
43849,"[216.172, 208.877]","[-0.568, -0.023]","[1.54, -1.479]"
43850,"[238.713, 202.853]","[2.281, 1.412]","[-1.643, 1.401]"
43851,"[203.006, 200.605]","[0.872, 1.861]","[-3.089, 0.042]"
43852,"[262.553, 234.909]","[-0.879, 1.232]","[-0.559, 2.59]"
43853,"[238.148, 233.043]","[0.574, 0.03]","[-1.027, 2.025]"
43854,"[218.64, 211.872]","[0.89, -0.601]","[2.988, -0.221]"
43855,"[194.117, 178.054]","[1.483, 0.343]","[-0.749, 2.402]"
43856,"[348.572, 243.813]","[0.487, 2.015]","[2.422, -0.976]"
43857,"[193.9, 183.543]","[2.219, 0.55]","[0.762, -2.287]"
43858,"[238.452, 222.589]","[-0.755, 0.454]","[-1.661, 1.445]"
43859,"[194.319, 167.105]","[-0.835, -2.246]","[-2.07, 1.194]"
43860,"[262.316, 154.264]","[-0.014, -1.385]","[0.732, 2.968]"
43861,"[177.846, 172.883]","[-0.929, -1.682]","[-2.96, 0.137]"
43862,"[65.222, 59.537]","[1.51, -2.19]","[2.717, -0.523]"
43863,"[222.563, 219.501]","[0.915, -0.197]","[0.709, -2.427]"
43864,"[219.252, 194.191]","[1.486, 0.943]","[2.607, -0.378]"
43865,"[282.433, 230.907]","[-1.968, -0.761]","[-1.689, 1.409]"
43866,"[175.777, 175.772]","[2.024, 0.305]","[2.076, -1.06]"
43867,"[256.683, 219.261]","[1.282, 1.852]","[-2.866, 0.793]"
43868,"[141.625, 136.964]","[-0.059, -1.853]","[-2.484, 1.143]"
43869,"[219.977, 215.142]","[-0.851, -0.296]","[1.64, -1.507]"
43870,"[318.069, 312.898]","[-1.068, -1.384]","[1.222, -1.903]"
43871,"[426.035, 97.095]","[0.851, 1.127]","[-0.489, 2.392]"
43872,"[266.141, 235.561]","[-1.03, -1.122]","[1.378, -1.43]"
43873,"[175.229, 174.572]","[1.463, 0.676]","[-2.693, 0.431]"
43874,"[235.236, 195.027]","[-0.36, -1.111]","[0.132, -3.094]"
43875,"[224.334, 189.387]","[1.737, -0.694]","[3.086, 0.206]"
43876,"[250.839, 239.048]","[-1.138, -0.456]","[1.831, -1.344]"
43877,"[304.606, 291.894]","[0.37, -0.896]","[1.684, -1.471]"
43878,"[420.9, 334.365]","[0.183, 1.239]","[-0.589, 2.908]"
43879,"[130.826, 102.4]","[-0.62, 2.148]","[0.514, -2.038]"
43880,"[156.168, 150.321]","[1.011, -1.436]","[0.356, -2.67]"
43881,"[194.86, 184.738]","[1.958, -0.026]","[0.854, -2.493]"
43882,"[214.284, 203.033]","[-1.965, -1.344]","[2.243, -0.884]"
43883,"[145.813, 126.799]","[-1.144, 0.708]","[1.909, -1.125]"
43884,"[410.352, 331.405]","[-0.106, 0.212]","[-3.074, -0.063]"
43885,"[168.705, 158.082]","[-0.567, 1.386]","[1.069, -1.988]"
43886,"[231.78, 210.44]","[-0.212, -0.444]","[2.853, -0.414]"
43887,"[198.067, 191.881]","[-0.321, -0.048]","[-1.764, 1.259]"
43888,"[273.334, 234.449]","[0.665, -0.097]","[1.475, -1.774]"
43889,"[210.215, 192.092]","[0.027, 0.471]","[-1.028, 2.144]"
43890,"[174.423, 166.389]","[0.09, -2.039]","[-1.729, 1.47]"
43891,"[123.456, 116.9]","[0.92, -1.788]","[3.023, -0.47]"
43892,"[89.912, 88.606]","[1.264, -1.476]","[-1.993, 1.132]"
43893,"[200.99, 157.625]","[-0.879, 1.467]","[2.361, -0.679]"
43894,"[208.291, 200.439]","[-0.772, -0.701]","[2.266, -0.908]"
43895,"[171.181, 164.223]","[-0.294, 1.09]","[-0.754, 2.467]"
43896,"[194.929, 185.142]","[-1.287, -0.915]","[-1.727, 1.423]"
43897,"[249.533, 84.834]","[1.187, -1.37]","[-3.083, 0.016]"
43898,"[197.571, 194.319]","[-1.917, -1.968]","[2.965, -0.161]"
43899,"[124.849, 115.782]","[0.185, -2.092]","[-0.684, 2.528]"
43900,"[159.002, 157.431]","[1.669, 0.378]","[-2.139, 1.057]"
43901,"[202.208, 170.698]","[2.046, -0.178]","[1.042, -0.938]"
43902,"[232.686, 198.055]","[-1.829, -1.156]","[2.461, -0.784]"
43903,"[172.662, 169.416]","[0.506, 1.747]","[-0.066, 3.044]"
43904,"[1009.811, 991.771]","[-0.328, -1.181]","[-2.101, 1.032]"
43905,"[257.621, 229.93]","[0.569, -0.648]","[-3.032, -0.207]"
43906,"[263.522, 217.923]","[-1.577, -0.56]","[-2.656, 0.289]"
43907,"[423.837, 140.592]","[-0.503, 1.22]","[1.124, 2.082]"
43908,"[172.139, 153.861]","[-0.221, 1.963]","[1.936, -1.345]"
43909,"[122.629, 93.176]","[-1.549, 0.89]","[-1.045, 2.25]"
43910,"[359.855, 120.307]","[0.842, 0.209]","[-1.851, 1.204]"
43911,"[396.382, 386.575]","[0.898, 0.764]","[-2.038, 1.246]"
43912,"[358.156, 125.539]","[-0.546, 1.112]","[-1.571, 2.277]"
43913,"[241.703, 164.385]","[0.667, 0.634]","[-1.68, 1.665]"
43914,"[292.68, 284.315]","[0.292, 0.904]","[-2.06, 1.036]"
43915,"[251.704, 250.623]","[0.624, 0.823]","[-1.629, 1.498]"
43916,"[140.277, 94.036]","[2.398, 0.169]","[-2.195, 1.366]"
43917,"[230.871, 69.532]","[-0.527, 1.865]","[0.293, -2.838]"
43918,"[225.557, 211.997]","[-0.403, -0.884]","[-2.701, 0.429]"
43919,"[190.687, 180.855]","[-1.062, 0.085]","[2.283, -0.899]"
43920,"[191.508, 103.842]","[0.517, -1.269]","[-0.682, 2.459]"
43921,"[98.456, 93.541]","[-1.951, 1.735]","[0.256, -3.017]"
43922,"[346.843, 173.429]","[1.075, -0.567]","[1.834, -1.428]"
43923,"[265.205, 157.162]","[-0.376, -0.455]","[1.231, -2.023]"
43924,"[193.237, 192.301]","[2.27, 1.202]","[2.574, -0.523]"
43925,"[166.229, 163.965]","[0.472, -1.418]","[2.976, -0.05]"
43926,"[225.95, 111.309]","[1.82, -0.21]","[2.305, -0.689]"
43927,"[195.273, 86.53]","[0.526, -1.451]","[0.648, -3.001]"
43928,"[202.727, 180.115]","[-1.708, -1.372]","[-0.582, 2.358]"
43929,"[313.809, 298.796]","[2.102, 1.634]","[1.994, -1.144]"
43930,"[557.878, 477.012]","[-0.41, 0.562]","[-1.23, 1.354]"
43931,"[196.137, 178.138]","[-1.294, -1.56]","[-1.464, 1.687]"
43932,"[239.606, 235.652]","[1.028, 0.531]","[-2.163, 0.925]"
43933,"[204.154, 179.948]","[-1.362, -2.204]","[-2.387, 0.761]"
43934,"[202.287, 89.656]","[-2.32, 0.091]","[0.685, -2.423]"
43935,"[215.688, 195.174]","[0.034, 1.34]","[-2.377, 0.585]"
43936,"[178.367, 156.476]","[-0.105, 2.441]","[-2.639, 0.542]"
43937,"[231.138, 209.165]","[1.272, 2.313]","[0.888, -2.219]"
43938,"[315.996, 315.986]","[-1.444, -0.351]","[0.594, -2.546]"
43939,"[76.929, 73.718]","[-1.772, 1.791]","[2.494, -0.214]"
43940,"[198.943, 195.657]","[-1.403, -1.233]","[-1.674, 1.487]"
43941,"[358.91, 339.486]","[-1.713, -1.04]","[-0.15, 2.984]"
43942,"[188.414, 179.438]","[0.035, -1.054]","[0.552, -2.637]"
43943,"[228.509, 200.478]","[0.022, -0.114]","[0.699, -2.371]"
43944,"[324.631, 213.65]","[-0.224, -0.637]","[0.841, -1.826]"
43945,"[235.051, 206.357]","[0.346, 0.948]","[1.342, -1.728]"
43946,"[174.701, 173.629]","[-0.716, 0.329]","[1.737, -1.07]"
43947,"[157.402, 147.201]","[-1.858, -0.316]","[-2.686, 0.245]"
43948,"[95.915, 89.979]","[-1.759, 1.042]","[-1.183, 2.242]"
43949,"[128.093, 114.159]","[-1.071, 1.803]","[0.301, -2.906]"
43950,"[469.837, 415.398]","[1.534, 0.018]","[1.732, -1.434]"
43951,"[262.721, 194.884]","[-1.891, -0.693]","[-1.142, 1.92]"
43952,"[161.943, 154.185]","[-0.643, 1.172]","[2.367, -0.615]"
43953,"[214.428, 173.992]","[-0.561, -1.045]","[-0.692, 2.362]"
43954,"[215.506, 186.552]","[0.781, 1.852]","[-1.343, 1.821]"
43955,"[214.047, 213.578]","[1.163, 1.693]","[-1.286, 1.841]"
43956,"[183.129, 171.21]","[-1.442, -0.648]","[2.05, -1.053]"
43957,"[125.319, 87.788]","[-0.761, 2.37]","[1.43, -0.959]"
43958,"[150.404, 136.123]","[0.989, -0.644]","[-0.464, 2.527]"
43959,"[412.76, 403.102]","[1.222, 0.469]","[2.711, -0.406]"
43960,"[234.307, 223.095]","[0.984, 1.222]","[2.742, -0.466]"
43961,"[176.336, 172.914]","[1.077, 2.047]","[2.989, -0.156]"
43962,"[234.241, 232.706]","[-1.166, 0.362]","[-1.768, 1.372]"
43963,"[173.229, 159.914]","[-1.013, -2.311]","[-1.528, 1.579]"
43964,"[263.148, 262.551]","[-0.448, -0.716]","[2.827, -0.354]"
43965,"[255.352, 197.599]","[-1.663, -1.604]","[2.104, -0.927]"
43966,"[209.607, 205.42]","[-0.35, -1.32]","[-2.253, 0.862]"
43967,"[194.837, 194.82]","[1.586, 1.969]","[-0.476, 2.671]"
43968,"[218.835, 195.191]","[-0.998, -0.035]","[-2.858, 0.255]"
43969,"[154.884, 147.569]","[1.005, -0.95]","[-1.363, 1.665]"
43970,"[227.3, 176.996]","[-1.785, -1.312]","[3.0, 0.201]"
43971,"[222.365, 192.79]","[-2.442, -2.349]","[0.387, -2.543]"
43972,"[197.803, 191.644]","[2.063, 1.727]","[-0.817, 2.296]"
43973,"[279.636, 275.781]","[-0.041, -0.229]","[-1.513, 1.596]"
43974,"[181.739, 180.398]","[2.222, 1.018]","[-1.804, 1.299]"
43975,"[431.347, 416.647]","[-1.209, -1.879]","[-1.331, 1.864]"
43976,"[180.454, 177.251]","[-0.833, -1.653]","[2.146, -1.114]"
43977,"[129.31, 108.14]","[1.452, -1.007]","[2.459, -0.831]"
43978,"[559.125, 558.16]","[-0.012, -0.927]","[1.244, -1.912]"
43979,"[257.418, 223.358]","[0.209, 1.217]","[0.263, -2.981]"
43980,"[206.361, 178.621]","[-0.739, -0.342]","[2.545, -1.057]"
43981,"[244.867, 206.414]","[-0.466, -0.738]","[-2.249, 0.906]"
43982,"[126.092, 90.843]","[-0.315, 2.092]","[0.389, -2.036]"
43983,"[162.977, 162.761]","[0.737, -0.725]","[-0.117, 3.033]"
43984,"[101.716, 94.251]","[1.625, -1.215]","[-1.506, 1.595]"
43985,"[336.183, 299.408]","[-0.448, -0.563]","[-1.504, 1.653]"
43986,"[212.256, 209.355]","[-1.338, -1.137]","[-0.563, 2.564]"
43987,"[306.037, 302.92]","[-2.367, -1.589]","[-0.962, 2.176]"
43988,"[167.191, 131.486]","[-0.071, -1.6]","[-1.754, 1.281]"
43989,"[115.79, 97.397]","[0.685, -2.009]","[-2.516, 0.631]"
43990,"[266.79, 153.509]","[-0.263, 1.457]","[-2.89, -2.167]"
43991,"[129.012, 67.049]","[-0.758, 2.239]","[-2.126, 1.219]"
43992,"[196.006, 157.087]","[2.183, 1.006]","[-0.406, 2.638]"
43993,"[127.863, 125.68]","[1.091, -0.977]","[-1.257, 0.804]"
43994,"[78.767, 59.583]","[-1.018, 2.365]","[-1.968, 1.314]"
43995,"[157.08, 132.576]","[-0.671, -2.256]","[-0.958, 2.339]"
43996,"[177.846, 168.81]","[-0.171, 1.468]","[1.041, -2.039]"
43997,"[243.079, 227.046]","[-0.351, 0.099]","[0.107, 3.069]"
43998,"[412.702, 389.223]","[1.096, 1.665]","[-0.818, 2.317]"
43999,"[315.443, 145.887]","[-1.564, -1.825]","[2.543, -0.77]"
44000,"[222.2, 218.254]","[1.461, 1.379]","[2.79, -0.354]"
44001,"[332.487, 202.474]","[-0.143, -1.12]","[1.47, -1.764]"
44002,"[172.573, 68.295]","[1.961, -1.045]","[-2.155, 0.799]"
44003,"[273.715, 187.924]","[-1.099, 0.323]","[-1.192, 1.823]"
44004,"[160.706, 139.158]","[1.574, -0.223]","[-0.731, 1.839]"
44005,"[203.218, 145.563]","[-1.697, 0.59]","[0.732, -1.249]"
44006,"[242.608, 236.873]","[-0.218, 1.317]","[2.741, -1.117]"
44007,"[110.319, 101.687]","[0.065, -2.4]","[-0.362, 2.965]"
44008,"[162.134, 148.699]","[-1.892, -0.289]","[-3.129, 0.013]"
44009,"[383.991, 377.579]","[-1.581, 0.4]","[2.721, -0.346]"
44010,"[321.667, 271.299]","[-1.578, -1.13]","[-1.101, 1.964]"
44011,"[414.802, 402.881]","[0.195, 0.307]","[1.419, -1.896]"
44012,"[613.323, 510.292]","[-0.14, 0.086]","[1.185, -1.627]"
44013,"[178.739, 61.562]","[-2.207, 0.539]","[-1.23, -2.543]"
44014,"[199.585, 134.296]","[1.258, -1.497]","[1.736, -1.475]"
44015,"[214.724, 178.276]","[0.32, -0.294]","[1.176, -1.694]"
44016,"[201.555, 197.376]","[2.146, 0.837]","[0.01, -3.0]"
44017,"[180.118, 166.283]","[1.333, 2.141]","[0.621, -2.525]"
44018,"[213.16, 209.776]","[0.586, 1.141]","[-0.623, 2.455]"
44019,"[191.635, 178.216]","[-0.33, -1.14]","[-2.91, 0.282]"
44020,"[201.038, 197.119]","[-2.198, -0.23]","[-2.31, 0.663]"
44021,"[104.061, 101.9]","[-1.845, 0.927]","[2.169, -1.113]"
44022,"[215.453, 190.124]","[0.394, 1.789]","[1.449, -1.707]"
44023,"[324.062, 320.32]","[-0.358, -0.548]","[0.395, -2.78]"
44024,"[207.87, 196.955]","[0.195, -0.035]","[2.786, -0.439]"
44025,"[193.801, 175.986]","[-0.883, -1.255]","[3.06, -0.07]"
44026,"[178.31, 94.187]","[-2.129, 0.241]","[-1.931, 1.737]"
44027,"[240.532, 233.788]","[-0.699, -1.138]","[2.298, -0.888]"
44028,"[275.04, 233.452]","[-1.863, -1.763]","[-0.81, 2.537]"
44029,"[181.908, 179.291]","[-0.767, -0.122]","[1.153, -2.009]"
44030,"[250.882, 247.638]","[0.342, 0.401]","[-0.132, 3.098]"
44031,"[228.922, 223.473]","[-1.449, -1.711]","[-0.756, 2.3]"
44032,"[211.176, 204.244]","[1.446, 1.31]","[2.425, -0.71]"
44033,"[262.162, 213.546]","[0.849, 0.148]","[1.453, -2.313]"
44034,"[428.973, 414.301]","[1.082, 1.065]","[1.795, -1.066]"
44035,"[257.02, 245.655]","[-0.016, -0.096]","[2.01, -1.14]"
44036,"[219.065, 217.958]","[0.642, 0.371]","[0.989, -2.14]"
44037,"[268.97, 266.601]","[0.713, 0.65]","[1.943, -1.216]"
44038,"[179.285, 174.422]","[-0.585, 0.279]","[-1.203, 1.96]"
44039,"[176.501, 174.57]","[-1.564, -0.521]","[1.903, -1.196]"
44040,"[246.666, 152.319]","[1.792, 2.182]","[0.686, -2.591]"
44041,"[463.577, 447.776]","[-2.351, -1.174]","[1.752, -1.401]"
44042,"[217.499, 178.82]","[-2.436, -0.456]","[-1.655, 1.59]"
44043,"[388.025, 331.556]","[0.747, -0.222]","[3.097, -0.109]"
44044,"[274.712, 261.364]","[-1.562, -0.841]","[2.11, -0.988]"
44045,"[293.478, 169.028]","[0.792, 0.069]","[2.782, -0.482]"
44046,"[208.001, 148.793]","[-1.854, -0.07]","[-2.751, 2.396]"
44047,"[280.184, 257.012]","[-0.957, -1.574]","[0.696, -2.459]"
44048,"[212.665, 185.25]","[0.81, 0.423]","[-2.499, 0.839]"
44049,"[97.709, 88.467]","[-2.15, 0.845]","[-0.289, 2.593]"
44050,"[262.532, 241.571]","[0.732, 0.456]","[-0.067, -2.962]"
